original_index,est_idx,est_end_idx,start,end
139,2158947.0,2159641.0,128.461,128.80000000000007
140,2159643.0,2159846.0,128.80100000000004,128.9
141,2159848.0,2160583.0,128.901,129.26000000000005
142,2160586.0,2161157.0,129.26100000000002,129.54000000000002
143,2161159.0,2161812.0,129.54100000000005,129.86
144,2162429.0,2162816.0,130.16116504854364,130.35
145,2162941.0,2163676.0,130.41099999999994,130.7700000000001
146,2162941.0,2163676.0,130.41099999999994,130.7700000000001
147,2163944.0,2165191.0,130.90099999999998,131.51
148,2165984.0,2166352.0,131.89676375404528,132.07676375404534
149,2166361.0,2167035.0,132.08100000000005,132.41000000000005
150,2167037.0,2167301.0,132.41100000000003,132.54
151,2167303.0,2168284.0,132.541,133.02
152,2168286.0,2168755.0,133.021,133.25
153,2168757.0,2170066.0,133.251,133.89
154,2170068.0,2170414.0,133.891,134.06
155,2170416.0,2170885.0,134.061,134.29
156,2170887.0,2171888.0,134.291,134.78
157,2171890.0,2172134.0,134.781,134.9
158,2172136.0,2172810.0,134.901,135.23000000000005
159,2173001.0,2174017.0,135.32307119741105,135.8192556634305
160,2174540.0,2174950.0,136.07472491909382,136.27469255663416
161,2174962.0,2175206.0,136.280647249191,136.4
163,2175208.0,2175821.0,136.401,136.7
164,2175823.0,2176005.0,136.701,136.79
165,2176007.0,2176312.0,136.791,136.94000000000003
166,2176376.0,2177152.0,136.97100000000003,137.35
167,2177154.0,2177418.0,137.351,137.48000000000008
168,2178319.0,2178708.0,137.92,138.11
169,2178710.0,2178954.0,138.11100000000002,138.23000000000005
171,2178956.0,2179159.0,138.23100000000005,138.33000000000004
172,2179161.0,2179650.0,138.33100000000005,138.57
173,2179652.0,2179876.0,138.571,138.68000000000004
174,2179939.0,2180756.0,138.711,139.11
175,2180758.0,2181780.0,139.111,139.61
176,2181782.0,2182067.0,139.61100000000002,139.75
177,2182069.0,2182661.0,139.751,140.04
178,2183373.0,2184462.0,140.38786407766983,140.91948225002835
179,2184462.0,2184955.0,140.9196763754044,141.16
180,2184957.0,2185221.0,141.161,141.29000000000005
181,2185223.0,2186470.0,141.29100000000005,141.9
182,2186472.0,2187228.0,141.901,142.27
183,2187230.0,2187535.0,142.271,142.42
184,2187537.0,2188293.0,142.421,142.79000000000005
185,2188295.0,2188477.0,142.79100000000005,142.88000000000002
186,2188479.0,2189071.0,142.88100000000003,143.17000000000004
187,2189717.0,2190822.0,143.48543689320388,144.02491909385114
188,2190824.0,2190992.0,144.02588996763754,144.10792880258896
189,2191003.0,2191108.0,144.11326860841424,144.1647249190938
190,2191119.0,2191222.0,144.17,144.22000000000003
191,2191222.0,2192041.0,144.22000000000006,144.62
192,2192041.0,2192266.0,144.62000000000003,144.73000000000002
193,2192268.0,2192778.0,144.73100000000002,144.98000000000002
194,2192780.0,2193024.0,144.98100000000002,145.10000000000008
195,2193026.0,2193167.0,145.10100000000008,145.17000000000004
196,2194869.0,2195195.0,146.001,146.16
197,2195197.0,2195440.0,146.161,146.28000000000003
198,2195442.0,2196423.0,146.28100000000003,146.76000000000008
199,2196723.0,2198616.0,146.9061488673139,147.83042090949888
200,2199332.0,2199536.0,148.18,148.28000000000003
201,2199538.0,2200171.0,148.28100000000003,148.59000000000006
202,2200171.0,2200479.0,148.59000000000006,148.74
203,2200479.0,2202434.0,148.74,149.69482220399703
204,2202957.0,2203161.0,149.95,150.05
205,2203163.0,2203714.0,150.051,150.32000000000005
206,2203901.0,2205394.0,150.41099999999997,151.14
207,2205394.0,2205885.0,151.14,151.38000000000005
208,2205887.0,2206213.0,151.38100000000006,151.54000000000008
209,2207478.0,2207786.0,152.15792880258894,152.30792880258895
210,2207795.0,2208077.0,152.31245631067958,152.45000000000005
211,2212255.0,2212603.0,154.49,154.66
213,2212603.0,2212807.0,154.66,154.76
214,2215204.0,2215675.0,155.93,156.16000000000005
215,2215677.0,2216351.0,156.16100000000003,156.49000000000004
216,2216353.0,2217456.0,156.49100000000004,157.03000000000006
217,2218712.0,2219074.0,157.6432038834951,157.82
218,2219076.0,2219459.0,157.821,158.00792880258896
219,2219547.0,2219955.0,158.051,158.25
220,2219957.0,2220303.0,158.251,158.42
221,2220303.0,2220487.0,158.42000000000007,158.51000000000005
222,2220490.0,2220733.0,158.51100000000005,158.63000000000002
223,2220817.0,2221839.0,158.671,159.17
224,2221841.0,2222249.0,159.171,159.37000000000012
225,2229867.0,2230441.0,163.09000000000003,163.37
226,2230443.0,2230973.0,163.371,163.63000000000002
227,2231608.0,2232673.0,163.94000000000003,164.46
228,2233328.0,2233658.0,164.7799352750809,164.94110032362454
229,2233658.0,2233863.0,164.94110032362454,165.04110032362453
230,2233863.0,2234170.0,165.04110032362453,165.19110032362462
231,2234170.0,2234477.0,165.19110032362462,165.3408090614887
232,2234786.0,2235189.0,165.49190938511327,165.68867313915857
233,2235191.0,2235457.0,165.6893203883495,165.81932038834947
234,2235542.0,2235847.0,165.861,166.01000000000002
235,2235850.0,2236257.0,166.011,166.21
236,2236974.0,2237486.0,166.56,166.81
237,2237488.0,2238256.0,166.811,167.18614886731382
238,2238356.0,2238922.0,167.23495145631065,167.51116504854366
239,2239090.0,2239780.0,167.593071197411,167.93029126213585
240,2241096.0,2241354.0,168.5728155339806,168.6986731391585
241,2241357.0,2241746.0,168.70000000000002,168.89
242,2241830.0,2242852.0,168.93099999999995,169.43000000000004
243,2242854.0,2243220.0,169.43100000000004,169.61
244,2243222.0,2244601.0,169.61100000000002,170.2841100323625
245,2244749.0,2245063.0,170.35627508090607,170.51000000000002
246,2245066.0,2245186.0,170.51100000000002,170.57
247,2245188.0,2246395.0,170.571,171.16000000000005
248,2246397.0,2247943.0,171.16100000000003,171.91624585593024
249,2248129.0,2248375.0,172.0067637540453,172.1267637540453
250,2248383.0,2248791.0,172.131,172.33000000000004
251,2248895.0,2249200.0,172.38099999999997,172.53
252,2249202.0,2250368.0,172.531,173.10000000000005
253,2250513.0,2250798.0,173.171,173.31
254,2250800.0,2251167.0,173.311,173.49
255,2251169.0,2252088.0,173.491,173.94
256,2252090.0,2253169.0,173.941,174.46792880258894
257,2253788.0,2254095.0,174.77,174.92
258,2254097.0,2254525.0,174.921,175.13
259,2254527.0,2255815.0,175.131,175.76
260,2255818.0,2256246.0,175.761,175.97
261,2256307.0,2256450.0,176.0,176.07
262,2256452.0,2258007.0,176.071,176.83000000000007
263,2258539.0,2259031.0,177.09,177.33
264,2259033.0,2259789.0,177.331,177.7
265,2259791.0,2260362.0,177.701,177.98000000000002
266,2260364.0,2261304.0,177.98100000000002,178.44000000000008
267,2261591.0,2262308.0,178.57999999999998,178.9300000000001
268,2262535.0,2262979.0,179.041,179.25770226537216
269,2262981.0,2264910.0,179.2588996763753,180.2008090614886
270,2264632.0,2264909.0,180.06472491909386,180.2
271,2264910.0,2265280.0,180.2006472491909,180.38155339805823
272,2266670.0,2266957.0,181.06,181.2
273,2266959.0,2267059.0,181.201,181.25000000000009
274,2267059.0,2267120.0,181.25000000000009,181.2800000000001
275,2267120.0,2267735.0,181.2800000000001,181.5800000000001
276,2270051.0,2270315.0,182.71116504854365,182.84
277,2270317.0,2270827.0,182.841,183.09000000000003
278,2270829.0,2271155.0,183.09100000000004,183.25
280,2271155.0,2271339.0,183.25000000000009,183.34000000000003
281,2271341.0,2271790.0,183.34100000000004,183.56
282,2271792.0,2272404.0,183.561,183.86000000000004
283,2272406.0,2272752.0,183.86100000000005,184.03
285,2272754.0,2272937.0,184.031,184.1200000000001
286,2273000.0,2273510.0,184.15100000000004,184.4
287,2273512.0,2273756.0,184.401,184.52000000000004
288,2273758.0,2274063.0,184.521,184.67
289,2274063.0,2274207.0,184.67000000000004,184.74000000000004
290,2274209.0,2274698.0,184.74100000000004,184.98000000000005
291,2276358.0,2277401.0,185.7904854368931,186.3
293,2277403.0,2277842.0,186.301,186.5149838187702
294,2277850.0,2278533.0,186.5192200647249,186.8526860841424
295,2280596.0,2281108.0,187.86,188.11
296,2281110.0,2281538.0,188.111,188.32000000000008
297,2282112.0,2282358.0,188.6,188.72000000000008
298,2282360.0,2282542.0,188.72100000000003,188.81000000000003
299,2282544.0,2282808.0,188.811,188.94000000000003
300,2282810.0,2283115.0,188.94100000000003,189.09
301,2283111.0,2284073.0,189.0877637540452,189.55770226537203
302,2285143.0,2286633.0,190.08,190.8077993527509
304,2287047.0,2287437.0,191.01,191.20000000000005
305,2287439.0,2287559.0,191.20100000000005,191.26000000000005
306,2287643.0,2287949.0,191.301,191.45
307,2287951.0,2288317.0,191.451,191.63
308,2288319.0,2289362.0,191.631,192.14000000000007
309,2290201.0,2290713.0,192.55,192.8
310,2290715.0,2290898.0,192.801,192.89
311,2290900.0,2291553.0,192.891,193.21000000000004
312,2291555.0,2292664.0,193.21100000000004,193.7526213592232
313,2293355.0,2293744.0,194.09,194.28
314,2293746.0,2294031.0,194.281,194.42
315,2294033.0,2294215.0,194.421,194.51000000000005
317,2294218.0,2295096.0,194.511,194.94000000000003
318,2295180.0,2295649.0,194.981,195.21000000000004
319,2295651.0,2295895.0,195.21100000000004,195.33000000000004
320,2296202.0,2296571.0,195.48,195.66000000000005
321,2296573.0,2296735.0,195.66100000000003,195.74000000000004
322,2296737.0,2296919.0,195.741,195.83
323,2296921.0,2298039.0,195.831,196.3770550161812
324,2298122.0,2298330.0,196.41747572815527,196.51925566343047
325,2298329.0,2299795.0,196.51863754045303,197.23453074433647
326,2300701.0,2300947.0,197.6767637540453,197.7967637540453
327,2300955.0,2301895.0,197.801,198.26
328,2301895.0,2302756.0,198.26000000000005,198.68
329,2302758.0,2302960.0,198.681,198.7800000000001
330,2302962.0,2303677.0,198.7810000000001,199.13
331,2303782.0,2304333.0,199.181,199.45
332,2304335.0,2304824.0,199.451,199.69000000000003
333,2304826.0,2305336.0,199.69100000000003,199.94
334,2305338.0,2305500.0,199.941,200.02000000000007
335,2305492.0,2306524.0,200.01627508090607,200.5200647249192
336,2307794.0,2308576.0,201.14,201.5220388349514
337,2309166.0,2309453.0,201.81,201.95
338,2309455.0,2309821.0,201.951,202.13
339,2309959.0,2310389.0,202.19741100323623,202.40744336569583
340,2310702.0,2312423.0,202.5598705501618,203.4003238221202
341,2313712.0,2314245.0,204.03,204.29
342,2314247.0,2314880.0,204.291,204.6
343,2314882.0,2316006.0,204.601,205.15
344,2316049.0,2316436.0,205.171,205.36
345,2316438.0,2316825.0,205.361,205.55000000000007
346,2317012.0,2317153.0,205.641,205.71000000000004
347,2317155.0,2318157.0,205.71100000000004,206.2
348,2318151.0,2320444.0,206.19741100323623,207.31699048878687
349,2320860.0,2321454.0,207.52,207.81
350,2321456.0,2322191.0,207.811,208.17
351,2322193.0,2322785.0,208.171,208.46
352,2322787.0,2323051.0,208.461,208.59000000000003
353,2323053.0,2323195.0,208.59100000000004,208.66000000000005
354,2323604.0,2323952.0,208.86,209.03000000000003
355,2324057.0,2324669.0,209.081,209.38
356,2325654.0,2326256.0,209.86084142394824,210.1546925566343
357,2326256.0,2326492.0,210.1549838187701,210.27
358,2326596.0,2326983.0,210.321,210.51
359,2326986.0,2327823.0,210.511,210.92
360,2328745.0,2328888.0,211.37,211.44000000000003
361,2328890.0,2329933.0,211.44100000000003,211.95000000000005
362,2329935.0,2330260.0,211.95100000000005,212.11
363,2330262.0,2330690.0,212.111,212.32
364,2330692.0,2331644.0,212.321,212.785566343042
365,2333266.0,2334104.0,213.5777637540453,213.9867637540453
367,2334113.0,2334233.0,213.99100000000004,214.05000000000007
368,2334684.0,2335626.0,214.27,214.73000000000005
369,2335628.0,2335790.0,214.731,214.81000000000003
370,2335792.0,2336404.0,214.81100000000004,215.11000000000004
371,2336404.0,2336568.0,215.11000000000004,215.19000000000003
372,2336577.0,2336904.0,215.1941747572816,215.3541747572816
373,2336904.0,2337068.0,215.3541747572816,215.4341747572816
374,2337613.0,2337961.0,215.7,215.87000000000003
375,2337963.0,2338968.0,215.87100000000004,216.36203883495145
376,2339722.0,2339886.0,216.73,216.81000000000003
378,2339886.0,2339988.0,216.81000000000003,216.86000000000004
379,2340134.0,2341078.0,216.931,217.3923300970873
380,2342836.0,2344094.0,218.25058252427183,218.86469255663425
381,2344678.0,2344863.0,219.15,219.24000000000004
382,2344865.0,2345641.0,219.24100000000004,219.62000000000003
383,2345643.0,2346030.0,219.62100000000004,219.81000000000003
384,2346032.0,2346378.0,219.81100000000004,219.98000000000005
385,2346380.0,2346624.0,219.98100000000005,220.1
386,2346626.0,2346829.0,220.101,220.20000000000005
387,2346913.0,2347156.0,220.241,220.36
388,2347158.0,2347402.0,220.361,220.48
389,2347404.0,2347545.0,220.481,220.55000000000004
390,2347547.0,2348160.0,220.55100000000004,220.85000000000008
391,2348346.0,2349286.0,220.941,221.40000000000003
392,2349350.0,2349819.0,221.431,221.66000000000005
393,2350316.0,2350521.0,221.90291262135923,222.00291262135923
394,2350522.0,2350782.0,222.0032362459547,222.13058252427183
395,2350936.0,2351269.0,222.2054012944984,222.3679288025889
396,2351257.0,2351662.0,222.3624563106796,222.56000000000003
397,2351664.0,2352010.0,222.56100000000004,222.73
398,2352012.0,2352317.0,222.731,222.88
399,2352319.0,2352870.0,222.88100000000003,223.1500000000001
400,2356388.0,2356639.0,224.86763754045305,224.99000000000004
401,2356641.0,2358011.0,224.991,225.66000000000008
402,2358197.0,2358564.0,225.751,225.93000000000004
403,2358566.0,2359424.0,225.93100000000004,226.35
404,2359528.0,2360331.0,226.401,226.79297734627824
405,2361820.0,2362557.0,227.52,227.88
406,2363446.0,2364107.0,228.3139158576052,228.63656957928805
407,2363446.0,2364107.0,228.3139158576052,228.63656957928805
408,2364208.0,2365252.0,228.68618122977344,229.19556634304195
409,2365250.0,2365904.0,229.1950485436893,229.51423967972548
410,2385351.0,2386116.0,239.0097087378641,239.38333333333324
411,2386120.0,2386417.0,239.3851132686084,239.530420711974
412,2386417.0,2387747.0,239.530420711974,240.1796116504854
414,2387873.0,2388990.0,240.241,240.7867961165049
415,2389284.0,2389488.0,240.93,241.0300000000001
416,2389490.0,2390082.0,241.03100000000003,241.32000000000005
417,2390084.0,2390410.0,241.32100000000003,241.48
418,2390412.0,2391261.0,241.481,241.89530744336585
419,2392052.0,2392896.0,242.28155339805824,242.6936893203884
420,2392893.0,2393303.0,242.6925566343042,242.89255663430416
421,2393307.0,2394950.0,242.89469255663423,243.696569579288
422,2395883.0,2397084.0,244.1521035598705,244.73899676375405
423,2397089.0,2398038.0,244.74142394822005,245.20469255663423
424,2398541.0,2399552.0,245.45,245.9439157588428
425,2400316.0,2400814.0,246.31702265372155,246.56000000000003
427,2400816.0,2401949.0,246.561,247.1141100323624
428,2403425.0,2403776.0,247.83495145631068,248.00637540453064
429,2403786.0,2404029.0,248.011,248.13
430,2404031.0,2404234.0,248.131,248.23
431,2404236.0,2405094.0,248.231,248.6500000000001
432,2405199.0,2406057.0,248.701,249.12
433,2406059.0,2406241.0,249.121,249.21
434,2406243.0,2406692.0,249.211,249.43
435,2406694.0,2407306.0,249.431,249.73
436,2407308.0,2407675.0,249.731,249.91000000000005
437,2407677.0,2407859.0,249.9110000000001,250.00000000000009
438,2407861.0,2408351.0,250.00100000000003,250.24000000000004
439,2408353.0,2409088.0,250.24100000000004,250.6
440,2409090.0,2409293.0,250.60100000000003,250.70000000000005
441,2409295.0,2409497.0,250.70100000000005,250.80000000000004
442,2409602.0,2410194.0,250.851,251.14
443,2410196.0,2410439.0,251.141,251.26
444,2410480.0,2410644.0,251.2800000000001,251.36000000000004
445,2410708.0,2411177.0,251.391,251.6200000000001
446,2411281.0,2411423.0,251.671,251.74
447,2411425.0,2412553.0,251.741,252.29177993527512
448,2414372.0,2414556.0,253.18,253.27000000000004
449,2414558.0,2414658.0,253.271,253.32
450,2414660.0,2415088.0,253.321,253.53
451,2415090.0,2415457.0,253.531,253.71000000000004
452,2415459.0,2415744.0,253.71100000000004,253.85000000000008
454,2415740.0,2416063.0,253.8481877022653,254.005857605178
455,2415740.0,2416063.0,253.8481877022653,254.005857605178
456,2416058.0,2416420.0,254.00362135922327,254.18
457,2416422.0,2416686.0,254.181,254.31000000000003
458,2417218.0,2417771.0,254.57,254.84000000000003
459,2417773.0,2418447.0,254.841,255.17000000000004
460,2418552.0,2419164.0,255.221,255.52
461,2419166.0,2419430.0,255.521,255.65000000000003
462,2419432.0,2419676.0,255.65100000000004,255.77000000000004
463,2419780.0,2420393.0,255.821,256.12000000000006
464,2420395.0,2420720.0,256.12100000000004,256.28000000000003
465,2420722.0,2420823.0,256.28100000000006,256.33000000000004
466,2420907.0,2421294.0,256.371,256.56
467,2421296.0,2422206.0,256.56100000000004,257.0052750809064
468,2422748.0,2423219.0,257.27,257.50000000000006
469,2423221.0,2423670.0,257.5010000000001,257.72
470,2423672.0,2424588.0,257.721,258.1685436893204
471,2424589.0,2424980.0,258.1690938511329,258.36
472,2424982.0,2425451.0,258.361,258.59000000000003
473,2425453.0,2425922.0,258.591,258.82000000000005
474,2426393.0,2426680.0,259.05,259.19000000000005
475,2426682.0,2427376.0,259.19100000000003,259.53000000000003
476,2427378.0,2427561.0,259.531,259.62
477,2427563.0,2428114.0,259.621,259.89
478,2428116.0,2428237.0,259.891,259.95000000000005
479,2428239.0,2429302.0,259.951,260.47
481,2429406.0,2430002.0,260.521,260.8120388349515
482,2431165.0,2431489.0,261.38,261.5379288025892
483,2431620.0,2432426.0,261.6019417475728,261.9957928802589
484,2431620.0,2432426.0,261.6019417475728,261.9957928802589
485,2432599.0,2433826.0,262.08,262.6793851132687
486,2434445.0,2436690.0,262.98155349682054,264.0776375404532
487,2437441.0,2438240.0,264.44440129449845,264.83440129449843
488,2438416.0,2439269.0,264.92058252427194,265.33705501618124
489,2439271.0,2439679.0,265.3380550161812,265.5373462783172
490,2440361.0,2441409.0,265.87,266.3820388349518
491,2442712.0,2443552.0,267.01825242718434,267.42822006472505
493,2444395.0,2444989.0,267.84,268.13
494,2444991.0,2446185.0,268.131,268.7138187702266
495,2446293.0,2446692.0,268.76659870550145,268.96119741100296
496,2457830.0,2458192.0,274.4,274.576731391586
497,2458436.0,2458624.0,274.6957928802589,274.7875404036932
499,2458629.0,2459182.0,274.79,275.06000000000006
500,2459184.0,2459510.0,275.06100000000004,275.22
501,2459510.0,2459851.0,275.22,275.386504854369
502,2459854.0,2460285.0,275.3883495145631,275.5986408754615
504,2460331.0,2460882.0,275.621,275.89
505,2460884.0,2461189.0,275.891,276.04
506,2461191.0,2461599.0,276.041,276.24000000000007
507,2466270.0,2467200.0,278.5210355987055,278.9752427678281
508,2468070.0,2468603.0,279.4,279.66
509,2478359.0,2478515.0,284.42381877022655,284.5
510,2478638.0,2478948.0,284.55987055016175,284.71132686084155
511,2479200.0,2479580.0,284.834236295336,285.02000000000004
512,2479582.0,2479826.0,285.0210000000001,285.14000000000004
513,2479910.0,2481116.0,285.181,285.77
514,2481235.0,2482826.0,285.828220064725,286.60501618122976
515,2483423.0,2484442.0,286.8964401294498,287.3938513302108
517,2484450.0,2485347.0,287.3980582524272,287.83608414239484
518,2485958.0,2486543.0,288.13440129449845,288.42
519,2486545.0,2487292.0,288.421,288.7856310679612
520,2487588.0,2488110.0,288.93,289.1849838187702
521,2488112.0,2489080.0,289.1859838187703,289.6585114256232
522,2489082.0,2489492.0,289.65951142562363,289.86
523,2489494.0,2489615.0,289.861,289.92
524,2489699.0,2490414.0,289.961,290.31000000000006
525,2494711.0,2495780.0,292.4081877022654,292.93
526,2497588.0,2498253.0,293.8131715210356,294.1379288025891
527,2498342.0,2498606.0,294.181,294.31
528,2498594.0,2499083.0,294.3042071197411,294.54304207119736
529,2499098.0,2499690.0,294.55016181229774,294.83932038834945
530,2662759.0,2662914.0,374.462783171521,374.5386731391587
531,2662917.0,2663233.0,374.54,374.6941100323626
532,2663236.0,2663407.0,374.6957928802589,374.7792879765089
534,2663494.0,2663691.0,374.8220064724919,374.91786407767
535,2663695.0,2663879.0,374.92,375.01
536,2663882.0,2664514.0,375.011,375.3200000000001
537,2665025.0,2665190.0,375.5690938511327,375.65
538,2665190.0,2665334.0,375.65,375.72
539,2665418.0,2665682.0,375.761,375.89
540,2665684.0,2666030.0,375.891,376.06
541,2666032.0,2666337.0,376.061,376.21
542,2666339.0,2666501.0,376.211,376.29
543,2666503.0,2667279.0,376.29100000000005,376.67
544,2667281.0,2667983.0,376.6710000000001,377.01359223300994
545,2672555.0,2673328.0,379.2459546925566,379.6233009708738
546,2677539.0,2678816.0,381.67987055016187,382.3032362459546
547,2678811.0,2679199.0,382.301,382.49000000000007
548,2679201.0,2679465.0,382.491,382.62000000000006
549,2679467.0,2680123.0,382.621,382.9411974110034
550,2681718.0,2682107.0,383.72,383.91
551,2682109.0,2682578.0,383.911,384.14
552,2682580.0,2683069.0,384.141,384.38000000000005
553,2683071.0,2683335.0,384.381,384.51
554,2683338.0,2683766.0,384.511,384.72
