original_index,est_idx,est_end_idx,start,end,context,char_in_sentence,full_word
45,412472.0,412857.0,38.861,39.3,Depends if you think it's a poor attempt to replicate my,61,work
46,413713.0,414080.0,40.05,40.39,,4,Even
47,414082.0,414138.0,40.391,40.51,Even,8,for
48,414140.0,414409.0,40.511,40.75000000000001,Even for,13,this
49,414391.0,415124.0,40.801,41.41,Even for this,19,group
50,415221.0,415386.0,41.49,41.68,Even for this group,24,that
51,415388.0,415732.0,41.681,42.04000000000001,Even for this group that,30,takes
52,415716.0,416333.0,42.091,42.65,Even for this group that takes,36,nerve
53,416899.0,416980.0,43.17,43.31,,3,You
54,416982.0,417106.0,43.311,43.42,You,8,were
55,417108.0,417561.0,43.421,43.78610223642173,You were,19,instructed
56,417511.0,417646.0,43.82863578274761,43.8944408945687,You were instructed,22,to
57,417648.0,417778.0,43.89544089456869,44.00000000000001,You were instructed to,25,go
58,417780.0,417776.0,44.001000000000005,44.10000000000001,You were instructed to go,28,to
59,417778.0,418309.0,44.101000000000006,44.61,You were instructed to go to,35,Russia
60,418432.0,418572.0,44.67,44.78000000000001,,3,May
61,418574.0,418557.0,44.78100000000001,44.84,May,5,I
62,418559.0,418964.0,44.841,45.18,May I,12,remind
63,418966.0,419042.0,45.181,45.26,May I remind,16,you
64,419044.0,419293.0,45.261,45.53000000000001,May I remind you,23,Doctor
65,419397.0,419655.0,45.581,45.91,May I remind you Doctor,27,Pym
66,419657.0,419792.0,45.911,46.01846645367413,May I remind you Doctor Pym,32,that
67,419850.0,420042.0,46.04664536741217,46.248466453674126,May I remind you Doctor Pym that,36,you're
69,420051.0,420117.0,46.25266134185305,46.328466453674125,May I remind you Doctor Pym that you're,41,a
70,420126.0,420757.0,46.33307667731631,46.95555910543131,May I remind you Doctor Pym that you're a,49,soldier
71,420763.0,420848.0,46.95846645367412,47.10207667731631,May I remind you Doctor Pym that you're a soldier,53,and
72,420852.0,421004.0,47.10415335463259,47.220000000000006,,1,I'm
74,421006.0,421127.0,47.22100000000001,47.28000000000001,I'm,5,a
75,421129.0,421809.0,47.28100000000001,47.964440894568696,I'm a,15,scientist
76,421800.0,421890.0,47.96000000000001,48.110000000000014,,4,Then
77,421892.0,422352.0,48.11100000000001,48.48,Then,8,act
78,422354.0,422638.0,48.48100000000001,48.77,Then act,13,like
79,422640.0,422941.0,48.771,49.06000000000001,Then act like,17,one
80,423603.0,423659.0,49.7,49.81000000000001,,3,The
81,423723.0,424025.0,49.841,50.09,The,7,Pym
82,424027.0,424424.0,50.091,50.50000000000001,The Pym,16,particle
83,424426.0,424424.0,50.501000000000005,50.60000000000001,The Pym particle,19,is
84,424426.0,424649.0,50.601000000000006,50.71,The Pym particle is,23,the
85,424651.0,424784.0,50.711,50.92,The Pym particle is the,28,most
86,424786.0,425322.0,50.92100000000001,51.44000000000001,The Pym particle is the most,42,revolutionary
87,425324.0,425761.0,51.44100000000001,51.830000000000005,The Pym particle is the most revolutionary,50,science
88,425763.0,425947.0,51.831,52.03,The Pym particle is the most revolutionary science,55,ever
89,425949.0,426328.0,52.031,52.42485623003196,The Pym particle is the most revolutionary science ever,65,developed
90,426330.0,426502.0,52.42585623003196,52.61846645367413,,4,Help
91,426511.0,426666.0,52.622661341853046,52.73888178913739,Help,7,us
92,426773.0,426794.0,52.791,52.90166134185304,Help us,11,put
93,426790.0,426948.0,52.89946645367414,53.02,Help us put,14,it
94,426950.0,427053.0,53.021,53.13,Help us put it,17,to
95,427055.0,427211.0,53.131,53.255271565495214,Help us put it to,22,good
96,427304.0,427565.0,53.301,53.636805111821104,Help us put it to good,26,use
97,427555.0,427567.0,53.56651757188497,53.637635782747616,,1,I
98,427553.0,427653.0,53.63100000000001,53.68000000000001,I,5,let
99,427655.0,427807.0,53.681,53.79000000000001,I let,9,you
100,427813.0,428070.0,53.841,54.11,I let you,14,turn
101,428072.0,428133.0,54.111,54.2,I let you turn,17,me
102,428135.0,428386.0,54.201,54.370000000000005,I let you turn me,22,into
103,428388.0,428515.0,54.37100000000001,54.5,I let you turn me into,27,your
104,428515.0,428872.0,54.50000000000001,54.92,I let you turn me into your,34,errand
105,428874.0,429338.0,54.921,55.33000000000002,I let you turn me into your errand,38,boy
106,430039.0,430176.0,56.032971246006376,56.14000000000001,I let you turn me into your errand boy,42,and
107,430176.0,430244.0,56.14000000000001,56.232492012779566,I let you turn me into your errand boy and,46,now
108,430244.0,430405.0,56.232492012779566,56.35373801916934,I let you turn me into your errand boy and now,50,you
109,430400.0,430608.0,56.351,56.56,I let you turn me into your errand boy and now you,54,try
110,430610.0,430624.0,56.561,56.610000000000014,I let you turn me into your errand boy and now you try,57,to
111,430626.0,431086.0,56.61100000000001,57.00000000000001,I let you turn me into your errand boy and now you try to,63,steal
112,431138.0,431179.0,57.07099999999999,57.190000000000005,I let you turn me into your errand boy and now you try to steal,66,my
113,431181.0,432004.0,57.191,57.890000000000015,I let you turn me into your errand boy and now you try to steal my,75,research
114,432419.0,432652.0,58.40498402555912,58.56000000000001,,2,If
115,432654.0,432872.0,58.56100000000001,58.81,If,7,only
116,432874.0,432963.0,58.811,58.920000000000016,If only,11,you'd
118,433088.0,433533.0,58.98100000000001,59.45000000000002,If only you'd,23,protected
119,433658.0,434085.0,59.511,59.97,If only you'd protected,29,Janet
120,434087.0,434245.0,59.971,60.09000000000001,If only you'd protected Janet,34,with
121,434247.0,434509.0,60.09100000000001,60.42,If only you'd protected Janet with,39,such
122,434511.0,435266.0,60.421,61.19,If only you'd protected Janet with such,48,ferocity
123,435575.0,435986.0,61.45,61.79041533546321,If only you'd protected Janet with such ferocity,55,Doctor
124,436063.0,436326.0,61.87137380191693,62.1,If only you'd protected Janet with such ferocity Doctor,59,Pym
125,442136.0,442457.0,67.84105431309904,68.20581469648565,,4,Easy
126,442616.0,442816.0,68.28349201277956,68.46626198083075,Easy,9,Hank
127,444963.0,445189.0,70.61763578274763,70.82763578274763,,3,You
128,445196.0,445664.0,70.83099999999999,71.31,You,11,mention
129,445666.0,445907.0,71.311,71.47999999999999,You mention,14,my
130,445909.0,446275.0,71.481,71.90999999999998,You mention my,19,wife
131,446277.0,446914.0,71.91099999999997,72.53,You mention my wife,25,again
132,447600.0,447831.0,73.20000000000003,73.36999999999998,You mention my wife again,29,and
133,447833.0,447938.0,73.37099999999998,73.52999999999999,You mention my wife again and,31,I'll
135,447938.0,448287.0,73.52999999999997,73.84999999999998,You mention my wife again and I'll,39,show
136,448289.0,448390.0,73.85099999999998,74.00236421725238,You mention my wife again and I'll show,43,you
137,448526.0,449282.0,74.06888178913742,74.83,You mention my wife again and I'll show you,52,ferocity
138,449906.0,449997.0,75.38680511182109,75.5368051118211,,2,Don't
140,450006.0,450221.0,75.541,75.68999999999998,Don't,10,look
141,450223.0,450257.0,75.69099999999997,75.74999999999997,Don't look,13,at
142,450321.0,450509.0,75.78099999999999,75.98,Don't look at,16,me
143,450511.0,450573.0,75.981,76.06999999999998,Don't look at me,20,you
144,450575.0,450814.0,76.07099999999997,76.32999999999997,Don't look at me you,25,said
145,450816.0,450959.0,76.33099999999997,76.50999999999996,Don't look at me you said,28,it
146,452654.0,452795.0,78.13099041533546,78.23849840255583,,1,I
147,452786.0,453304.0,78.23373801916934,78.73166134185303,I,10,formally
148,453405.0,453693.0,78.781,79.13,I formally,17,tender
149,453695.0,453879.0,79.13099999999999,79.27,I formally tender,20,my
150,453881.0,454580.0,79.271,80.00444089456872,I formally tender my,32,resignation
151,455001.0,455144.0,80.42,80.48999999999998,,2,We
152,455146.0,455307.0,80.49099999999997,80.67,We,5,don't
154,455309.0,455609.0,80.67099999999999,81.00999999999998,We don't,15,accept
155,455611.0,455817.0,81.01099999999998,81.17,We don't accept,18,it
156,456412.0,456895.0,81.82,82.19693290734831,,8,Formally
157,457671.0,458113.0,83.01722044728436,83.39888178913743,,4,Hank
158,459185.0,459231.0,84.46000000000002,84.59,Hank,7,we
159,459233.0,459619.0,84.591,84.88,Hank we,12,need
160,459621.0,459819.0,84.881,85.07,Hank we need,16,you
161,460721.0,460856.0,86.01,86.0756869009585,,3,The
162,460888.0,461075.0,86.15016932907345,86.35,The,7,Pym
163,461077.0,461520.0,86.351,86.74999999999999,The Pym,16,particle
164,461522.0,461744.0,86.75099999999998,86.91999999999997,The Pym particle,19,is
165,461647.0,461727.0,86.92099999999998,86.95999999999998,The Pym particle is,21,a
166,461729.0,462179.0,86.96099999999997,87.43166134185307,The Pym particle is a,29,miracle
167,462295.0,462762.0,87.52211821086263,87.95929712460067,,6,Please
168,463219.0,463385.0,88.43277955271564,88.61999999999999,Please,9,don't
170,463387.0,463561.0,88.621,88.74999999999997,Please don't,16,let
171,463601.0,463807.0,88.811,88.96999999999998,Please don't let,21,your
172,463827.0,464255.0,89.031,89.44,Please don't let your,26,past
173,464258.0,464659.0,89.441,89.83,Please don't let your past,36,determine
174,464661.0,464762.0,89.831,89.87999999999998,Please don't let your past determine,40,the
175,464764.0,465153.0,89.88099999999999,90.31999999999998,Please don't let your past determine the,47,future
176,465866.0,466053.0,91.02,91.21999999999998,,2,As
177,466053.0,466522.0,91.21999999999998,91.58999999999996,As,7,long
178,466524.0,466707.0,91.59099999999998,91.78999999999998,As long,10,as
179,466709.0,466889.0,91.79099999999995,92.02,As long as,12,I
180,466891.0,467039.0,92.021,92.15166134185304,As long as I,15,am
181,467028.0,467941.0,92.14627156549524,93.04,As long as I am,21,alive
182,468763.0,469427.0,93.83722044728437,94.51207667731634,As long as I am alive,28,nobody
183,469970.0,470056.0,94.9852715654952,95.12846645367416,As long as I am alive nobody,33,will
184,470244.0,470592.0,95.22,95.64083067092652,As long as I am alive nobody will,38,ever
185,470706.0,470852.0,95.69614376996802,95.85054313099047,As long as I am alive nobody will ever,42,get
186,470865.0,471135.0,95.92502555910544,96.08971246006392,As long as I am alive nobody will ever get,47,that
187,471144.0,471789.0,96.09390734824288,96.80920127795522,As long as I am alive nobody will ever get that,55,formula
188,479251.0,479333.0,104.10862619808309,104.20862619808308,,2,We
189,479333.0,479667.0,104.20862619808308,104.52124600638984,We,9,shouldn't
191,479666.0,479863.0,104.52076677316292,104.65159744408948,We shouldn't,16,let
192,479863.0,480033.0,104.65159744408948,104.80159744408948,We shouldn't let,20,him
193,480033.0,480178.0,104.80159744408948,105.01325878594254,We shouldn't let him,26,leave
194,480288.0,480323.0,105.0670926517572,105.12763578274766,We shouldn't let him leave,30,the
195,480409.0,480802.0,105.16932907348244,105.56932907348244,We shouldn't let him leave the,39,building
196,481356.0,481499.0,106.1405750798722,106.26916932907356,,2,We've
198,481504.0,481853.0,106.27156549520768,106.5832268370607,We've,13,already
199,481856.0,481949.0,106.58466453674122,106.7303514376997,We've already,18,lied
200,481992.0,482069.0,106.7512460063898,106.84,We've already lied,21,to
201,482071.0,482231.0,106.841,106.96,We've already lied to,25,him
202,482233.0,482270.0,106.961,107.03805111821087,We've already lied to him,29,now
203,482278.0,482354.0,107.0422460063898,107.12,We've already lied to him now,33,you
204,482354.0,482462.0,107.12,107.24054313099047,We've already lied to him now you,38,want
205,482462.0,482529.0,107.24054313099047,107.27303514377006,We've already lied to him now you want,41,to
206,482578.0,482699.0,107.29712460063898,107.39712460063896,We've already lied to him now you want to,44,go
207,482624.0,482670.0,107.40255591054311,107.48338658146965,We've already lied to him now you want to go,47,to
208,482785.0,482994.0,107.48099999999998,107.75,We've already lied to him now you want to go to,51,war
209,482996.0,483129.0,107.751,107.9,We've already lied to him now you want to go to war,56,with
210,483131.0,483353.0,107.901,108.11,We've already lied to him now you want to go to war with,60,him
211,483421.0,484054.0,108.20999999999992,108.75999999999996,,3,Yes
212,485389.0,485523.0,110.06444089456872,110.16999999999996,,3,Our
213,485525.0,486256.0,110.17099999999996,110.93000000000004,Our,14,scientists
214,486256.0,486542.0,110.92999999999996,111.17,Our scientists,19,haven't
216,486544.0,486773.0,111.171,111.39,Our scientists haven't,27,come
217,486775.0,487167.0,111.391,111.79,Our scientists haven't come,33,close
218,487169.0,487321.0,111.791,111.9,Our scientists haven't come close,36,to
219,487323.0,487748.0,111.901,112.36,Our scientists haven't come close to,48,replicating
220,487750.0,487910.0,112.361,112.48,Our scientists haven't come close to replicating,52,his
221,487912.0,488133.0,112.481,112.73999999999998,Our scientists haven't come close to replicating his,57,work
222,488666.0,488717.0,113.25,113.34,,2,He
223,488719.0,488870.0,113.341,113.44999999999996,He,7,just
224,488836.0,489114.0,113.501,113.72,He just,14,kicked
225,489116.0,489210.0,113.721,113.82999999999998,He just kicked,19,your
226,489212.0,489473.0,113.83099999999996,114.06,He just kicked your,23,ass
227,489475.0,489645.0,114.06099999999998,114.22999999999998,He just kicked your ass,28,full
228,489647.0,490220.0,114.23099999999997,114.75999999999998,He just kicked your ass full,33,size
229,490720.0,490738.0,115.25319488817892,115.3231948881789,,3,You
230,490734.0,490977.0,115.32099999999998,115.47999999999998,You,10,really
231,490979.0,491067.0,115.48099999999998,115.58999999999996,You really,15,want
232,491067.0,491079.0,115.58999999999996,115.63999999999992,You really want,18,to
233,491122.0,491304.0,115.661,115.84999999999998,You really want to,23,find
234,491306.0,491406.0,115.85099999999996,115.93999999999996,You really want to find,27,out
235,491408.0,491553.0,115.94099999999996,116.08000000000004,You really want to find out,32,what
236,491553.0,491712.0,116.08000000000004,116.18999999999998,You really want to find out what,35,it's
238,491715.0,491755.0,116.191,116.31999999999998,You really want to find out what it's,42,like
239,491818.0,491875.0,116.351,116.41999999999996,You really want to find out what it's like,47,when
240,491877.0,491900.0,116.42099999999998,116.5,You really want to find out what it's like when,51,you
241,491902.0,492205.0,116.501,116.68999999999998,You really want to find out what it's like when you,54,can't
243,492207.0,492244.0,116.691,116.80999999999996,You really want to find out what it's like when you can't,61,see
244,492246.0,492386.0,116.81099999999996,116.92,You really want to find out what it's like when you can't see,65,him
245,492388.0,492713.0,116.92099999999998,117.23,You really want to find out what it's like when you can't see him,72,coming
246,494474.0,494514.0,118.9,119.02,,1,I've
248,494516.0,494764.0,119.021,119.18999999999996,I've,10,known
249,494766.0,494984.0,119.19099999999996,119.39999999999998,I've known,15,Hank
250,494964.0,495170.0,119.43099999999998,119.64,I've known Hank,19,Pym
251,495172.0,495331.0,119.641,119.76,I've known Hank Pym,23,for
252,495333.0,495353.0,119.76099999999998,119.83,I've known Hank Pym for,25,a
253,495355.0,495519.0,119.831,120.02,I've known Hank Pym for a,30,long
254,495521.0,495883.0,120.021,120.34,I've known Hank Pym for a long,35,time
255,495885.0,496042.0,120.341,120.45999999999998,,2,He's
257,495990.0,496193.0,120.501,120.6,He's,7,no
258,496195.0,496615.0,120.60099999999998,121.08999999999996,He's no,16,security
259,496617.0,497107.0,121.09099999999998,121.48,He's no security,21,risk
260,499864.0,500073.0,124.21999999999998,124.42999999999996,He's no security risk,28,unless
261,500177.0,500191.0,124.481,124.59,He's no security risk unless,31,we
262,500193.0,500476.0,124.591,124.77,He's no security risk unless we,36,make
263,500478.0,500605.0,124.771,124.9,He's no security risk unless we make,40,him
264,500607.0,500660.0,124.901,125.01,He's no security risk unless we make him,44,one
265,541366.0,541432.0,164.74121405750805,164.83370607028763,,3,You
266,541425.0,541669.0,164.83067092651757,164.9827476038339,You,8,like
267,541671.0,541878.0,165.09265175718846,165.23514376996803,You like,13,that
268,542781.0,542855.0,166.07667731629394,166.2138977635783,You like tha,15,You
269,542869.0,543011.0,166.22044728434506,166.35654952076678,You like that?,18,like
270,543089.0,543181.0,166.4281150159745,166.58658146964865,You like that?,21,that
271,544035.0,544137.0,167.3546325878594,167.4492012779553,,4,Come
272,544293.0,544493.0,167.55910543130992,167.77300319488813,Come,8,get
273,544494.0,544548.0,167.77316293929715,167.8496805111822,Come get,12,you
274,544549.0,544817.0,167.84984025559106,168.1329073482428,Come get you,17,some
275,544810.0,544970.0,168.12932907348238,168.25431309904155,Come get you some,22,then
276,557397.0,557410.0,180.36226837060704,180.43226837060712,,3,You
277,557410.0,557606.0,180.43226837060712,180.57226837060728,You,7,didn't
279,557606.0,557728.0,180.57226837060728,180.67226837060736,You didn't,15,even
280,557909.0,558324.0,180.92651757188497,181.31501597444097,You didn't even,20,move
281,559252.0,559573.0,182.16613418530352,182.53338658146964,,3,Nah
282,560217.0,560283.0,183.0990415335463,183.1746006389776,,1,I
283,560292.0,560355.0,183.1789137380192,183.30862619808312,I,6,mean
284,560419.0,560526.0,183.30670926517573,183.45878594249203,I mean,11,what
285,560522.0,560576.0,183.45686900958464,183.52492012779555,I mean what,14,if
286,560576.0,560701.0,183.52492012779555,183.62603833865813,I mean what if,16,I
287,560694.0,560892.0,183.62258785942493,183.7846645367412,I mean what if I,21,come
288,560887.0,560973.0,183.78233226837065,183.8610862619809,I mean what if I come,24,in
289,560971.0,561046.0,183.8601277955272,183.9549840255592,I mean what if I come in,27,on
290,561046.0,561086.0,183.9549840255592,184.02498402555923,I mean what if I come in on,31,the
291,561086.0,561272.0,184.02498402555923,184.1549840255593,I mean what if I come in on the,36,left
292,561272.0,561475.0,184.1549840255593,184.4149840255592,I mean what if I come in on the left,41,side
293,561475.0,561761.0,184.4149840255592,184.63817891373816,I mean what if I come in on the left side,47,right
294,562244.0,562464.0,185.19169329073483,185.34057507987225,,4,Just
295,562467.0,562630.0,185.34185303514377,185.47907348242816,Just,8,out
296,562623.0,562749.0,185.47603833865816,185.6217252396167,Just out,13,here
297,562745.0,562849.0,185.61980830670927,185.67076677316305,Just out here,17,and
298,562856.0,562998.0,185.6741214057508,185.8520447284345,Just out here and,21,see
299,562998.0,563187.0,185.8520447284345,186.0120447284345,Just out here and see,26,this
300,563187.0,563263.0,186.0120447284345,186.13204472843464,Just out here and see this,32,right
301,563263.0,563427.0,186.13204472843464,186.31204472843464,Just out here and see this right,36,now
302,572587.0,572795.0,195.2523961661342,195.3864217252396,,1,I'm
304,572795.0,572830.0,195.3865814696485,195.511980830671,I'm,7,gon
306,572835.0,573053.0,195.5147923322684,195.7267412140575,I'm gon na,15,miss
307,573049.0,573238.0,195.7244089456869,195.81690095846653,I'm gon na miss,19,you
308,573224.0,573548.0,195.8466453674121,196.1466453674121,I'm gon na miss you,25,Scott
309,574121.0,574336.0,196.6837060702876,196.9337060702876,,3,Gon
311,574328.0,574557.0,196.9297124600639,197.1488817891374,Gon na,11,miss
312,574559.0,574676.0,197.15,197.25000000000003,Gon na miss,15,you
313,574719.0,574882.0,197.271,197.45,Gon na miss you,19,too
314,574870.0,575377.0,197.511,197.9,Gon na miss you too,26,Peachy
315,577884.0,578002.0,200.37699680511184,200.5418530351438,,3,Man
316,578004.0,578143.0,200.5431309904153,200.64520766773168,Man,7,you
317,578144.0,578363.0,200.6453674121406,200.8677316293929,Man you,12,guys
318,578353.0,578490.0,200.8626198083067,200.96469648562305,Man you guys,16,got
319,578542.0,578609.0,200.99041533546327,201.0892971246007,Man you guys got,20,the
320,578596.0,578965.0,201.08306709265176,201.4479233226837,Man you guys got the,29,weirdest
321,579043.0,579270.0,201.48562300319497,201.81006389776368,Man you guys got the weirdest,37,goodbye
322,579260.0,579969.0,201.80511182108623,202.39792332268368,Man you guys got the weirdest goodbye,45,rituals
323,580086.0,580313.0,202.56230031948883,202.81453674121408,,3,All
324,580320.0,580703.0,202.817891373802,203.1126198083067,All,9,right
325,580891.0,581112.0,203.2811501597444,203.5567092651758,All right,15,break
326,581109.0,581300.0,203.5554952076677,203.68897763578275,All right break,18,it
327,581300.0,581470.0,203.68897763578275,203.923162939297,All right break it,21,up
328,603492.0,603676.0,225.43130990415327,225.5715654952077,,4,What's
330,603787.0,604198.0,225.7252396166134,226.0680511182109,What's,9,up
331,604196.0,604685.0,226.0670926517572,226.6068690095848,What's up,13,man
332,605503.0,606290.0,227.35782747603835,228.10095846645368,,4,Damn
333,606353.0,606941.0,228.2300319488818,228.76980830670928,,3,Hey
334,608005.0,608230.0,229.7891373801917,229.97428115015973,,3,Hey
335,608237.0,608590.0,229.9776357827476,230.408785942492,Hey,7,man
336,611234.0,611381.0,232.95207667731628,233.08290734824283,,3,Hey
337,611382.0,611497.0,233.08306709265176,233.2392971246007,Hey,8,what's
339,611510.0,611594.0,233.2460063897764,233.3364217252396,Hey what's,13,up
340,611592.0,611808.0,233.33546325878595,233.47476038338664,Hey what's up,18,with
341,611811.0,611853.0,233.47603833865813,233.5642172523962,Hey what's up with,23,your
342,611862.0,612178.0,233.56869009584665,233.87204472843456,Hey what's up with your,27,eye
343,613008.0,613228.0,234.67092651757187,234.92843450479225,,4,Well
344,613224.0,613291.0,234.92651757188497,235.0178913738019,Well,9,what
345,613287.0,613429.0,235.01597444089447,235.0852715654952,Well what,12,do
346,613439.0,613437.0,235.09,235.13000000000005,Well what do,16,you
347,613562.0,613765.0,235.191,235.5,Well what do you,22,think
348,613970.0,614268.0,235.6,235.92888178913745,,6,Peachy
349,614367.0,614512.0,236.05028753993608,236.156677316294,,2,As
350,614521.0,614593.0,236.16100000000003,236.26,As,4,a
351,614695.0,614766.0,236.31,236.49000000000004,As a,10,going
352,614768.0,615094.0,236.491,236.69000000000003,As a going,15,away
353,615199.0,615379.0,236.801,237.04000000000005,As a going away,23,present
354,615710.0,615830.0,237.3,237.51,,2,Oh
355,615832.0,616088.0,237.511,237.72,Oh,7,yeah
356,616090.0,616191.0,237.721,237.77,Oh yeah,9,I
357,616193.0,616314.0,237.771,237.93,Oh yeah I,15,still
358,616316.0,616362.0,237.931,238.02000000000004,Oh yeah I still,19,got
359,616364.0,616582.0,238.02100000000004,238.17,Oh yeah I still got,22,my
360,616584.0,616746.0,238.171,238.35,Oh yeah I still got my,27,scar
361,616748.0,616929.0,238.35100000000003,238.48000000000005,Oh yeah I still got my scar,32,from
362,616931.0,616916.0,238.481,238.54,Oh yeah I still got my scar from,34,a
363,616918.0,617194.0,238.54100000000005,238.76000000000005,Oh yeah I still got my scar from a,39,year
364,617196.0,617439.0,238.761,238.98000000000005,Oh yeah I still got my scar from a year,43,ago
365,618029.0,618274.0,239.62527156549524,239.78000000000003,,2,Oh
366,618276.0,618460.0,239.78100000000003,239.98000000000005,Oh,7,yeah
367,618531.0,618820.0,240.12,240.36527156549525,,4,Yeah
368,619503.0,619716.0,241.0572204472845,241.24485623003224,Yea,7,Yeah
369,620487.0,620511.0,241.9712460063897,242.04776357827484,,3,You
370,620511.0,620616.0,242.0479233226837,242.1424920127796,You,8,know
371,620611.0,620853.0,242.14,242.36000000000004,You know,13,what
372,621506.0,621431.0,242.9712460063898,243.00000000000003,,1,I'm
374,621433.0,621726.0,243.00100000000003,243.22000000000003,I'm,9,still
375,621728.0,621774.0,243.22100000000003,243.31,I'm still,13,the
376,621776.0,622059.0,243.311,243.49,I'm still the,18,only
377,622061.0,622105.0,243.491,243.58000000000004,I'm still the only,22,one
378,622107.0,622230.0,243.58100000000005,243.68,I'm still the only one,25,to
379,622232.0,622265.0,243.681,243.80000000000007,I'm still the only one to,31,knock
380,622430.0,622447.0,243.881,243.93000000000004,I'm still the only one to knock,35,him
381,622449.0,622636.0,243.93100000000004,244.0900000000001,I'm still the only one to knock him,39,out
382,623352.0,623525.0,244.76444089456868,244.9588817891374,,4,Well
383,624188.0,624308.0,245.64,245.8,Well,6,I
384,624310.0,624733.0,245.801,246.15,Well I,17,definitely
385,624735.0,624917.0,246.151,246.2800000000001,Well I definitely,21,didn't
387,626333.0,626532.0,247.73,247.93,,6,Thanks
388,626534.0,626655.0,247.931,247.99000000000004,Thanks,10,for
389,626678.0,626927.0,248.041,248.27,Thanks for,18,picking
390,626929.0,627066.0,248.271,248.39,Thanks for picking,21,me
391,627068.0,627125.0,248.391,248.47000000000008,Thanks for picking me,24,up
392,627187.0,627347.0,248.541,248.72,Thanks for picking me up,32,brother
393,627695.0,627860.0,249.04,249.22,,4,Well
394,627862.0,628010.0,249.221,249.36,Well,8,you
395,628012.0,628146.0,249.361,249.51,Well you,13,know
396,628148.0,628251.0,249.511,249.62000000000003,Well you know,17,you
397,628253.0,628390.0,249.62100000000004,249.73000000000005,Well you know you,23,think
398,628392.0,628521.0,249.731,249.86,Well you know you think,25,I'm
400,628523.0,628718.0,249.861,249.99000000000004,Well you know you think I'm,31,gon
402,628720.0,628762.0,249.991,250.12000000000003,Well you know you think I'm gon na,39,miss
403,628866.0,629023.0,250.171,250.29,Well you know you think I'm gon na miss,42,my
404,629025.0,629376.0,250.29100000000005,250.67,Well you know you think I'm gon na miss my,49,cellie
405,629378.0,629600.0,250.671,250.88000000000005,Well you know you think I'm gon na miss my cellie,57,getting
406,629609.0,629837.0,250.88419488817905,251.0784664536742,Well you know you think I'm gon na miss my cellie getting,61,out
407,630437.0,630457.0,251.69,251.8,,3,Hey
408,630459.0,630718.0,251.801,252.01000000000005,Hey,7,how's
410,630720.0,630748.0,252.011,252.09,Hey how's,14,your
