original_index,est_idx,est_end_idx,start,end,context,char_in_sentence,full_word
103,967555.0,968127.0,118.381,118.66999999999996,Hey pal you,14,can't
105,968354.0,968683.0,118.78100000000002,118.94999999999996,Hey pal you can't,21,get
106,968685.0,969085.0,118.95099999999998,119.14,Hey pal you can't get,25,any
107,969313.0,969951.0,119.25100000000003,119.56,Hey pal you can't get any,33,further
108,969953.0,970577.0,119.561,119.86,Hey pal you can't get any further,38,away
109,970685.0,970902.0,119.92610223642176,120.02693290734832,Hey pal you can't get any further away,43,from
110,971091.0,971667.0,120.121,120.40999999999995,Hey pal you can't get any further away from,48,land
111,971669.0,971889.0,120.41099999999996,120.50999999999996,Hey pal you can't get any further away from land,53,than
112,971891.0,972360.0,120.51099999999995,120.73999999999998,Hey pal you can't get any further away from land than,57,out
113,972362.0,972977.0,120.741,121.04999999999995,Hey pal you can't get any further away from land than out,62,here
114,973633.0,975120.0,121.37,122.08999999999996,,7,Exactly
115,975348.0,975772.0,122.20100000000004,122.39999999999998,Exactly,13,where
116,975774.0,975989.0,122.40099999999995,122.51999999999998,Exactly where,15,I
117,975991.0,976589.0,122.521,122.8,Exactly where I,20,want
118,976591.0,976753.0,122.801,122.87999999999998,Exactly where I want,23,to
119,976911.0,977355.0,122.97100000000002,123.18000000000002,Exactly where I want to,26,be
120,977980.0,978146.0,123.47923322683708,123.5578274760384,,4,Well
121,978157.0,978417.0,123.5633226837061,123.7,Well,6,I
122,978419.0,978716.0,123.701,123.83999999999996,Well I,10,got
123,978841.0,979462.0,123.901,124.21,Well I got,15,news
124,979464.0,979846.0,124.211,124.39,Well I got news,19,for
125,979848.0,980131.0,124.391,124.53,Well I got news for,23,you
126,980133.0,980807.0,124.531,124.86,Well I got news for you,29,buddy
127,981279.0,981632.0,125.1,125.26999999999998,,5,There's
129,981634.0,982646.0,125.271,125.75,There's,14,nobody
130,982648.0,983018.0,125.751,125.94,There's nobody,18,out
131,983020.0,983243.0,125.941,126.04999999999995,There's nobody out,23,here
132,983378.0,983676.0,126.12419488817898,126.27000000000004,There's nobody out here,27,but
133,983859.0,984544.0,126.35143769968052,126.69424920127796,There's nobody out here but,30,us
134,988977.0,989385.0,128.85303514376997,129.05303514376996,,4,What
135,989780.0,990126.0,129.2364217252396,129.4119808306709,What,8,are
136,990392.0,990795.0,129.54632587859422,129.73466453674118,What are,12,you
137,991304.0,992019.0,129.99,130.35000000000005,What are you,18,doin'
138,992021.0,992713.0,130.35100000000006,130.67,What are you doin',22,out
139,992715.0,993285.0,130.671,130.96000000000004,What are you doin' out,27,here
140,993488.0,993834.0,131.05750798722045,131.2191693290735,,4,What
141,993843.0,994066.0,131.22364217252394,131.3325239616614,What,9,does
142,994069.0,994244.0,131.33380191693294,131.42907348242815,What does,12,it
143,994246.0,994568.0,131.43,131.57000000000008,What does it,17,look
144,994637.0,995273.0,131.61100000000005,131.93,What does it look,22,like
145,995275.0,996370.0,131.931,132.45000000000005,What does it look like,29,genius
146,996580.0,996824.0,132.57,132.68137380191695,,1,I'm
148,997129.0,997966.0,132.82933865814695,133.24,I'm,12,crabbin'
149,998154.0,998759.0,133.33009584664543,133.62527156549524,,4,Well
150,998820.0,999361.0,133.65502555910544,133.9112460063898,Well,9,turn
151,999364.0,1000481.0,133.91266134185307,134.47728434504802,Well turn,16,around
152,1002882.0,1003193.0,135.64217252396165,135.79217252396165,Well turn around,20,and
153,1003367.0,1003853.0,135.88,136.11571884984022,Well turn around and,23,go
154,1004096.0,1004559.0,136.234856230032,136.4669329073483,Well turn around and go,28,back
155,1004725.0,1004984.0,136.551,136.67000000000002,Well turn around and go back,34,where
156,1004987.0,1005334.0,136.67100000000002,136.84000000000006,Well turn around and go back where,38,you
157,1005679.0,1006419.0,137.0,137.37,Well turn around and go back where you,43,came
158,1006421.0,1007005.0,137.371,137.65000000000003,Well turn around and go back where you came,48,from
159,1007667.0,1008378.0,137.97083067092657,138.3280511182109,,4,Yeah
160,1008384.0,1008808.0,138.33100000000002,138.53,,3,And
161,1008810.0,1009200.0,138.531,138.73000000000002,And,7,who's
163,1009264.0,1009792.0,138.761,139.01000000000002,And who's,13,gon
165,1009794.0,1010266.0,139.01100000000002,139.25,And who's gon na,21,make
166,1010266.0,1010510.0,139.25000000000009,139.37000000000006,And who's gon na make,24,me
167,1013002.0,1013716.0,140.58,140.93000000000006,,7,Alright
168,1013716.0,1014620.0,140.93000000000023,141.38000000000008,Alright,15,alright
169,1014847.0,1015215.0,141.481,141.66,,2,Don't
171,1015217.0,1015481.0,141.661,141.8,Don't,9,get
172,1015483.0,1015628.0,141.80100000000002,141.87000000000006,Don't get,14,your
173,1015971.0,1016438.0,142.03099999999992,142.25000000000003,Don't get your,19,prop
174,1016429.0,1016557.0,142.24544089456873,142.32514376996812,Don't get your prop,22,in
175,1016552.0,1016725.0,142.32268370607028,142.39824281150158,Don't get your prop in,24,a
176,1016918.0,1017873.0,142.49269329073476,142.95974440894568,Don't get your prop in a,30,twist
177,1021331.0,1021532.0,144.65,144.75750798722044,,4,What
178,1021525.0,1021881.0,144.75399361022366,144.9190095846645,What,6,a
179,1022152.0,1023151.0,145.05083067092653,145.54099041533553,What a,11,jerk
180,1023942.0,1024690.0,145.91805111821088,146.3,,5,Sorry
181,1024825.0,1025403.0,146.34892332268367,146.6403194888179,Sorry,11,buddy
182,1026141.0,1026378.0,146.98415335463267,147.10000000000002,,5,Looks
183,1026380.0,1026687.0,147.10100000000003,147.26000000000008,Looks,10,like
184,1026792.0,1027217.0,147.31100000000004,147.51000000000002,Looks like,13,it's
186,1027219.0,1027390.0,147.51100000000002,147.61000000000004,Looks like it's,19,the
187,1027393.0,1027773.0,147.61100000000005,147.79000000000005,Looks like it's the,23,end
188,1027775.0,1027912.0,147.79100000000005,147.86,Looks like it's the end,26,of
189,1027905.0,1028215.0,147.85623003194888,148.01581469648562,Looks like it's the end of,30,the
190,1028215.0,1028849.0,148.01581469648565,148.31805111821078,Looks like it's the end of the,35,line
191,1030815.0,1031607.0,149.2779552715655,149.655750798722,,5,Buddy
192,1170912.0,1171395.0,217.68690095846645,217.9134185303515,,6,Leland
193,1171520.0,1172295.0,217.9744408945687,218.361821086262,Leland,12,Turbo
194,1172378.0,1172740.0,218.41214057507983,218.570607028754,Leland Turbo,17,this
195,1172736.0,1172881.0,218.56869009584665,218.6495207667732,Leland Turbo this,20,is
196,1172945.0,1173322.0,218.68051118210863,218.86453674121407,Leland Turbo this is,25,Finn
197,1173338.0,1174518.0,218.87220447284344,219.4563897763578,Leland Turbo this is Finn,35,McMissile
198,1174769.0,1175030.0,219.57827476038327,219.6995207667732,,1,I'm
200,1175027.0,1175281.0,219.69846645367417,219.8212460063898,I'm,6,at
201,1175283.0,1175480.0,219.8222460063898,219.91,I'm at,10,the
202,1175488.0,1175898.0,219.9141948881789,220.1224920127796,I'm at the,16,rally
203,1176018.0,1176654.0,220.181,220.5,I'm at the rally,22,point
204,1176894.0,1177502.0,220.61,220.9152715654953,,4,Over
205,1180085.0,1180473.0,222.1629392971246,222.3608626198083,,3,All
206,1180633.0,1180975.0,222.43,222.6105431309905,All,9,right
207,1181332.0,1182358.0,222.77767731629388,223.28,All right,16,fellas
208,1182527.0,1182923.0,223.36,223.55,All right fellas,20,you
209,1182926.0,1183381.0,223.551,223.78,All right fellas you,25,know
210,1183383.0,1183615.0,223.781,223.8775079872204,All right fellas you know,29,the
211,1183631.0,1184269.0,223.8849840255591,224.214856230032,All right fellas you know the,35,drill
212,1185508.0,1186180.0,224.82,225.14083067092653,,6,Leland
213,1186195.0,1186466.0,225.1482204472844,225.27166134185308,Leland,9,it's
215,1186539.0,1187017.0,225.32377955271565,225.549712460064,Leland it's,16,Finn
216,1187655.0,1188012.0,225.87,226.0372204472844,,6,Please
217,1188014.0,1188651.0,226.0382204472844,226.3565495207668,Please,14,respond
218,1189430.0,1189956.0,226.72,226.9856869009585,,4,Over
219,1195298.0,1195611.0,229.59744408945687,229.73993610223647,,4,Come
220,1195606.0,1196158.0,229.73760383386585,230.0169329073481,Come,7,on
221,1196406.0,1197571.0,230.14016932907347,230.69923322683687,Come on,12,guys
222,1197973.0,1198323.0,230.89523961661345,231.07220447284345,,5,These
223,1198468.0,1199169.0,231.14668690095849,231.48584664536745,These,12,crates
224,1199175.0,1199586.0,231.4888178913738,231.676996805112,These crates,16,aren't
226,1199709.0,1200344.0,231.74568690095853,232.06252396166124,These crates aren't,23,gon
228,1200333.0,1200949.0,232.05750798722045,232.3511182108626,These crates aren't gon na,33,unload
229,1201153.0,1202624.0,232.45047923322684,233.1773162939297,These crates aren't gon na unload,44,themselves
230,1207135.0,1207459.0,235.3738019169329,235.5238019169329,,3,Too
231,1207540.0,1207970.0,235.56332268370613,235.78332268370616,Too,8,many
232,1208295.0,1209113.0,235.9408722044728,236.34,Too many,13,cars
233,1209115.0,1209426.0,236.341,236.5,Too many cars,18,here
234,1209436.0,1209853.0,236.5047923322684,236.7027156549521,,3,Out
235,1209847.0,1209987.0,236.6996805111821,236.76773162939296,Out,6,of
236,1210141.0,1210398.0,236.84266134185307,236.97,Out of,9,my
237,1210400.0,1210866.0,236.971,237.19000000000003,Out of my,13,way
238,1212473.0,1213492.0,237.99,238.4833226837061,,9,Professor
239,1213525.0,1214610.0,238.4888178913738,239.01884984025563,Professor,16,Zundap
240,1216799.0,1217020.0,240.0894568690096,240.19805111821088,,5,There
241,1216988.0,1217091.0,240.20000000000005,240.25000000000003,There,8,it
242,1217093.0,1217371.0,240.25100000000003,240.36,There it,11,is
243,1217373.0,1218188.0,240.361,240.77000000000004,There it is,21,Professor
244,1219071.0,1219235.0,241.2,241.28,,3,You
245,1219237.0,1219651.0,241.281,241.49000000000004,You,10,wanted
246,1219653.0,1219807.0,241.49100000000004,241.56000000000003,You wanted,13,to
247,1219809.0,1220178.0,241.561,241.74,You wanted to,17,see
248,1220180.0,1220283.0,241.741,241.80000000000007,You wanted to see,22,this
249,1220426.0,1220889.0,241.8700000000001,242.09000000000003,You wanted to see this,29,before
250,1220892.0,1221056.0,242.091,242.17,You wanted to see this before,32,we
251,1221059.0,1221365.0,242.171,242.33000000000007,You wanted to see this before we,37,load
252,1221367.0,1221606.0,242.33100000000007,242.4300000000001,You wanted to see this before we load,40,it
253,1221874.0,1222286.0,242.57,242.77000000000004,,2,Ah
254,1222288.0,1223100.0,242.771,243.1699999999999,Ah,6,yes
255,1224062.0,1224801.0,243.64,244.00000000000003,,4,Very
256,1224885.0,1225881.0,244.041,244.52999999999983,Very,14,carefully
257,1226792.0,1227301.0,244.964856230032,245.2223642172524,Very carefully,19,sehr
258,1227303.0,1227616.0,245.223642172524,245.385303514377,Very carefully sehr,23,gut
259,1229618.0,1229809.0,246.36,246.44000000000003,,1,A
260,1229893.0,1230649.0,246.481,246.85,A,4,TV
261,1230651.0,1231349.0,246.851,247.20000000000007,A TV,11,camera
262,1231772.0,1232021.0,247.4,247.52000000000004,,4,What
263,1232023.0,1232269.0,247.52100000000004,247.65000000000003,What,9,does
264,1232271.0,1232448.0,247.65100000000004,247.74000000000007,What does,12,it
265,1232429.0,1233284.0,247.73100000000005,248.13000000000005,What does it,21,actually
266,1233389.0,1233595.0,248.181,248.29000000000005,What does it actually,24,do
267,1234289.0,1234737.0,248.62,248.85,,4,This
268,1234739.0,1235557.0,248.851,249.24,This,11,camera
269,1235559.0,1235741.0,249.241,249.34000000000003,This camera,14,is
270,1235743.0,1237323.0,249.341,250.12000000000003,This camera is,24,extremely
271,1237460.0,1238807.0,250.18693290734825,250.83846645367416,This camera is extremely,34,dangerous
272,1238986.0,1239243.0,250.94,251.05,,4,What
273,1239245.0,1239484.0,251.051,251.16,What,8,are
274,1239486.0,1239710.0,251.161,251.27000000000004,What are,12,you
275,1239712.0,1239974.0,251.27100000000004,251.41000000000005,What are you,15,up
276,1240269.0,1240619.0,251.55345047923333,251.73,What are you up,18,to
277,1240700.0,1241341.0,251.7693386581469,252.07651757188503,What are you up to,22,now
278,1241656.0,1242800.0,252.2241533546326,252.781821086262,What are you up to now,32,Professor
279,1269110.0,1269430.0,265.63,265.78000000000003,,4,This
280,1269432.0,1269843.0,265.78100000000006,265.99,This,7,is
281,1269845.0,1270763.0,265.991,266.44,This is,16,valuable
282,1270765.0,1271661.0,266.44100000000003,266.87,This is valuable,26,equipment
283,1272532.0,1272872.0,267.31,267.47,,4,Make
284,1272874.0,1273366.0,267.471,267.72,Make,9,sure
285,1273368.0,1273489.0,267.721,267.78000000000003,Make sure,12,it
286,1273491.0,1273751.0,267.781,267.90000000000003,Make sure it,15,is
287,1273917.0,1274689.0,267.981,268.35,Make sure it is,24,properly
288,1274691.0,1275498.0,268.35100000000006,268.7600000000001,Make sure it is properly,32,secured
289,1275714.0,1275936.0,268.851,268.97,Make sure it is properly secured,36,for
290,1275938.0,1276124.0,268.971,269.06,Make sure it is properly secured for,40,the
291,1276126.0,1276921.0,269.061,269.45,Make sure it is properly secured for the,47,voyage
292,1276931.0,1277125.0,269.4552715654951,269.55,,3,You
293,1277127.0,1277641.0,269.551,269.79290734824275,You,7,got
294,1277636.0,1277804.0,269.7907124600637,269.87373801916937,You got,10,it
295,1278231.0,1278822.0,270.09,270.37,,3,Hey
296,1279161.0,1280188.0,270.543162939297,271.03,Hey,13,Professor
297,1280308.0,1280834.0,271.10543130990413,271.3535143769968,Hey Professor,15,Z
298,1281336.0,1281646.0,271.60702875399363,271.7505111821089,,4,This
299,1281647.0,1281814.0,271.75079872204475,271.8348242811502,This,7,is
300,1281825.0,1282124.0,271.8402555910544,271.9934504792332,This is,11,one
301,1282117.0,1282257.0,271.99041533546324,272.05846645367404,This is one,14,of
302,1282261.0,1282629.0,272.06070287539933,272.2308306709264,This is one of,20,those
303,1282868.0,1283608.0,272.35,272.71,This is one of those,28,British
304,1283610.0,1284250.0,272.711,273.0329073482428,This is one of those British,34,spies
306,1284783.0,1285186.0,273.2843450479233,273.48115015974435,This is one of those British spies we,42,told
307,1285296.0,1285518.0,273.54461022364217,273.65000000000003,This is one of those British spies we told,46,you
308,1285520.0,1286206.0,273.651,273.98,This is one of those British spies we told you,52,about
309,1286206.0,1286778.0,273.98,274.26000000000005,,4,Yeah
310,1287295.0,1287762.0,274.52,274.74,,4,This
311,1287863.0,1288187.0,274.78892332268373,274.9627795527154,This,8,one
312,1288699.0,1288987.0,275.2,275.34,This one,11,we
313,1288989.0,1289412.0,275.341,275.5400000000001,This one we,18,caught
314,1289455.0,1290257.0,275.56100000000004,275.96000000000004,This one we caught,27,sticking
315,1290259.0,1290504.0,275.96100000000007,276.0900000000001,This one we caught sticking,31,his
316,1290853.0,1291677.0,276.2509999999999,276.6600000000001,This one we caught sticking his,38,bumper
317,1291936.0,1292444.0,276.7799680511181,277.036805111821,This one we caught sticking his bumper,44,where
318,1292453.0,1292574.0,277.041,277.1,This one we caught sticking his bumper where,47,it
319,1292574.0,1293123.0,277.1,277.36000000000007,This one we caught sticking his bumper where it,51,didn't
321,1293286.0,1294238.0,277.441,277.90402555910526,This one we caught sticking his bumper where it didn't,61,belong
322,1294620.0,1295847.0,278.09971246006376,278.6848562300319,,5,Agent
323,1296170.0,1297592.0,278.8487955271566,279.5368370607029,Agent,12,Leland
324,1298008.0,1299297.0,279.74,280.37920127795525,Agent Leland,18,Turbo
325,1314100.0,1314656.0,287.6044408945686,287.8697124600637,,2,It's
327,1314802.0,1315221.0,287.941,288.15,It's,9,Finn
328,1315343.0,1317106.0,288.2140575079872,289.0677316293928,It's Finn,18,McMissle
329,1319897.0,1320311.0,290.4295942492013,290.64,,2,He's
331,1320313.0,1320737.0,290.641,290.8408306709265,He's,9,seen
332,1320726.0,1320885.0,290.83544089456865,290.9129073482427,He's seen,13,the
333,1321075.0,1321956.0,291.00638977635776,291.450159744409,He's seen the,20,camera
334,1322474.0,1322902.0,291.6996805111821,291.8996805111821,,4,Kill
335,1322902.0,1323351.0,291.8996805111821,292.1263578274759,Kill,8,him
336,1324305.0,1324832.0,292.56869009584665,292.84329073482434,,3,All
337,1324924.0,1325478.0,292.88817891373805,293.1509584664536,All,9,hands
338,1325581.0,1326018.0,293.2012779552716,293.41948881789114,All hands,12,on
339,1326147.0,1326790.0,293.482428115016,293.80063897763534,All hands on,17,deck
340,1327317.0,1327937.0,294.05750798722045,294.36086261980824,All hands on dec,19,All
341,1328291.0,1328993.0,294.5335463258786,294.87619808306704,All hands on deck.,23,hands
342,1328998.0,1329427.0,294.8785942492013,295.0968051118209,All hands on deck.,24,on
343,1329602.0,1330115.0,295.1821086261981,295.42364217252407,All hands on deck.,27,deck
344,1525804.0,1526005.0,390.9712460063898,391.0701277955272,,3,Get
345,1526202.0,1526359.0,391.1661341853035,391.2341853035143,Get,6,to
346,1526357.0,1526554.0,391.2332268370608,391.3289137380192,Get to,10,the
347,1526676.0,1527687.0,391.3993610223642,391.8921725239617,Get to the,16,boats
348,1581044.0,1581323.0,417.9297124600639,418.0817891373802,,2,He's
350,1581420.0,1582082.0,418.1214057507987,418.4682108626194,He's,12,getting
351,1582085.0,1583301.0,418.46964856230034,419.0498402555911,He's getting,17,away
352,1583497.0,1583801.0,419.1373801916933,419.2873801916933,,3,Not
353,1583960.0,1584428.0,419.3738019169329,419.5840894568687,Not,7,for
354,1584417.0,1585293.0,419.5874440894569,420.0210862619807,Not for,12,long
355,1659328.0,1659760.0,456.1597444089457,456.3789137380189,,2,He's
357,1660210.0,1660602.0,456.5910543130991,456.79105431309904,He's,9,dead
358,1660995.0,1662302.0,456.964856230032,457.6321086261983,He's dead,19,professor
359,1666571.0,1667047.0,459.7,459.94,,4,With
360,1667049.0,1667698.0,459.941,460.25,With,9,Finn
361,1667700.0,1668886.0,460.251,460.84,With Finn,19,McMissile
362,1668990.0,1669885.0,460.891,461.3284664536741,With Finn McMissile,24,gone
363,1670341.0,1670827.0,461.5523642172524,461.78,With Finn McMissile gone,28,who
364,1670871.0,1671379.0,461.811,462.0400000000001,With Finn McMissile gone who,32,can
365,1671381.0,1672038.0,462.04100000000005,462.38000000000005,With Finn McMissile gone who can,37,stop
366,1672040.0,1672565.0,462.381,462.63000000000005,With Finn McMissile gone who can stop,40,us
367,1672567.0,1673975.0,462.631,463.3200000000001,With Finn McMissile gone who can stop us,44,now
368,1675616.0,1676703.0,464.12,464.65124600638967,,5,Mater
369,1677151.0,1677680.0,464.87,465.13,Mater,9,Tow
370,1677683.0,1678457.0,465.131,465.50000000000006,Mater Tow,15,Mater
371,1678691.0,1679349.0,465.6240670926518,465.9522683706071,,4,That's
373,1679351.0,1680178.0,465.95370607028747,466.35,That's,10,who
374,1680537.0,1681431.0,466.517571884984,466.9530351437701,That's who,13,is
375,1681462.0,1683061.0,466.9680511182109,467.7591054313097,That's who is,18,here
376,1683057.0,1683507.0,467.75718849840257,467.9849840255593,That's who is here,21,to
377,1683519.0,1684027.0,467.9904153354633,468.23194888178926,That's who is here to,26,help
378,1684247.0,1684487.0,468.33865814696486,468.447124600639,That's who is here to help,30,you
379,1691063.0,1691977.0,471.6613418530352,472.10846645367417,,3,Hey
380,1691982.0,1693772.0,472.1107348242813,472.969041533546,Hey,8,Otis
381,1694683.0,1695638.0,473.4312460063897,473.89,,3,Hey
382,1695626.0,1696856.0,473.891,474.49207667731633,Hey,9,Mater
383,1697832.0,1698424.0,474.97,475.27,,1,I
384,1698426.0,1699263.0,475.271,475.6700000000001,I,4,uh
385,1699384.0,1700117.0,475.721,476.0700000000001,I uh,9,gosh
386,1700119.0,1700403.0,476.071,476.22,,1,I'm
388,1700405.0,1700941.0,476.22100000000006,476.49,I'm,6,so
389,1700943.0,1701998.0,476.491,476.99000000000007,I'm so,12,sorry
390,1702757.0,1702927.0,477.37,477.46,,1,I
391,1703132.0,1703496.0,477.5609999999999,477.73,I,9,thought
392,1703498.0,1703699.0,477.7310000000001,477.83,I thought,11,I
393,1703701.0,1704074.0,477.831,478.02,I thought I,17,could
394,1704076.0,1704787.0,478.021,478.36,I thought I could,22,make
395,1704789.0,1704908.0,478.3610000000001,478.43000000000006,I thought I could make,25,it
396,1705104.0,1705541.0,478.521,478.73,I thought I could make it,30,this
397,1705625.0,1706524.0,478.771,479.21,I thought I could make it this,35,time
398,1706526.0,1706912.0,479.211,479.4,I thought I could make it this time,39,but
399,1714323.0,1715417.0,483.0152715654952,483.55,,6,Smooth
400,1715419.0,1715912.0,483.551,483.80000000000007,Smooth,11,like
401,1716138.0,1717018.0,483.911,484.34,Smooth like,19,pudding
402,1717020.0,1838057.0,484.341,484.6000000000001,Smooth like pudding,23,huh
403,1840837.0,1841147.0,485.95,486.11,,3,Who
404,1841149.0,1841428.0,486.111,486.24000000000007,Who,6,am
405,1841430.0,1841878.0,486.241,486.46,Who am,8,I
406,1842251.0,1842886.0,486.65,486.9699999999999,Who am I,16,kidding
407,1843337.0,1844093.0,487.18,487.55,,1,I'll
