original_index,est_idx,est_end_idx,start,end,context,char_in_sentence,full_word
41,445463.0,446054.0,140.811,141.09,Well you'll be happy to hear that in grid section 1428 the particles were predominantly coarse but in 29,109,they're
43,448332.0,448673.0,142.1962896469181,142.36196888090976,Well you'll be happy to hear that in grid section 1428 the particles were predominantly coarse but in 29 they're,117,they're
45,448689.0,449121.0,142.37,142.59,Well you'll be happy to hear that in grid section 1428 the particles were predominantly coarse but in 29 they're they're,125,much
46,449123.0,450003.0,142.591,143.02,Well you'll be happy to hear that in grid section 1428 the particles were predominantly coarse but in 29 they're they're much,131,finer
47,450238.0,450462.0,143.1322082585278,143.23641532016754,Well you'll be happy to hear that in grid section 1428 the particles were predominantly coarse but in 29 they're they're much finer,135,and
48,450470.0,450633.0,143.23997606223816,143.32028725314186,Well you'll be happy to hear that in grid section 1428 the particles were predominantly coarse but in 29 they're they're much finer and,140,they
49,450626.0,450987.0,143.31657690005986,143.49688809096352,Well you'll be happy to hear that in grid section 1428 the particles were predominantly coarse but in 29 they're they're much finer and they,147,should
50,450999.0,451265.0,143.50297426690602,143.62,Well you'll be happy to hear that in grid section 1428 the particles were predominantly coarse but in 29 they're they're much finer and they should,150,be
51,451267.0,451910.0,143.621,143.95,Well you'll be happy to hear that in grid section 1428 the particles were predominantly coarse but in 29 they're they're much finer and they should be,156,ideal
52,451912.0,452248.0,143.951,144.1,Well you'll be happy to hear that in grid section 1428 the particles were predominantly coarse but in 29 they're they're much finer and they should be ideal,160,for
53,452254.0,452632.0,144.10339377618192,144.29606223818075,Well you'll be happy to hear that in grid section 1428 the particles were predominantly coarse but in 29 they're they're much finer and they should be ideal for,165,chem
54,452628.0,453966.0,144.29409335727115,144.96,Well you'll be happy to hear that in grid section 1428 the particles were predominantly coarse but in 29 they're they're much finer and they should be ideal for chem,174,analysis
55,454743.0,455235.0,145.33,145.56,,2,Oh
56,455237.0,455789.0,145.561,145.84,Oh,6,wow
57,455782.0,455935.0,145.83691202872538,145.91,,3,Did
58,455937.0,456567.0,145.911,146.22,Did,13,everybody
59,456569.0,456877.0,146.221,146.37,Did everybody,18,hear
60,456879.0,457449.0,146.371,146.64308797127464,Did everybody hear,23,that
61,458240.0,458592.0,147.03,147.21,,4,Mark
62,458594.0,458756.0,147.211,147.29,Mark,9,just
63,459082.0,459715.0,147.45,147.76,Mark just,20,discovered
64,459717.0,460309.0,147.761,148.04,Mark just discovered,25,dirt
65,460618.0,460963.0,148.2,148.37,,6,Should
66,460965.0,461393.0,148.371,148.57,Should,9,we
67,462372.0,462947.0,149.05,149.34,Should we,15,alert
68,462949.0,463140.0,149.341,149.43,Should we alert,19,the
69,463142.0,463871.0,149.431,149.79,Should we alert the,25,media
70,464098.0,464522.0,149.9,150.1,,5,Sorry
71,464524.0,464778.0,150.101,150.23,Sorry,10,what
72,464780.0,464952.0,150.231,150.32,Sorry what,14,are
73,464954.0,465140.0,150.321,150.41,Sorry what are,18,you
74,465142.0,465669.0,150.411,150.66,Sorry what are you,24,doing
75,465671.0,466020.0,150.661,150.84,Sorry what are you doing,30,today
76,466022.0,467186.0,150.841,151.41,Sorry what are you doing today,39,Martinez
77,467916.0,468354.0,151.75,151.98,,6,Making
78,468356.0,468781.0,151.981,152.18,Making,11,sure
79,468783.0,469300.0,152.181,152.42602034709753,Making sure,15,the
80,469371.0,470015.0,152.46077797725914,152.79,Making sure the,19,MAV
81,470017.0,470237.0,152.791,152.9,Making sure the MAV,22,is
82,470239.0,470763.0,152.901,153.15,Making sure the MAV is,28,still
83,470765.0,471541.0,153.151,153.53,Making sure the MAV is still,36,upright
84,472051.0,472542.0,153.79,154.02,,4,Well
85,472544.0,472825.0,154.021,154.16,Well,6,I'd
87,472827.0,473196.0,154.161,154.33,Well I'd,13,like
88,473198.0,473339.0,154.331,154.4,Well I'd like,17,you
89,473341.0,473521.0,154.401,154.5,Well I'd like you,20,to
90,473523.0,473853.0,154.501,154.66,Well I'd like you to,25,know
91,473855.0,474174.0,154.661,154.81,Well I'd like you to know,30,that
92,474176.0,474670.0,154.811,155.06,Well I'd like you to know that,37,visual
93,474672.0,475570.0,155.061,155.5,Well I'd like you to know that visual,48,inspection
94,475572.0,475774.0,155.501,155.6,Well I'd like you to know that visual inspection,51,of
95,475776.0,475939.0,155.601,155.68,Well I'd like you to know that visual inspection of,55,the
96,475941.0,476663.0,155.681,156.03463195691205,Well I'd like you to know that visual inspection of the,65,equipment
97,476664.0,476886.0,156.03538001196884,156.1415559545182,Well I'd like you to know that visual inspection of the equipment,68,is
98,476887.0,477907.0,156.14242968282468,156.64242968282468,Well I'd like you to know that visual inspection of the equipment is,79,imperative
99,477908.0,478157.0,156.6427289048474,156.7642728904847,Well I'd like you to know that visual inspection of the equipment is imperative,82,to
100,478148.0,478708.0,156.76,157.03,Well I'd like you to know that visual inspection of the equipment is imperative to,90,mission
101,478710.0,480011.0,157.031,157.67,Well I'd like you to know that visual inspection of the equipment is imperative to mission,98,success
102,480328.0,480622.0,157.81733692399763,157.96,,1,I
103,480624.0,481054.0,157.961,158.18,I,6,also
104,481056.0,481293.0,158.181,158.28,I also,12,would
105,481295.0,481553.0,158.281,158.43,I also would,17,like
106,481555.0,481728.0,158.431,158.51,I also would like,20,to
107,481730.0,482503.0,158.511,158.88,I also would like to,27,report
108,483960.0,484309.0,159.6,159.77,I also would like to report,32,that
109,484311.0,484529.0,159.771,159.87,I also would like to report that,36,the
110,484533.0,484855.0,159.8719329742669,160.02193297426692,I also would like to report that the,40,MAV
111,484857.0,485148.0,160.0227049670856,160.18,I also would like to report that the MAV,43,is
112,485150.0,485629.0,160.181,160.41,I also would like to report that the MAV is,49,still
113,485636.0,486267.0,160.411,160.71,I also would like to report that the MAV is still,57,upright
114,487390.0,488032.0,161.26,161.59,,6,Watney
115,488034.0,488197.0,161.591,161.67,Watney,10,you
116,488199.0,488685.0,161.671,161.9,Watney you,15,keep
117,488687.0,489107.0,161.901,162.1,Watney you keep,23,leaving
118,489109.0,489413.0,162.101,162.25,Watney you keep leaving,28,your
119,489542.0,490214.0,162.32,162.64,Watney you keep leaving your,36,channel
120,490216.0,491090.0,162.641,163.05999999999997,Watney you keep leaving your channel,41,open
121,491687.0,492017.0,163.37,163.53,Watney you keep leaving your channel open,47,which
122,492019.0,492464.0,163.531,163.74,Watney you keep leaving your channel open which,53,leads
123,492466.0,492649.0,163.741,163.84,Watney you keep leaving your channel open which leads,56,to
124,492651.0,493753.0,163.841,164.38,Watney you keep leaving your channel open which leads to,65,Martinez
125,493755.0,495263.0,164.381,165.11,Watney you keep leaving your channel open which leads to Martinez,76,responding
126,496026.0,496347.0,165.49,165.64,Watney you keep leaving your channel open which leads to Martinez responding,82,which
127,496349.0,496697.0,165.641,165.8,Watney you keep leaving your channel open which leads to Martinez responding which,88,leads
128,496697.0,496967.0,165.80031119090367,165.95,Watney you keep leaving your channel open which leads to Martinez responding which leads,91,to
129,496969.0,497353.0,165.951,166.13,Watney you keep leaving your channel open which leads to Martinez responding which leads to,95,all
130,497355.0,497485.0,166.131,166.21,Watney you keep leaving your channel open which leads to Martinez responding which leads to all,98,of
131,497487.0,497847.0,166.211,166.38,Watney you keep leaving your channel open which leads to Martinez responding which leads to all of,101,us
132,497849.0,498651.0,166.381,166.78,Watney you keep leaving your channel open which leads to Martinez responding which leads to all of us,111,listening
133,498653.0,499030.0,166.781,166.96,Watney you keep leaving your channel open which leads to Martinez responding which leads to all of us listening,117,which
134,499032.0,499482.0,166.961,167.17,Watney you keep leaving your channel open which leads to Martinez responding which leads to all of us listening which,123,leads
135,499484.0,499653.0,167.171,167.27,Watney you keep leaving your channel open which leads to Martinez responding which leads to all of us listening which leads,126,to
136,499655.0,500056.0,167.271,167.46,Watney you keep leaving your channel open which leads to Martinez responding which leads to all of us listening which leads to,129,me
137,500058.0,500605.0,167.461,167.72,Watney you keep leaving your channel open which leads to Martinez responding which leads to all of us listening which leads to me,135,being
138,500607.0,501553.0,167.721,168.18,Watney you keep leaving your channel open which leads to Martinez responding which leads to all of us listening which leads to me being,143,annoyed
139,502320.0,503000.0,168.56328545780966,168.9,,5,Roger
140,503002.0,503373.0,168.901,169.09,Roger,10,that
141,503375.0,504431.0,169.091,169.59,,8,Martinez
142,504433.0,504595.0,169.591,169.67,Martinez,12,the
143,504597.0,505311.0,169.671,170.01,Martinez the,20,captain
144,505316.0,505669.0,170.01243566726512,170.21,Martinez the captain,26,would
145,505671.0,506034.0,170.211,170.38,Martinez the captain would,31,like
146,506036.0,506240.0,170.381,170.48,Martinez the captain would like,35,you
147,506242.0,506476.0,170.481,170.59,Martinez the captain would like you,38,to
148,506478.0,506951.0,170.591,170.82,Martinez the captain would like you to,45,please
149,508273.0,508786.0,171.46,171.72,Martinez the captain would like you to please,50,shut
150,508788.0,509036.0,171.721,171.84,Martinez the captain would like you to please shut,55,your
151,509038.0,509769.0,171.841,172.2,Martinez the captain would like you to please shut your,61,smart
152,509771.0,510397.0,172.201,172.51447636146025,Martinez the captain would like you to please shut your smart,67,mouth
153,513045.0,513284.0,173.8,173.91,,2,We
154,513286.0,513407.0,173.911,173.97,We,8,would
155,513409.0,514165.0,173.971,174.33,We would,15,prefer
156,514167.0,514595.0,174.331,174.55,We would prefer,19,use
157,514597.0,514704.0,174.551,174.61,We would prefer use,21,a
158,514706.0,515288.0,174.611,174.88,We would prefer use a,31,different
159,515290.0,516252.0,174.881,175.35,We would prefer use a different,41,adjective
160,516254.0,516461.0,175.351,175.46,We would prefer use a different adjective,44,to
161,516463.0,517232.0,175.461,175.83,We would prefer use a different adjective to,53,describe
162,517234.0,518421.0,175.831,176.42,We would prefer use a different adjective to describe,62,Martinez's
164,518423.0,519416.0,176.421,176.90519345831672,We would prefer use a different adjective to describe Martinez's,70,mouth
165,520173.0,520717.0,177.2812804148383,177.54,,2,Oh
166,520719.0,521190.0,177.541,177.7802951735142,Oh,6,did
167,521301.0,521849.0,177.81801356202618,178.0939688871159,Oh did,11,Beck
168,521845.0,522292.0,178.09174311926606,178.31567610690044,Oh did Beck,16,just
169,522290.0,523069.0,178.31511767052254,178.69808536098927,Oh did Beck just,23,insult
170,523073.0,523605.0,178.69964100518538,178.95281212604704,Oh did Beck just insult,26,me
171,524042.0,524839.0,179.1679297965696,179.55727961707242,,6,Doctor
172,524833.0,525631.0,179.55404866374153,179.94072596729157,Doctor,11,Beck
173,525630.0,525931.0,179.9401675309134,180.0901675309134,Doctor Beck,15,and
174,525933.0,526814.0,180.0907618667731,180.521595532509,Doctor Beck and,19,yes
175,528330.0,528835.0,181.2561786996408,181.51,,2,Ah
176,528837.0,529402.0,181.511,181.78,Ah,8,happy
177,529404.0,529590.0,181.781,181.87,Ah happy,11,to
178,529592.0,529631.0,181.871,181.89,Ah happy to,15,the
179,529616.0,530037.0,181.891,182.08,Ah happy to the,20,turn
180,530039.0,530148.0,182.081,182.15,Ah happy to the turn,24,the
181,530150.0,531082.0,182.151,182.59,Ah happy to the turn the,31,radios
182,531078.0,531480.0,182.5877941763065,182.7928759473473,Ah happy to the turn the radios,35,off
183,531476.0,531685.0,182.7906848823293,182.9,Ah happy to the turn the radios off,40,from
184,531687.0,532067.0,182.901,183.09,Ah happy to the turn the radios off from,45,here
185,532069.0,533250.0,183.091,183.65,Ah happy to the turn the radios off from here,55,commander
186,533802.0,534116.0,183.92,184.09,,4,Just
187,534118.0,534500.0,184.091,184.27,Just,8,say
188,534503.0,534723.0,184.271,184.38,Just say,12,the
189,534725.0,535380.0,184.381,184.7,Just say the,17,word
190,536450.0,536744.0,185.22410450737905,185.36579178300727,,4,Wait
191,536747.0,537192.0,185.36737136019147,185.5774631033109,Wait,7,ah
192,537192.0,537651.0,185.5774020741921,185.81,Wait ah,10,yo
193,537653.0,538449.0,185.811,186.2,Wait ah yo,17,Hanson
194,538451.0,538674.0,186.201,186.31,Wait ah yo Hanson,22,that
195,538676.0,539425.0,186.311,186.69,Wait ah yo Hanson that,31,constant
196,539427.0,540824.0,186.691,187.36,Wait ah yo Hanson that constant,45,communication
197,540826.0,541056.0,187.361,187.48,Wait ah yo Hanson that constant communication,48,is
198,541059.0,541475.0,187.481,187.67,Wait ah yo Hanson that constant communication is,52,the
199,541470.0,542346.0,187.66780893498213,188.0954367770242,Wait ah yo Hanson that constant communication is the,61,hallmark
200,542348.0,542556.0,188.0965297167928,188.20717989629017,,4,Shut
201,542561.0,542843.0,188.2098125249302,188.3486437973673,Shut,8,him
202,542839.0,543830.0,188.34702832070204,188.81294375747905,Shut him,12,off
203,543830.0,544063.0,188.81292381332264,188.94112485041865,,4,Team
204,544065.0,544397.0,188.94216194654967,189.0990825688072,Team,9,that
205,544393.0,544838.0,189.09692859992023,189.32407259672925,Team that,17,matters
206,544837.0,545087.0,189.3234942161946,189.4458316713201,,2,No
207,550429.0,550640.0,192.04706820901475,192.149720781811,,1,I
208,550717.0,552149.0,192.18747506980463,192.8975468687676,I,11,apologize
209,552152.0,552443.0,192.898831272437,193.0315955325089,I apologize,15,for
210,552442.0,552707.0,193.031,193.16,I apologize for,18,my
211,552709.0,553816.0,193.161,193.71,I apologize for my,29,countryman
212,553818.0,554694.0,193.711,194.13,I apologize for my countryman,35,Vogel
213,555844.0,556166.0,194.70123653769468,194.8421818907061,,1,I
214,556161.0,556947.0,194.83966493817312,195.24,I,8,accept
215,556949.0,557288.0,195.24100000000007,195.39000000000004,I accept,11,it
216,558581.0,559006.0,196.03,196.24,,3,How
217,559008.0,559535.0,196.241,196.5,How,8,many
218,559537.0,560029.0,196.501,196.74,How many,16,samples
219,560196.0,560398.0,196.8121260470682,196.9121260470682,How many samples,19,do
220,560398.0,560587.0,196.9121260470682,197.0121260470682,How many samples do,22,we
221,560589.0,561033.0,197.01341443956915,197.23,How many samples do we,27,need
222,561035.0,562025.0,197.231,197.71582369365785,How many samples do we need,37,commander
223,563006.0,563698.0,198.1954527323494,198.53161148783417,,5,Seven
224,565072.0,565563.0,199.2038292780216,199.450119664938,Seven,13,hundred
225,565564.0,566193.0,199.45085360989216,199.7517072197845,Seven hundred,19,grams
226,566198.0,566960.0,199.7543027522934,200.11,Seven hundred grams,24,each
227,580396.0,580712.0,206.68,206.84,,2,We
228,580714.0,580855.0,206.841,206.91,We,7,have
229,580857.0,580916.0,206.911,206.94,We have,9,a
230,580918.0,581589.0,206.941,207.26,We have a,17,mission
231,581591.0,582104.0,207.261,207.52,We have a mission,24,update
232,582984.0,583868.0,207.95,208.38,We have a mission update,30,storm
233,583870.0,584349.0,208.381,208.61,We have a mission update storm,38,warning
234,585911.0,586903.0,209.38,209.85,,9,Commander
235,586903.0,587253.0,209.8500199441564,210.02,Commander,13,you
236,587255.0,587501.0,210.021,210.15,Commander you,20,should
237,587503.0,587846.0,210.151,210.31,Commander you should,25,come
238,587848.0,588888.0,210.311,210.82,Commander you should come,32,inside
239,589318.0,589482.0,211.03,211.12,Commander you should come inside,36,you're
241,589484.0,589880.0,211.121,211.32,Commander you should come inside you're,43,gon
243,589882.0,590178.0,211.321,211.45,Commander you should come inside you're gon na,51,want
244,590180.0,590219.0,211.451,211.47,Commander you should come inside you're gon na want,54,to
245,590221.0,590551.0,211.471,211.64,Commander you should come inside you're gon na want to,58,see
246,590553.0,591181.0,211.641,211.94,Commander you should come inside you're gon na want to see,63,this
247,591654.0,592006.0,212.18,212.36,,4,What
248,592008.0,592347.0,212.361,212.51,What,7,is
249,592349.0,592657.0,212.511,212.67,What is,10,it
250,593740.0,593851.0,213.19904268049453,213.2506382130037,,1,A
251,593849.0,594602.0,213.2495731950536,213.62,A,7,storm
252,594604.0,595332.0,213.621,213.97,A storm,15,warning
253,596232.0,596438.0,214.4101116872756,214.51,,1,I
254,596440.0,596812.0,214.511,214.7,I,5,saw
255,596814.0,597136.0,214.701,214.86,I saw,10,that
256,597138.0,597259.0,214.861,214.91,I saw that,13,in
257,597261.0,597541.0,214.911,215.05,I saw that in,18,this
258,597543.0,598160.0,215.051,215.36,I saw that in this,26,morning's
260,598162.0,599145.0,215.361,215.84,I saw that in this morning's,37,briefing
261,599408.0,599676.0,215.96,216.1,,2,We'll
263,599678.0,599881.0,216.101,216.2,We'll,8,be
264,599885.0,600589.0,216.2020422816113,216.54,We'll be,15,inside
265,600591.0,601044.0,216.541,216.77,We'll be inside,22,before
266,601046.0,601148.0,216.771,216.82,We'll be inside before,25,it
267,601150.0,602032.0,216.821,217.2535779816516,We'll be inside before it,30,hits
268,604011.0,604666.0,218.22,218.53,,4,Yeah
269,604844.0,605523.0,218.61,218.95,Yeah,9,they
270,605525.0,605888.0,218.951,219.12,Yeah they,14,they
271,605887.0,606809.0,219.11940446749105,219.57840446749103,Yeah they they,23,upgraded
272,606814.0,607077.0,219.581,219.7,Yeah they they upgraded,29,their
273,607079.0,607698.0,219.701,220.01552852014368,Yeah they they upgraded their,38,estimate
274,609837.0,610067.0,221.06,221.17,,3,The
275,610069.0,610552.0,221.171,221.41,The,9,storm's
277,610551.0,610776.0,221.4096529716791,221.51765057838023,The storm's,17,going
278,610777.0,610941.0,221.51814918228965,221.597407259673,The storm's going,20,to
279,610940.0,611092.0,221.5970670123653,221.67128041483835,The storm's going to,23,be
280,611091.0,611289.0,221.67068488232937,221.76,The storm's going to be,25,a
281,611291.0,611638.0,221.761,221.94,The storm's going to be a,29,lot
282,611640.0,612248.0,221.941,222.23,The storm's going to be a lot,35,worse
283,626304.0,627716.0,229.10512165935387,229.79,,8,Martinez
284,628328.0,628822.0,230.08,230.33,Martinez,12,how's
286,628824.0,628863.0,230.331,230.35,Martinez how's,17,it
287,628865.0,629682.0,230.351,230.75,Martinez how's it,22,look
288,632737.0,633162.0,232.24,232.45,,3,Not
289,633165.0,633706.0,232.451,232.7,Not,8,good
290,639207.0,639623.0,235.39,235.6,,6,Twelve
291,639625.0,640177.0,235.601,235.88,Twelve,14,hundred
292,640179.0,641328.0,235.881,236.42623055444767,Twelve hundred,25,kilometers
293,641332.0,641603.0,236.4282010370961,236.57,Twelve hundred kilometers,28,in
294,641605.0,642567.0,236.571,237.04,Twelve hundred kilometers in,37,diameter
295,642569.0,643159.0,237.041,237.32,Twelve hundred kilometers in diameter,45,bearing
296,643303.0,643740.0,237.3897088153171,237.6131232548861,Twelve hundred kilometers in diameter bearing,52,twenty
297,643743.0,644064.0,237.61467889908263,237.7700039888313,Twelve hundred kilometers in diameter bearing twenty,57,four
298,644273.0,644570.0,237.86517750299163,238.01785001994404,Twelve hundred kilometers in diameter bearing twenty four,63,point
299,644949.0,645343.0,238.20293179098525,238.3875149581173,Twelve hundred kilometers in diameter bearing twenty four point,69,forty
300,645345.0,645802.0,238.38851216593537,238.6214798564022,Twelve hundred kilometers in diameter bearing twenty four point forty,73,one
301,645799.0,647246.0,238.62,239.32,Twelve hundred kilometers in diameter bearing twenty four point forty one,81,degrees
302,647410.0,647746.0,239.4,239.57,,4,That's
304,647748.0,648456.0,239.571,239.91,That's,15,tracking
305,648458.0,648888.0,239.911,240.13,That's tracking,21,right
306,648890.0,649458.0,240.131,240.4,That's tracking right,29,towards
307,649460.0,649910.0,240.401,240.63,That's tracking right towards,32,us
308,649992.0,650626.0,240.67,240.97,,5,Based
309,650628.0,650957.0,240.971,241.14,Based,8,on
310,650959.0,651501.0,241.141,241.4,Based on,16,current
311,651504.0,652652.0,241.401,241.96,Based on current,27,escalation
312,652651.0,653405.0,241.95940446749103,242.32840446749103,Based on current escalation,36,estimate
313,653410.0,653510.0,242.331,242.38,Based on current escalation estimate,38,a
314,653513.0,654350.0,242.381,242.79,Based on current escalation estimate a,44,force
315,654352.0,654591.0,242.791,242.91,Based on current escalation estimate a force,47,of
316,655129.0,655758.0,243.17909852413243,243.47909852413244,Based on current escalation estimate a force of,54,eighty
317,655758.0,656118.0,243.47909852413244,243.66260470682084,Based on current escalation estimate a force of eighty,58,six
318,656122.0,656712.0,243.66420023933,243.9439968089352,Based on current escalation estimate a force of eighty six,66,hundred
319,656714.0,657801.0,243.9451364180296,244.47726765057843,Based on current escalation estimate a force of eighty six hundred,74,newtons
320,660042.0,660490.0,245.58,245.79,,4,What's
322,660492.0,660695.0,245.791,245.89,What's,10,the
323,660697.0,661322.0,245.891,246.19,What's the,16,abort
324,661324.0,662140.0,246.191,246.59,What's the abort,22,force
325,663058.0,663718.0,247.03,247.37,,7,Seventy
326,663720.0,664149.0,247.371,247.58,Seventy,12,five
327,664165.0,664801.0,247.581,247.9,Seventy five,20,hundred
328,668447.0,669081.0,249.67311926605512,249.99000000000007,,8,Anything
329,669083.0,669505.0,249.991,250.19,Anything,13,more
330,669507.0,669770.0,250.191,250.31,Anything more,18,than
331,669772.0,670134.0,250.311,250.48925807738323,Anything more than,23,that
332,670137.0,670286.0,250.4906262465097,250.56404068607887,Anything more than that,27,and
333,670280.0,670438.0,250.56082967690463,250.64700837654547,Anything more than that and,31,the
334,670438.0,670736.0,250.6469884323893,250.79698843238933,Anything more than that and the,35,MAV
335,670736.0,671212.0,250.79698843238933,251.0166733147188,Anything more than that and the MAV,41,could
336,671219.0,671762.0,251.02,251.3,Anything more than that and the MAV could,45,tip
337,673047.0,673426.0,251.93,252.09,,2,We
338,673458.0,674338.0,252.10532508974865,252.56,We,8,scrub
339,676225.0,676682.0,253.48,253.7,,5,Begin
340,676684.0,677229.0,253.701,253.97,Begin,11,abort
341,677231.0,678301.0,253.971,254.48,Begin abort,21,procedure
342,679812.0,680043.0,255.21,255.34,,2,We
343,680045.0,680408.0,255.341,255.51,We,6,are
344,680410.0,681327.0,255.511,255.96,We are,17,estimating
345,681329.0,681596.0,255.961,256.1,We are estimating,22,with
346,681598.0,681719.0,256.101,256.16,We are estimating with,24,a
347,681721.0,682389.0,256.161,256.48,We are estimating with a,31,margin
348,682391.0,682597.0,256.481,256.58,We are estimating with a margin,34,of
349,682599.0,683175.0,256.581,256.87,We are estimating with a margin of,40,error
350,683175.0,683609.0,256.8703430394892,257.0738292780211,,2,we
351,685032.0,685184.0,257.7638611886716,257.84950139609083,we,5,we
352,685185.0,685585.0,257.8502580773832,258.04,we we,11,could
353,685587.0,685948.0,258.041,258.21,we we could,16,wait
354,685950.0,686134.0,258.211,258.3,we we could wait,19,it
355,686136.0,686587.0,258.301,258.53,we we could wait it,23,out
356,688834.0,689260.0,259.62,259.83,,3,Let's
358,689262.0,689679.0,259.831,260.04,Let's,10,wait
359,689680.0,689862.0,260.04068607897887,260.1406860789789,Let's wait,13,it
360,689858.0,690431.0,260.1388312724371,260.41,Let's wait it,17,out
361,695106.0,695462.0,262.7,262.86,Let's wait it ou,19,Let
363,695464.0,695935.0,262.861,263.1,Let's wait it out.,23,wait
364,695938.0,696158.0,263.101,263.2,Let's wait it out.,24,it
365,696160.0,696462.0,263.201,263.35,Let's wait it out.,26,out
366,701032.0,701741.0,265.59,265.93582369365777,,9,Commander
367,705322.0,705789.0,267.67,267.9,,4,Prep
368,705791.0,705851.0,267.901,267.93,Prep,8,for
369,705853.0,706758.0,267.931,268.38,Prep for,18,emergency
370,706760.0,707770.0,268.381,268.8769006781017,Prep for emergency,28,departure
371,709148.0,710149.0,269.54,270.03,,9,Commander
372,710809.0,711079.0,270.36,270.5,,2,We're
374,711081.0,712113.0,270.501,270.99,We're,11,scrub
375,712338.0,712791.0,271.1,271.33,We're scrub,16,that's
377,712793.0,712995.0,271.331,271.43,We're scrub that's,21,an
378,712997.0,713774.0,271.431,271.81,We're scrub that's an,27,order
379,736574.0,737769.0,282.9377742321498,283.53,,8,Martinez
380,737771.0,738054.0,283.531,283.67,Martinez,12,how
381,738056.0,738513.0,283.671,283.9,Martinez how,17,long
382,738515.0,738974.0,283.901,284.12,Martinez how long,24,before
383,738976.0,739546.0,284.121,284.39,Martinez how long before,29,take
384,739548.0,739962.0,284.391,284.6,Martinez how long before take,33,off
385,741947.0,742405.0,285.5548065416833,285.7872357399283,,6,Twelve
386,742414.0,743048.0,285.7850446749101,286.09305943358623,Twelve,14,minutes
387,751227.0,752248.0,290.0901475867571,290.5901475867571,,10,Visibility
388,752248.0,752381.0,290.5901475867571,290.65504587155965,Visibility,13,is
389,752384.0,752980.0,290.6565616274432,290.9565616274432,Visibility is,20,almost
390,752980.0,753840.0,290.9565616274432,291.3767451136817,Visibility is almost,25,zero
391,754609.0,755373.0,291.7439170323095,292.11890706023155,,6,Anyone
392,755376.0,755774.0,292.1204627044276,292.3204627044276,Anyone,11,gets
393,755773.0,756715.0,292.31990426804896,292.773593936976,Anyone gets,16,lost
394,756714.0,757070.0,292.77303550059827,292.93952931790966,Anyone gets lost,21,hone
395,757064.0,757271.0,292.9363382528918,293.0363382528918,Anyone gets lost hone,24,in
396,757274.0,757391.0,293.03789389708834,293.10438771439976,Anyone gets lost hone in,27,on
397,757383.0,757671.0,293.10053849222163,293.24,Anyone gets lost hone in on,30,my
