original_index,est_idx,est_end_idx,start,end,context,char_in_sentence,full_word
64,844920.0,845631.0,132.73276595744687,133.07,Great It's actually,28,slightly
65,845633.0,846138.0,133.071,133.32680851063847,Great It's actually slightly,36,quicker
66,846166.0,846983.0,133.34057446808518,133.73893617021244,Great It's actually slightly quicker,43,anyway
67,868567.0,869327.0,144.2829787234043,144.64574468085092,,5,Thank
68,869327.0,869977.0,144.64574468085092,144.9638297872336,Thank,9,you
69,889419.0,889762.0,154.4531914893617,154.62978723404248,,4,What
70,889866.0,890395.0,154.68085106382978,154.92978723404232,What,7,is
71,890405.0,890534.0,154.93446808510646,154.99042553191504,What is,9,a
72,890571.0,892371.0,155.00844680851068,155.89680851063824,What is a,15,squab
73,892916.0,893141.0,156.17,156.28,,3,You
74,893141.0,893394.0,156.28,156.39489361702138,You,8,know
75,893394.0,893580.0,156.39489361702138,156.48638297872378,You know,13,what
76,893621.0,893699.0,156.4972340425532,156.53531914893625,You know what,15,a
77,893727.0,894560.0,156.54908510638302,156.96553191489352,You know what a,21,squab
78,894569.0,895197.0,156.97,157.26808510638307,You know what a squab,24,is
79,895225.0,895427.0,157.2818510638298,157.38957446808516,,2,It's
81,895512.0,895852.0,157.431,157.60382978723408,It's,9,like
82,895872.0,896175.0,157.61334042553204,157.76234042553205,It's like,11,a
83,896326.0,896951.0,157.8271702127659,158.14170212765967,It's like a,18,pigeon
84,897031.0,897206.0,158.181,158.25,,1,I
85,897208.0,898092.0,158.251,158.7,I,9,suppose
86,899057.0,899358.0,159.17,159.31,,6,Should
87,899360.0,899565.0,159.311,159.41,Should,9,we
88,899567.0,899813.0,159.411,159.54,Should we,12,go
89,899815.0,900114.0,159.541,159.67,Should we go,20,through
90,900116.0,900266.0,159.671,159.76,Should we go through,24,the
91,900268.0,900623.0,159.761,159.92829787234055,Should we go through the,29,hole
92,900629.0,900996.0,159.93142553191504,160.1004255319151,Should we go through the hole,35,under
93,901020.0,901280.0,160.129085106383,160.24,Should we go through the hole under,39,the
94,901282.0,901698.0,160.241,160.45382978723416,Should we go through the hole under the,45,horse
95,901774.0,902243.0,160.491,160.71,Should we go through the hole under the horse,51,fence
96,902240.0,902382.0,160.70887234042556,160.77787234042555,Should we go through the hole under the horse fence,54,or
97,902388.0,902810.0,160.781,161.00446808510648,Should we go through the hole under the horse fence or,60,climb
98,902829.0,902985.0,161.0139787234043,161.09,Should we go through the hole under the horse fence or climb,64,the
99,902987.0,903488.0,161.091,161.32659574468096,Should we go through the hole under the horse fence or climb the,69,rail
100,903508.0,903791.0,161.3361063829788,161.47510638297882,Should we go through the hole under the horse fence or climb the rail,74,over
101,903823.0,903970.0,161.491,161.57,Should we go through the hole under the horse fence or climb the rail over,78,the
102,903972.0,904618.0,161.571,161.88,Should we go through the hole under the horse fence or climb the rail over the,85,bridle
103,904620.0,905266.0,161.881,162.18659574468123,Should we go through the hole under the horse fence or climb the rail over the bridle,90,path
104,905854.0,906222.0,162.46595744680852,162.6702127659574,,4,Well
105,906250.0,906425.0,162.68382978723386,162.77,Well,6,I
106,906427.0,906871.0,162.771,162.98,Well I,12,guess
107,906873.0,907002.0,162.981,163.06,Well I guess,16,the
108,907004.0,907793.0,163.061,163.43,Well I guess the,22,horse
109,907795.0,908673.0,163.431,163.86,Well I guess the horse,28,fence
110,908675.0,908932.0,163.861,163.98617021276598,Well I guess the horse fence,34,would
111,908932.0,909108.0,163.98617021276598,164.0734042553192,Well I guess the horse fence would,37,be
112,909108.0,909231.0,164.0734042553192,164.1234042553192,Well I guess the horse fence would be,39,a
113,909254.0,909405.0,164.1346808510636,164.22531914893634,Well I guess the horse fence would be a,46,little
114,909438.0,910412.0,164.24121276595753,164.7,Well I guess the horse fence would be a little,52,safer
115,910547.0,911076.0,164.76744680851056,165.0348936170213,,2,Mm
116,911227.0,911639.0,165.1,165.31,Mm,6,but
117,911641.0,911844.0,165.311,165.41,Mm but,10,the
118,911846.0,912410.0,165.411,165.67702127659584,Mm but the,17,bridle
119,912622.0,913134.0,165.78014893617012,166.04,Mm but the bridle,22,path
120,913136.0,913527.0,166.041,166.24,Mm but the bridle path,27,puts
121,913529.0,913791.0,166.241,166.36,Mm but the bridle path puts,30,us
122,913794.0,914097.0,166.361,166.50978723404276,Mm but the bridle path puts us,36,right
123,914138.0,914524.0,166.52993617021292,166.71,Mm but the bridle path puts us right,40,out
124,914527.0,914896.0,166.711,166.9,Mm but the bridle path puts us right out,45,next
125,914903.0,915065.0,166.9031276595745,166.98212765957445,Mm but the bridle path puts us right out next,48,to
126,915062.0,915177.0,166.981,167.03680851063845,Mm but the bridle path puts us right out next to,52,the
127,915201.0,915942.0,167.04844680851076,167.41,Mm but the bridle path puts us right out next to the,58,squab
128,915944.0,916749.0,167.411,167.80574468085098,Mm but the bridle path puts us right out next to the squab,64,shack
129,919221.0,919878.0,169.01276595744682,169.31702127659568,,4,Well
130,920097.0,920971.0,169.44042553191483,169.8680851063828,Well,9,Okay
131,923773.0,924004.0,171.22829787234056,171.34085106382986,,4,What's
133,924046.0,924658.0,171.361,171.66,What's,12,wrong
134,924743.0,924947.0,171.70170212765976,171.8002127659576,,3,You're
136,924975.0,925539.0,171.8139787234043,172.09106382978726,You're,13,acting
137,925559.0,925884.0,172.10057446808514,172.25893617021276,You're acting,17,all
138,925913.0,927010.0,172.27270212765964,172.81,You're acting all,26,skittish
141,929465.0,929871.0,174.001,174.2059574468086,You're acting all skittish don't,38,worry
142,929900.0,930159.0,174.2218510638299,174.34744680851065,You're acting all skittish don't worry,40,I've
144,930187.0,930366.0,174.3612127659575,174.4410638297874,You're acting all skittish don't worry I've,48,been
145,930377.0,931105.0,174.44631914893614,174.81,You're acting all skittish don't worry I've been,57,stealing
146,931107.0,931564.0,174.811,175.02595744680858,You're acting all skittish don't worry I've been stealing,63,birds
147,931636.0,931814.0,175.061,175.15595744680857,You're acting all skittish don't worry I've been stealing birds,67,for
148,931829.0,931925.0,175.16334042553194,175.21,You're acting all skittish don't worry I've been stealing birds for,69,a
149,931927.0,932271.0,175.211,175.38808510638307,You're acting all skittish don't worry I've been stealing birds for a,76,living
150,932295.0,932637.0,175.39972340425538,175.5653191489363,You're acting all skittish don't worry I've been stealing birds for a living,82,since
151,932746.0,933169.0,175.611,175.81829787234057,You're acting all skittish don't worry I've been stealing birds for a living since,89,before
152,933188.0,933438.0,175.82780851063825,175.94085106382963,You're acting all skittish don't worry I've been stealing birds for a living since before,91,I
153,933479.0,933738.0,175.961,176.08936170212772,You're acting all skittish don't worry I've been stealing birds for a living since before I,97,could
154,933749.0,934418.0,176.101,176.42,You're acting all skittish don't worry I've been stealing birds for a living since before I could,102,trot
155,936059.0,936367.0,177.23,177.38,,2,By
156,936369.0,936554.0,177.381,177.48,By,6,the
157,936556.0,937020.0,177.481,177.7,By the,10,way
158,937022.0,937400.0,177.701,177.8844680851065,By the way,14,you
159,937405.0,937684.0,177.89610638297876,178.03170212765974,By the way you,19,look
160,937716.0,939020.0,178.047595744681,178.67659574468098,By the way you look,32,unbelievably
161,939070.0,939757.0,178.701,179.0444680851065,By the way you look unbelievably,42,beautiful
162,939811.0,940600.0,179.071,179.44,By the way you look unbelievably beautiful,50,tonight
163,940602.0,940791.0,179.441,179.55,,3,You're
165,940793.0,942118.0,179.551,180.19,You're,18,practically
166,942473.0,943602.0,180.36276595744675,180.90489361702112,You're practically,26,glowing
167,944984.0,945332.0,181.58,181.76,,5,Maybe
168,945334.0,945592.0,181.761,181.8868085106384,Maybe,8,it's
170,945651.0,945821.0,181.90695744680863,181.99,Maybe it's,14,the
171,945823.0,946683.0,181.991,182.4112765957445,Maybe it's the,23,lighting
172,951265.0,951622.0,184.6670212765958,184.8159574468088,,4,Come
173,951622.0,951895.0,184.8159574468088,184.9734042553192,Come,7,on
174,1030131.0,1030519.0,223.17,223.35,,4,What's
176,1030521.0,1030925.0,223.351,223.54,What's,11,that
177,1031300.0,1031729.0,223.73,223.95,,4,What
178,1032826.0,1033082.0,224.47,224.61,,1,I
179,1033085.0,1033185.0,224.611,224.66,I,7,think
180,1033187.0,1033359.0,224.661,224.7374468085107,I think,10,it's
182,1033383.0,1033580.0,224.749085106383,224.84574468085108,I think it's,14,a
183,1033591.0,1034179.0,224.851,225.13,I think it's a,18,fox
184,1034179.0,1034974.0,225.13,225.53425531914883,I think it's a fox,23,trap
185,1035109.0,1035335.0,225.6,225.70255319148964,,4,Look
186,1035367.0,1035493.0,225.7184468085108,225.78,Look,7,at
187,1035495.0,1036001.0,225.781,226.02,Look at,12,this
188,1036192.0,1036497.0,226.13,226.27,,2,No
189,1036592.0,1036808.0,226.31568085106363,226.43042553191515,No,6,get
190,1036836.0,1037174.0,226.444191489362,226.61,No get,11,away
191,1037176.0,1037479.0,226.611,226.75,No get away,16,from
192,1037481.0,1037990.0,226.751,227.01,No get away from,22,there
193,1038150.0,1038420.0,227.07,227.21,,2,Is
194,1038422.0,1038563.0,227.211,227.28,Is,5,it
195,1038565.0,1039037.0,227.281,227.52,Is it,12,spring
196,1039037.0,1039625.0,227.52,227.79872340425544,Is it spring,19,loaded
197,1040650.0,1041162.0,228.3,228.54,,4,Yeah
198,1041534.0,1041897.0,228.73,228.9,Yeah,9,yeah
199,1041899.0,1042102.0,228.901,229.0,Yeah yeah,11,I
200,1042104.0,1042536.0,229.001,229.22,Yeah yeah I,17,guess
201,1042538.0,1042699.0,229.221,229.29936170212767,Yeah yeah I guess,20,if
202,1042723.0,1042903.0,229.311,229.4,Yeah yeah I guess if,24,you
203,1042923.0,1043412.0,229.40951063829783,229.64,Yeah yeah I guess if you,29,come
204,1043414.0,1043618.0,229.641,229.75042553191508,Yeah yeah I guess if you come,34,from
205,1043654.0,1044127.0,229.76844680851067,229.99,Yeah yeah I guess if you come from,39,over
206,1044129.0,1044907.0,229.991,230.38,Yeah yeah I guess if you come from over,45,there
207,1045112.0,1045394.0,230.48,230.61,Yeah yeah I guess if you come from over there,49,and
208,1045396.0,1045496.0,230.611,230.6595744680852,Yeah yeah I guess if you come from over there and,53,you're
210,1045520.0,1046298.0,230.6712127659576,231.0504255319151,Yeah yeah I guess if you come from over there and you're,65,standing
211,1046331.0,1046534.0,231.06631914893632,231.1653191489364,Yeah yeah I guess if you come from over there and you're standing,68,at
212,1046772.0,1047426.0,231.29,231.6,Yeah yeah I guess if you come from over there and you're standing at,73,this
213,1047444.0,1047919.0,231.6265319148935,231.85,Yeah yeah I guess if you come from over there and you're standing at this,78,door
214,1047921.0,1048123.0,231.851,231.95,Yeah yeah I guess if you come from over there and you're standing at this door,81,to
215,1048125.0,1048364.0,231.951,232.06,Yeah yeah I guess if you come from over there and you're standing at this door to,85,the
216,1048366.0,1049065.0,232.061,232.41,Yeah yeah I guess if you come from over there and you're standing at this door to the,91,squab
217,1049067.0,1049759.0,232.411,232.75,Yeah yeah I guess if you come from over there and you're standing at this door to the squab,97,shack
218,1050128.0,1050534.0,232.93,233.12,Yeah yeah I guess if you come from over there and you're standing at this door to the squab shack,102,this
219,1050540.0,1050868.0,233.1231276595745,233.29212765957445,Yeah yeah I guess if you come from over there and you're standing at this door to the squab shack this,109,little
220,1050865.0,1051604.0,233.291,233.66,Yeah yeah I guess if you come from over there and you're standing at this door to the squab shack this little,116,gadget
221,1051606.0,1052236.0,233.661,233.96,Yeah yeah I guess if you come from over there and you're standing at this door to the squab shack this little gadget,125,probably
222,1052238.0,1052788.0,233.961,234.23,Yeah yeah I guess if you come from over there and you're standing at this door to the squab shack this little gadget probably,134,triggers
223,1052791.0,1052911.0,234.231,234.29,Yeah yeah I guess if you come from over there and you're standing at this door to the squab shack this little gadget probably triggers,138,the
224,1052944.0,1053291.0,234.30617021276623,234.47617021276625,,4,What
225,1053751.0,1054137.0,234.7,234.87021276595755,,4,Move
226,1054169.0,1054369.0,234.8861063829788,234.9931914893619,Move,8,out
227,1054369.0,1054390.0,234.9931914893619,235.0038297872345,Move out,11,of
228,1054414.0,1054587.0,235.0154680851065,235.1,Move out of,15,the
229,1054589.0,1054877.0,235.101,235.25,Move out of the,19,way
230,1054949.0,1055439.0,235.28504255319152,235.51659574468087,Move out of the way,27,darling
231,1055457.0,1055711.0,235.5253191489364,235.6489361702129,,3,Get
232,1055836.0,1056269.0,235.71914893617023,235.93,Get,8,that's
234,1056271.0,1056606.0,235.931,236.0859574468085,Get that's,16,right
235,1056679.0,1056864.0,236.121,236.22,Get that's right,22,where
236,1056866.0,1057028.0,236.221,236.3,Get that's right where,25,it's
238,1057030.0,1057395.0,236.301,236.48,Get that's right where it's,31,gon
240,1057397.0,1057901.0,236.481,236.7104255319147,Get that's right where it's gon na,39,land
241,1057917.0,1058547.0,236.71808510638309,237.03404255319148,,2,Don't
243,1058985.0,1059568.0,237.24,237.5331914893616,,3,Let's
245,1059627.0,1060183.0,237.5618510638297,237.8425531914893,Let's,8,go
246,1070746.0,1071355.0,242.9946808510637,243.3,,4,Nope
247,1071357.0,1071518.0,243.301,243.38,Nope,7,it
248,1071520.0,1071906.0,243.381,243.56,Nope it,12,just
249,1071908.0,1072434.0,243.561,243.81,Nope it just,18,falls
250,1072436.0,1073092.0,243.811,244.14,Nope it just falls,27,straight
251,1073317.0,1073766.0,244.25,244.46,Nope it just falls straight,33,right
252,1073812.0,1074362.0,244.4822765957446,244.7597872340428,Nope it just falls straight right,38,down
253,1075470.0,1075994.0,245.2936170212766,245.5574468085105,,4,Whew
254,1078170.0,1078284.0,246.6203617021276,246.6761702127659,,1,I
255,1078296.0,1078579.0,246.6819148936169,246.812340425532,I,7,guess
256,1078594.0,1078801.0,246.81972340425537,246.9202127659575,I guess,10,it's
258,1078864.0,1079134.0,246.951,247.0917021276597,I guess it's,16,not
259,1079134.0,1079677.0,247.0917021276597,247.34914893617045,I guess it's not,23,spring
260,1079677.0,1080402.0,247.34914893617045,247.71085106383,I guess it's not spring,30,loaded
261,1081205.0,1081554.0,248.10382978723408,248.2738297872341,,1,I'm
263,1081647.0,1082519.0,248.311,248.74531914893635,I'm,12,pregnant
264,1088949.0,1089674.0,251.87872340425545,252.23936170212727,,3,Wow
265,1092370.0,1092536.0,253.5487234042552,253.6389361702127,,2,We're
267,1092536.0,1092824.0,253.6389361702127,253.76340425531927,We're,9,gon
269,1092838.0,1093260.0,253.77,253.9831914893618,We're gon na,17,have
270,1093289.0,1093494.0,253.9969574468086,254.09,We're gon na have,19,a
271,1093496.0,1094212.0,254.091,254.45,We're gon na have a,23,cub
272,1097487.0,1097921.0,256.05,256.27,,5,Honey
273,1097927.0,1098291.0,256.27312765957447,256.44212765957445,Honey,10,that's
275,1098289.0,1098736.0,256.441,256.65,Honey that's,18,great
276,1098738.0,1099144.0,256.651,256.867234042553,Honey that's great,23,news
277,1099900.0,1100252.0,257.22,257.4,,2,If
278,1100254.0,1100519.0,257.401,257.53,If,5,we're
280,1100521.0,1100978.0,257.531,257.74468085106395,If we're,14,still
281,1100993.0,1101703.0,257.75206382978746,258.1,If we're still,20,alive
282,1101703.0,1102238.0,258.1,258.36170212765967,If we're still alive,29,tomorrow
283,1111181.0,1111511.0,262.73,262.9,If we're still alive tomorrow,32,if
284,1111513.0,1111798.0,262.901,263.04,If we're still alive tomorrow if,35,we're
286,1111800.0,1112369.0,263.041,263.31,If we're still alive tomorrow if we're,44,still
287,1112372.0,1113494.0,263.311,263.86,If we're still alive tomorrow if we're still,50,alive
288,1113496.0,1114124.0,263.861,264.16,If we're still alive tomorrow if we're still alive,59,tomorrow
289,1114126.0,1115140.0,264.161,264.65638297872334,If we're still alive tomorrow if we're still alive tomorrow,67,morning
290,1116076.0,1116339.0,265.13,265.25,If we're still alive tomorrow if we're still alive tomorrow morning,69,I
291,1116341.0,1116897.0,265.251,265.53,If we're still alive tomorrow if we're still alive tomorrow morning I,74,want
292,1116899.0,1117099.0,265.531,265.63,If we're still alive tomorrow if we're still alive tomorrow morning I want,78,you
293,1117101.0,1117322.0,265.631,265.73,If we're still alive tomorrow if we're still alive tomorrow morning I want you,81,to
294,1117324.0,1117951.0,265.731,266.046595744681,If we're still alive tomorrow if we're still alive tomorrow morning I want you to,86,find
295,1118001.0,1118569.0,266.071,266.34,If we're still alive tomorrow if we're still alive tomorrow morning I want you to find,94,another
296,1118571.0,1119043.0,266.341,266.58,If we're still alive tomorrow if we're still alive tomorrow morning I want you to find another,99,line
297,1119045.0,1119261.0,266.581,266.67,If we're still alive tomorrow if we're still alive tomorrow morning I want you to find another line,102,of
298,1119263.0,1119835.0,266.671,266.9678723404255,If we're still alive tomorrow if we're still alive tomorrow morning I want you to find another line of,107,work
299,1123801.0,1125002.0,268.90425531914894,269.4744680851064,,4,Okay
300,1179717.0,1179887.0,296.20297872340444,296.2861702127663,,4,Does
301,1179922.0,1180683.0,296.3041914893617,296.6753191489361,Does,12,anybody
302,1180707.0,1181406.0,296.6869574468086,297.02,Does anybody,21,actually
303,1181408.0,1181938.0,297.021,297.29,Does anybody actually,26,read
304,1181940.0,1182268.0,297.291,297.44,Does anybody actually read,29,my
305,1182270.0,1183247.0,297.441,297.92,Does anybody actually read my,36,column
306,1183249.0,1183358.0,297.921,297.9740425531916,,2,Do
307,1183555.0,1183860.0,298.07,298.21,Do,7,your
308,1183862.0,1184331.0,298.211,298.4480851063832,Do your,15,friends
309,1184398.0,1184718.0,298.481,298.63,Do your friends,20,ever
310,1184720.0,1185067.0,298.631,298.81680851063817,Do your friends ever,25,talk
311,1185117.0,1185429.0,298.8412765957448,298.9855319148939,Do your friends ever talk,31,about
312,1185449.0,1185591.0,298.9950425531915,299.06404255319154,Do your friends ever talk about,34,it
313,1186264.0,1186524.0,299.3931914893617,299.52,,2,Of
314,1186526.0,1187639.0,299.521,300.08255319148947,Of,9,course
315,1188158.0,1188529.0,300.31,300.5,,2,In
316,1188531.0,1189085.0,300.501,300.78,In,7,fact
317,1189087.0,1189890.0,300.781,301.15568690095813,In fact,14,Rabbit's
319,1189929.0,1190348.0,301.17485623003176,301.3802875399363,In fact Rabbit's,19,ex
320,1190348.0,1191144.0,301.3802875399363,301.76846645367414,In fact Rabbit's ex,30,girlfriend
321,1191171.0,1191475.0,301.78178913737963,301.94,In fact Rabbit's ex girlfriend,35,just
322,1191477.0,1191765.0,301.941,302.0812460063896,In fact Rabbit's ex girlfriend just,40,said
323,1191781.0,1191850.0,302.0886357827474,302.13,In fact Rabbit's ex girlfriend just said,43,to
324,1191852.0,1191978.0,302.131,302.1923642172526,In fact Rabbit's ex girlfriend just said to,46,me
325,1192014.0,1192519.0,302.21,302.45,In fact Rabbit's ex girlfriend just said to me,51,last
326,1192521.0,1192947.0,302.451,302.65,In fact Rabbit's ex girlfriend just said to me last,56,week
327,1193448.0,1193706.0,302.90415335463257,303.02763578274806,In fact Rabbit's ex girlfriend just said to me last week,58,I
328,1193751.0,1194217.0,303.05,303.27,In fact Rabbit's ex girlfriend just said to me last week I,65,should
329,1194219.0,1194934.0,303.271,303.62,In fact Rabbit's ex girlfriend just said to me last week I should,70,read
330,1194936.0,1195803.0,303.621,304.0549201277963,In fact Rabbit's ex girlfriend just said to me last week I should read,75,Foxy's
332,1195855.0,1196676.0,304.08,304.48,In fact Rabbit's ex girlfriend just said to me last week I should read Foxy's,84,column
333,1196714.0,1196881.0,304.49846645367387,304.58,In fact Rabbit's ex girlfriend just said to me last week I should read Foxy's column,88,but
334,1196883.0,1197065.0,304.581,304.67,In fact Rabbit's ex girlfriend just said to me last week I should read Foxy's column but,93,they
335,1197067.0,1197370.0,304.671,304.81,In fact Rabbit's ex girlfriend just said to me last week I should read Foxy's column but they,96,don't
337,1197372.0,1197719.0,304.811,304.99,In fact Rabbit's ex girlfriend just said to me last week I should read Foxy's column but they don't,103,get
338,1197721.0,1197884.0,304.991,305.07,In fact Rabbit's ex girlfriend just said to me last week I should read Foxy's column but they don't get,107,the
339,1197886.0,1198660.0,305.071,305.45,In fact Rabbit's ex girlfriend just said to me last week I should read Foxy's column but they don't get the,115,Gazette
340,1199112.0,1200264.0,305.67,306.24,,3,Ash
341,1200326.0,1200727.0,306.27,306.46,Ash,7,Let's
343,1200729.0,1201076.0,306.461,306.63,Ash Let's,13,get
344,1201056.0,1202164.0,306.62,307.16,Ash Let's get,22,cracking
345,1202325.0,1202549.0,307.23,307.34,,3,Why
346,1202551.0,1203002.0,307.341,307.57,Why,9,would
347,1203004.0,1203469.0,307.571,307.79,Why would,14,they
348,1203733.0,1203938.0,307.926517571885,308.0274760383388,,2,It's
350,1203952.0,1204064.0,308.0344408945685,308.0891693290736,It's,6,a
351,1204064.0,1204578.0,308.0891693290736,308.3477955271569,It's a,10,rag
352,1204630.0,1205523.0,308.3733546325884,308.7926837060712,It's a rag,16,sheet
353,1205662.0,1205873.0,308.86,308.9720766773159,,1,I'm
355,1205908.0,1206747.0,308.9890511182106,309.3990415335465,I'm,8,sick
356,1207177.0,1207460.0,309.61,309.74,,3,You're
358,1207462.0,1207905.0,309.741,309.9656869009587,You're,10,not
359,1207946.0,1208499.0,309.985856230032,310.2475079872205,You're not,15,sick
360,1208545.0,1208627.0,310.27,310.31,,1,I
361,1208630.0,1208865.0,310.311,310.4348562300317,I,6,have
362,1208887.0,1209058.0,310.4454408945685,310.53,I have,8,a
363,1209060.0,1210105.0,310.531,311.04,I have a,20,temperature
364,1210105.0,1210369.0,311.04,311.17,,3,You
365,1210371.0,1210797.0,311.171,311.37,You,6,don't
367,1210799.0,1211025.0,311.371,311.4880511182106,You don't,14,have
368,1211040.0,1211190.0,311.4954408945686,311.57,You don't have,16,a
369,1211192.0,1212337.0,311.571,312.13,You don't have a,28,temperature
370,1212380.0,1212558.0,312.1512460063896,312.23,,1,I
371,1212567.0,1212747.0,312.23419488817893,312.32319488817893,I,4,don't
373,1212743.0,1213087.0,312.321,312.48,I don't,11,wan
375,1213090.0,1213441.0,312.481,312.67,I don't wan na,17,go
376,1213674.0,1214150.0,312.7752715654949,313.0152715654949,,5,Hurry
377,1214184.0,1214544.0,313.0322460063896,313.2,Hurry,8,up
378,1214546.0,1214708.0,313.201,313.28,,3,You're
380,1214710.0,1215014.0,313.281,313.43028753993656,You're,10,gon
382,1215059.0,1215202.0,313.4520766773159,313.53,You're gon na,16,be
383,1215204.0,1216009.0,313.531,313.9146006389776,You're gon na be,21,late
384,1217598.0,1217942.0,314.69290734824244,314.86,,1,I
385,1217944.0,1218281.0,314.861,315.0344408945685,I,6,love
386,1218335.0,1218519.0,315.061,315.15,I love,10,the
387,1218521.0,1218782.0,315.151,315.27,I love the,14,way
388,1218784.0,1218974.0,315.271,315.3651437699683,I love the way,18,you
389,1219132.0,1219810.0,315.4416613418528,315.7716613418528,I love the way you,26,handled
390,1219831.0,1220194.0,315.7822460063895,315.96,I love the way you handled,31,that
391,1228727.0,1229019.0,320.1214057507987,320.2714057507987,,3,Hmm
392,1231652.0,1231981.0,321.55,321.71,,4,Your
393,1231983.0,1232716.0,321.711,322.07,Your,11,cousin
394,1232718.0,1234250.0,322.071,322.82763578274745,Your cousin,25,Kristofferson's
396,1234363.0,1235112.0,322.8829488817894,323.24,Your cousin Kristofferson's,34,coming
397,1235114.0,1235380.0,323.241,323.38,Your cousin Kristofferson's coming,37,on
398,1235382.0,1235544.0,323.381,323.46,Your cousin Kristofferson's coming on,41,the
399,1235546.0,1236590.0,323.461,323.97,Your cousin Kristofferson's coming on the,47,sixth
400,1236610.0,1236935.0,323.98,324.13,,1,I
401,1236937.0,1237326.0,324.131,324.3308306709264,I,6,want
402,1237368.0,1237572.0,324.351,324.45,I want,10,you
403,1237574.0,1237698.0,324.451,324.52,I want you,13,to
404,1237743.0,1238048.0,324.5420766773159,324.69,I want you to,16,be
