original_index,est_idx,est_end_idx,start,end,context,char_in_sentence,full_word
132,2323851.0,2325137.0,119.26837060702874,119.90383386581448,In the land of Mordor in the fires of Mount Doom the dark lord Sauron forged in secret a,95,master
133,2325181.0,2326232.0,119.926517571885,120.43961661341832,In the land of Mordor in the fires of Mount Doom the dark lord Sauron forged in secret a master,100,ring
134,2326666.0,2326888.0,120.64217252396156,120.76773162939288,In the land of Mordor in the fires of Mount Doom the dark lord Sauron forged in secret a master ring,103,to
135,2326912.0,2327998.0,120.77955271565496,121.31805111821078,In the land of Mordor in the fires of Mount Doom the dark lord Sauron forged in secret a master ring to,111,control
136,2327995.0,2328858.0,121.31629392971246,121.7282747603833,In the land of Mordor in the fires of Mount Doom the dark lord Sauron forged in secret a master ring to control,115,all
137,2328852.0,2329863.0,121.72523961661342,122.20447284345028,In the land of Mordor in the fires of Mount Doom the dark lord Sauron forged in secret a master ring to control all,122,others
138,2331286.0,2331563.0,122.91054313099042,123.04456869009589,In the land of Mordor in the fires of Mount Doom the dark lord Sauron forged in secret a master ring to control all others,126,and
139,2331576.0,2332324.0,123.05111821086264,123.41725239616606,In the land of Mordor in the fires of Mount Doom the dark lord Sauron forged in secret a master ring to control all others and,131,into
140,2332320.0,2332837.0,123.41533546325878,123.66006389776354,In the land of Mordor in the fires of Mount Doom the dark lord Sauron forged in secret a master ring to control all others and into,136,this
141,2332939.0,2333677.0,123.7092651757188,124.07859424920116,In the land of Mordor in the fires of Mount Doom the dark lord Sauron forged in secret a master ring to control all others and into this,141,ring
142,2334341.0,2334562.0,124.39936102236422,124.51214057507984,In the land of Mordor in the fires of Mount Doom the dark lord Sauron forged in secret a master ring to control all others and into this ring,144,he
143,2334560.0,2335374.0,124.5111821086262,124.90702875399352,In the land of Mordor in the fires of Mount Doom the dark lord Sauron forged in secret a master ring to control all others and into this ring he,151,poured
144,2335369.0,2335807.0,124.90415335463258,125.11166134185298,In the land of Mordor in the fires of Mount Doom the dark lord Sauron forged in secret a master ring to control all others and into this ring he poured,155,his
145,2335820.0,2337145.0,125.1182108626198,125.76533546325864,In the land of Mordor in the fires of Mount Doom the dark lord Sauron forged in secret a master ring to control all others and into this ring he poured his,163,cruelty
146,2337626.0,2337974.0,126.00638977635782,126.16916932907348,In the land of Mordor in the fires of Mount Doom the dark lord Sauron forged in secret a master ring to control all others and into this ring he poured his cruelty,167,his
147,2338251.0,2339278.0,126.29712460063898,126.81437699680502,In the land of Mordor in the fires of Mount Doom the dark lord Sauron forged in secret a master ring to control all others and into this ring he poured his cruelty his,174,malice
148,2339878.0,2340174.0,127.10223642172524,127.24584664536742,In the land of Mordor in the fires of Mount Doom the dark lord Sauron forged in secret a master ring to control all others and into this ring he poured his cruelty his malice,178,and
149,2340227.0,2340537.0,127.27156549520764,127.4311501597444,In the land of Mordor in the fires of Mount Doom the dark lord Sauron forged in secret a master ring to control all others and into this ring he poured his cruelty his malice and,182,his
150,2340852.0,2341543.0,127.56869009584663,127.9060702875398,In the land of Mordor in the fires of Mount Doom the dark lord Sauron forged in secret a master ring to control all others and into this ring he poured his cruelty his malice and his,187,will
151,2341573.0,2341831.0,127.93610223642172,128.06485623003192,In the land of Mordor in the fires of Mount Doom the dark lord Sauron forged in secret a master ring to control all others and into this ring he poured his cruelty his malice and his will,190,to
152,2341949.0,2343068.0,128.11182108626198,128.6587859424919,In the land of Mordor in the fires of Mount Doom the dark lord Sauron forged in secret a master ring to control all others and into this ring he poured his cruelty his malice and his will to,199,dominate
153,2343278.0,2344232.0,128.7635782747604,129.2298722044726,In the land of Mordor in the fires of Mount Doom the dark lord Sauron forged in secret a master ring to control all others and into this ring he poured his cruelty his malice and his will to dominate,203,all
154,2344245.0,2345451.0,129.2364217252396,129.82619808306717,In the land of Mordor in the fires of Mount Doom the dark lord Sauron forged in secret a master ring to control all others and into this ring he poured his cruelty his malice and his will to dominate all,208,life
155,2350320.0,2351068.0,132.20127795527156,132.5621405750794,,3,One
156,2352101.0,2353648.0,133.0830670926518,133.8306709265177,One,8,ring
157,2353641.0,2353929.0,133.82747603833866,133.95942492012776,One ring,11,to
158,2354283.0,2354971.0,134.1405750798722,134.46837060702862,One ring to,16,rule
159,2354967.0,2355354.0,134.4664536741214,134.6664536741214,One ring to rule,21,them
160,2355433.0,2356766.0,134.7047923322683,135.33722044728412,One ring to rule them,25,all
161,2360045.0,2360782.0,136.94888178913737,137.3193290734822,,3,One
162,2360821.0,2361426.0,137.33865814696483,137.62396166134164,One,6,by
163,2361489.0,2362189.0,137.65495207667732,137.99664536741196,One by,10,one
164,2363261.0,2363746.0,138.52076677316296,138.75063897763573,One by one,14,the
165,2363772.0,2364587.0,138.7635782747604,139.17124600638957,One by one the,19,free
166,2364583.0,2365526.0,139.16932907348243,139.63019169329053,One by one the free,25,lands
167,2365544.0,2365876.0,139.63897763578274,139.80607028753985,One by one the free lands,28,of
168,2365914.0,2366436.0,139.80830670926517,140.06996805111825,One by one the free lands of,35,Middle
169,2366463.0,2367021.0,140.08306709265176,140.35223642172522,One by one the free lands of Middle-,41,earth
170,2367019.0,2368056.0,140.3514376996805,140.85814696485625,One by one the free lands of Middle-earth,46,fell
171,2368052.0,2368307.0,140.85623003194888,140.9849840255591,One by one the free lands of Middle-earth fell,49,to
172,2368312.0,2368588.0,140.98722044728436,141.10846645367417,One by one the free lands of Middle-earth fell to,53,the
173,2368581.0,2369623.0,141.10543130990416,141.62699680511162,One by one the free lands of Middle-earth fell to the,59,power
174,2369621.0,2370019.0,141.6261980830671,141.8156549520766,One by one the free lands of Middle-earth fell to the power,62,of
175,2370023.0,2370312.0,141.81789137380193,141.95191693290738,One by one the free lands of Middle-earth fell to the power of,66,the
176,2370364.0,2371223.0,141.9776357827476,142.41293929712444,One by one the free lands of Middle-earth fell to the power of the,71,ring
177,2373670.0,2373937.0,143.59105431309905,143.73146964856232,One by one the free lands of Middle-earth fell to the power of the ring,75,but
178,2373944.0,2374175.0,143.73482428115017,143.847444089457,One by one the free lands of Middle-earth fell to the power of the ring but,81,there
179,2374180.0,2374471.0,143.84984025559106,144.0,One by one the free lands of Middle-earth fell to the power of the ring but there,86,were
180,2374491.0,2375513.0,144.00958466453673,144.5067092651754,One by one the free lands of Middle-earth fell to the power of the ring but there were,91,some
181,2376779.0,2377068.0,145.11182108626198,145.261821086262,One by one the free lands of Middle-earth fell to the power of the ring but there were some,95,who
182,2377068.0,2378426.0,145.261821086262,145.9238019169327,One by one the free lands of Middle-earth fell to the power of the ring but there were some who,104,resisted
183,2381182.0,2381408.0,147.27156549520768,147.38226837060702,,1,A
184,2381404.0,2382147.0,147.38019169329073,147.74313099041515,A,6,last
185,2382169.0,2383154.0,147.75399361022363,148.2370607028753,A last,15,alliance
186,2383192.0,2383405.0,148.2555910543131,148.358785942492,A last alliance,18,of
187,2383464.0,2384234.0,148.38753993610226,148.76437699680494,A last alliance of,22,men
188,2384491.0,2384850.0,148.87220447284346,149.05734824281149,A last alliance of men,26,and
189,2384851.0,2385802.0,149.05750798722045,149.52156549520768,A last alliance of men and,32,elves
190,2386048.0,2386879.0,149.64217252396165,150.04968051118203,A last alliance of men and elves,40,marched
191,2386882.0,2387486.0,150.05111821086263,150.35319488817896,A last alliance of men and elves marched,48,against
192,2387489.0,2387747.0,150.3546325878594,150.48226837060704,A last alliance of men and elves marched against,52,the
193,2387741.0,2388608.0,150.47923322683707,150.90063897763568,A last alliance of men and elves marched against the,59,armies
194,2388603.0,2388762.0,150.89776357827475,150.97859424920128,A last alliance of men and elves marched against the armies,62,of
195,2388760.0,2390183.0,150.9776357827476,151.66421725239618,A last alliance of men and elves marched against the armies of,69,Mordor
196,2390951.0,2391192.0,152.03833865814698,152.15638977635788,A last alliance of men and elves marched against the armies of Mordor,73,and
197,2391186.0,2391418.0,152.15335463258785,152.2725239616613,A last alliance of men and elves marched against the armies of Mordor and,76,on
198,2391442.0,2391570.0,152.2843450479233,152.35127795527163,A last alliance of men and elves marched against the armies of Mordor and on,80,the
199,2391571.0,2392580.0,152.3514376996805,152.8271565495206,A last alliance of men and elves marched against the armies of Mordor and on the,87,slopes
200,2392567.0,2392825.0,152.82108626198084,152.94664536741212,A last alliance of men and elves marched against the armies of Mordor and on the slopes,90,of
201,2392829.0,2393661.0,152.94888178913737,153.37156549520734,A last alliance of men and elves marched against the armies of Mordor and on the slopes of,96,Mount
202,2393665.0,2394429.0,153.3738019169329,153.73035143769962,A last alliance of men and elves marched against the armies of Mordor and on the slopes of Mount,101,Doom
203,2395441.0,2395763.0,154.2332268370607,154.38210862619812,A last alliance of men and elves marched against the armies of Mordor and on the slopes of Mount Doom,106,they
204,2395759.0,2396824.0,154.38019169329073,154.90063897763557,A last alliance of men and elves marched against the armies of Mordor and on the slopes of Mount Doom they,113,fought
205,2396818.0,2397333.0,154.89776357827475,155.15958466453662,A last alliance of men and elves marched against the armies of Mordor and on the slopes of Mount Doom they fought,117,for
206,2397333.0,2397462.0,155.1597444089457,155.2202875399362,A last alliance of men and elves marched against the armies of Mordor and on the slopes of Mount Doom they fought for,121,the
207,2397495.0,2398485.0,155.2364217252396,155.70463258785932,A last alliance of men and elves marched against the armies of Mordor and on the slopes of Mount Doom they fought for the,129,freedom
208,2398501.0,2398992.0,155.71246006389777,155.9753993610222,A last alliance of men and elves marched against the armies of Mordor and on the slopes of Mount Doom they fought for the freedom,132,of
209,2398997.0,2399605.0,155.9776357827476,156.26805111821088,A last alliance of men and elves marched against the armies of Mordor and on the slopes of Mount Doom they fought for the freedom of,139,Middle
210,2399599.0,2400421.0,156.26517571884983,156.66533546325866,A last alliance of men and elves marched against the armies of Mordor and on the slopes of Mount Doom they fought for the freedom of Middle-,145,earth
211,2462452.0,2463593.0,186.9456869009585,187.50335463258776,,7,Victory
212,2463603.0,2463911.0,187.5079872204473,187.6579872204473,Victory,11,was
213,2463911.0,2464791.0,187.6579872204473,188.0880191693289,Victory was,16,near
214,2477697.0,2478195.0,194.4025559105432,194.6388178913737,Victory was near,20,but
215,2478195.0,2478460.0,194.6389776357828,194.7602236421725,Victory was near but,24,the
216,2478460.0,2479383.0,194.76038338658148,195.21166134185287,Victory was near but the,30,power
217,2479369.0,2479703.0,195.20447284345047,195.36837060702868,Victory was near but the power,33,of
218,2479701.0,2480006.0,195.36741214057508,195.5238019169329,Victory was near but the power of,37,the
219,2480013.0,2480844.0,195.52715654952075,195.9412140575077,Victory was near but the power of the,42,ring
220,2482976.0,2483525.0,196.96805111821087,197.2436102236421,Victory was near but the power of the ring,48,could
221,2483530.0,2484016.0,197.2460063897764,197.4758785942492,Victory was near but the power of the ring could,52,not
222,2484023.0,2484380.0,197.47923322683707,197.6623003194888,Victory was near but the power of the ring could not,55,be
223,2484443.0,2485396.0,197.69329073482425,198.1594249201276,Victory was near but the power of the ring could not be,62,undone
224,2535682.0,2535854.0,222.70287539936103,222.78690095846648,,2,It
225,2535871.0,2536232.0,222.79552715654955,222.98067092651755,It,6,was
226,2536226.0,2536524.0,222.9776357827476,223.12555910543125,It was,9,in
227,2536581.0,2536948.0,223.15335463258785,223.3246006389776,It was in,14,this
228,2536964.0,2538096.0,223.33226837060704,223.8910543130989,It was in this,21,moment
229,2540486.0,2540782.0,225.06070287539936,225.1968051118212,It was in this moment,26,when
230,2540771.0,2541782.0,225.19169329073483,225.6771565495205,It was in this moment when,30,all
231,2541776.0,2542479.0,225.6741214057508,226.03067092651744,It was in this moment when all,35,hope
232,2542468.0,2542922.0,226.0255591054313,226.24265175718844,It was in this moment when all hope,39,had
233,2542968.0,2544076.0,226.26517571884983,226.8059105431309,It was in this moment when all hope had,45,faded
234,2545862.0,2546183.0,227.67092651757187,227.83578274760384,It was in this moment when all hope had faded,50,that
235,2546185.0,2547616.0,227.8370607028754,228.52891373801896,It was in this moment when all hope had faded that,58,Isildur
236,2547606.0,2548520.0,228.52396166134184,228.98706070287537,It was in this moment when all hope had faded that Isildur,62,son
237,2548527.0,2548825.0,228.99041533546327,229.11916932907343,It was in this moment when all hope had faded that Isildur son,65,of
238,2548830.0,2549052.0,229.12140575079871,229.2394568690096,It was in this moment when all hope had faded that Isildur son of,69,the
239,2549052.0,2549849.0,229.2396166134185,229.6217252396164,It was in this moment when all hope had faded that Isildur son of the,74,king
240,2550089.0,2550682.0,229.7476038338658,230.02747603833856,It was in this moment when all hope had faded that Isildur son of the king,79,took
241,2550698.0,2551356.0,230.035143769968,230.3651757188496,It was in this moment when all hope had faded that Isildur son of the king took,82,up
242,2551367.0,2551975.0,230.370607028754,230.6611821086261,It was in this moment when all hope had faded that Isildur son of the king took up,86,his
243,2552214.0,2553092.0,230.7667731629392,231.21469648562285,It was in this moment when all hope had faded that Isildur son of the king took up his,93,father's
245,2553091.0,2554449.0,231.2140575079872,231.87619808306707,It was in this moment when all hope had faded that Isildur son of the king took up his father's,101,sword
246,2617917.0,2619330.0,262.8562300319489,263.55559105431433,,6,Sauron
247,2620360.0,2620668.0,264.05750798722045,264.20111821086255,Sauron,10,the
248,2620669.0,2621899.0,264.2012779552716,264.8027156549518,Sauron the,16,enemy
249,2621891.0,2622114.0,264.79872204472844,264.89872204472846,Sauron the enemy,19,of
250,2622114.0,2622310.0,264.89872204472846,264.9944089456865,Sauron the enemy of,23,the
251,2622321.0,2622860.0,265.0,265.27348242811547,Sauron the enemy of the,28,free
252,2622889.0,2623932.0,265.28753993610246,265.79728434504835,Sauron the enemy of the free,36,peoples
253,2623929.0,2624247.0,265.7955271565495,265.95942492012813,Sauron the enemy of the free peoples,39,of
254,2624245.0,2624815.0,265.95846645367413,266.2297124600637,Sauron the enemy of the free peoples of,46,Middle
255,2624815.0,2625556.0,266.2300319488818,266.5982428115022,Sauron the enemy of the free peoples of Middle-,52,earth
256,2626308.0,2626614.0,266.9488817891374,267.0988817891373,Sauron the enemy of the free peoples of Middle-earth,56,was
257,2626647.0,2627990.0,267.1309904153355,267.78019169329104,Sauron the enemy of the free peoples of Middle-earth was,65,defeated
258,2645253.0,2645556.0,276.21725239616615,276.3672523961661,,3,The
259,2645556.0,2646409.0,276.3672523961661,276.76533546326004,The,8,ring
