original_index,est_idx,est_end_idx,start,end
69,233792.0,234099.0,70.82747603833866,70.97859424920127
70,234328.0,235283.0,71.08,71.54837060702872
71,235289.0,235513.0,71.55124600638979,71.66
72,235515.0,235985.0,71.661,71.89999999999999
73,236048.0,236391.0,71.931,72.08999999999997
74,238115.0,238399.0,72.94,73.07
75,238399.0,238773.0,73.07,73.27028753993608
76,309241.0,309491.0,107.67,107.79999999999998
77,309493.0,309833.0,107.801,107.94999999999996
78,309956.0,310488.0,108.01916932907348,108.26916932907348
79,310488.0,310848.0,108.26916932907348,108.4456869009585
81,310856.0,311468.0,108.45,108.74999999999996
82,312861.0,313214.0,109.43,109.60999999999996
83,313257.0,313659.0,109.63112779552723,109.82
84,313661.0,313885.0,109.821,109.92999999999998
85,314091.0,314529.0,110.0385079872204,110.24402555910544
86,314543.0,314786.0,110.251,110.37
87,314788.0,314929.0,110.371,110.43999999999998
88,315056.0,315523.0,110.511,110.73
89,315525.0,315875.0,110.731,110.9
90,317656.0,318188.0,111.7711182108626,112.03999999999998
91,318190.0,318447.0,112.04099999999998,112.14999999999996
92,318574.0,319477.0,112.221,112.67
93,321890.0,322366.0,113.84,114.08070287539928
95,322366.0,323180.0,114.08099999999996,114.46999999999996
96,323895.0,324142.0,114.82,114.93999999999998
97,324142.0,324321.0,114.93999999999998,115.01999999999998
98,324680.0,325594.0,115.19488817891374,115.64201277955269
99,326706.0,327934.0,116.20095846645371,116.7933226837061
100,330131.0,330421.0,117.8662715654952,117.99846645367415
101,330631.0,330942.0,118.10100000000004,118.27
102,330944.0,331185.0,118.271,118.38
103,331187.0,331759.0,118.381,118.66999999999996
105,331988.0,332350.0,118.78100000000002,118.94999999999996
106,332352.0,332756.0,118.95099999999998,119.14
107,332949.0,333583.0,119.25100000000003,119.56
108,333585.0,334213.0,119.561,119.86
109,334347.0,334535.0,119.92610223642176,120.02693290734832
110,334763.0,335339.0,120.121,120.40999999999995
111,335341.0,335559.0,120.41099999999996,120.50999999999996
112,335561.0,336033.0,120.51099999999995,120.73999999999998
113,336035.0,336651.0,120.741,121.04999999999995
114,337302.0,338793.0,121.37,122.08999999999996
115,339021.0,339411.0,122.20100000000004,122.39999999999998
116,339413.0,339658.0,122.40099999999995,122.51999999999998
117,339660.0,340228.0,122.521,122.8
118,340230.0,340392.0,122.801,122.87999999999998
119,340580.0,341028.0,122.97100000000002,123.18000000000002
120,341620.0,341782.0,123.47923322683708,123.5578274760384
121,341793.0,342090.0,123.5633226837061,123.7
122,342092.0,342357.0,123.701,123.83999999999996
123,342482.0,343135.0,123.901,124.21
124,343137.0,343486.0,124.211,124.39
125,343488.0,343772.0,124.391,124.53
126,343774.0,344448.0,124.531,124.86
127,344959.0,345304.0,125.1,125.26999999999998
129,345306.0,346286.0,125.271,125.75
130,346288.0,346658.0,125.751,125.94
131,346660.0,346920.0,125.941,126.04999999999995
132,347018.0,347351.0,126.12419488817898,126.27000000000004
133,347500.0,348221.0,126.35143769968052,126.69424920127796
134,352621.0,353030.0,128.85303514376997,129.05303514376996
135,353423.0,353799.0,129.2364217252396,129.4119808306709
136,354075.0,354443.0,129.54632587859422,129.73466453674118
137,354984.0,355700.0,129.99,130.35000000000005
138,355702.0,356356.0,130.35100000000006,130.67
139,356358.0,356970.0,130.671,130.96000000000004
140,357135.0,357484.0,131.05750798722045,131.2191693290735
141,357493.0,357714.0,131.22364217252394,131.3325239616614
142,357717.0,357893.0,131.33380191693294,131.42907348242815
143,357895.0,358182.0,131.43,131.57000000000008
144,358284.0,358953.0,131.61100000000005,131.93
145,358955.0,359984.0,131.931,132.45000000000005
146,360231.0,360477.0,132.57,132.68137380191695
148,360776.0,361619.0,132.82933865814695,133.24
149,361804.0,362408.0,133.33009584664543,133.62527156549524
150,362469.0,363008.0,133.65502555910544,133.9112460063898
151,363011.0,364166.0,133.91266134185307,134.47728434504802
152,366537.0,366843.0,135.64217252396165,135.79217252396165
153,367022.0,367505.0,135.88,136.11571884984022
154,367749.0,368241.0,136.234856230032,136.4669329073483
155,368414.0,368639.0,136.551,136.67000000000002
156,368642.0,368988.0,136.67100000000002,136.84000000000006
157,369301.0,370076.0,137.0,137.37
158,370078.0,370660.0,137.371,137.65000000000003
159,371286.0,372034.0,137.97083067092657,138.3280511182109
160,372040.0,372465.0,138.33100000000002,138.53
161,372467.0,372855.0,138.531,138.73000000000002
163,372919.0,373447.0,138.761,139.01000000000002
164,372919.0,373447.0,138.761,139.01000000000002
165,373449.0,373921.0,139.01100000000002,139.25
166,373921.0,374168.0,139.25000000000009,139.37000000000006
167,376661.0,377378.0,140.58,140.93000000000006
168,377378.0,378281.0,140.93000000000023,141.38000000000008
169,378505.0,378874.0,141.481,141.66
171,378876.0,379176.0,141.661,141.8
172,379178.0,379287.0,141.80100000000002,141.87000000000006
173,379632.0,380063.0,142.03099999999992,142.25000000000003
174,380054.0,380218.0,142.24544089456873,142.32514376996812
175,380213.0,380384.0,142.32268370607028,142.39824281150158
176,380577.0,381533.0,142.49269329073476,142.95974440894568
177,384996.0,385193.0,144.65,144.75750798722044
178,385186.0,385543.0,144.75399361022366,144.9190095846645
179,385814.0,386815.0,145.05083067092653,145.54099041533553
180,387571.0,388389.0,145.91805111821088,146.3
181,388454.0,389068.0,146.34892332268367,146.6403194888179
182,389770.0,390007.0,146.98415335463267,147.10000000000002
183,390009.0,390351.0,147.10100000000003,147.26000000000008
184,390456.0,390849.0,147.31100000000004,147.51000000000002
186,390851.0,391049.0,147.51100000000002,147.61000000000004
187,391052.0,391436.0,147.61100000000005,147.79000000000005
188,391438.0,391580.0,147.79100000000005,147.86
189,391573.0,391880.0,147.85623003194888,148.01581469648562
190,391880.0,392483.0,148.01581469648565,148.31805111821078
191,394446.0,395237.0,149.2779552715655,149.655750798722
192,534584.0,535031.0,217.68690095846645,217.9134185303515
193,535156.0,535967.0,217.9744408945687,218.361821086262
194,536051.0,536377.0,218.41214057507983,218.570607028754
195,536373.0,536554.0,218.56869009584665,218.6495207667732
196,536618.0,536996.0,218.68051118210863,218.86453674121407
197,537012.0,538192.0,218.87220447284344,219.4563897763578
198,538443.0,538709.0,219.57827476038327,219.6995207667732
200,538706.0,538953.0,219.69846645367417,219.8212460063898
201,538955.0,539120.0,219.8222460063898,219.91
202,539128.0,539538.0,219.9141948881789,220.1224920127796
203,539658.0,540327.0,220.181,220.5
204,540569.0,541177.0,220.61,220.9152715654953
205,543735.0,544152.0,222.1629392971246,222.3608626198083
206,544280.0,544648.0,222.43,222.6105431309905
207,545006.0,546033.0,222.77767731629388,223.28
208,546198.0,546571.0,223.36,223.55
209,546574.0,547058.0,223.551,223.78
210,547060.0,547257.0,223.781,223.8775079872204
211,547273.0,547952.0,223.8849840255591,224.214856230032
212,549151.0,549828.0,224.82,225.14083067092653
213,549843.0,550112.0,225.1482204472844,225.27166134185308
215,550218.0,550663.0,225.32377955271565,225.549712460064
216,551336.0,551660.0,225.87,226.0372204472844
217,551662.0,552331.0,226.0382204472844,226.3565495207668
218,553077.0,553603.0,226.72,226.9856869009585
219,558985.0,559258.0,229.59744408945687,229.73993610223647
220,559253.0,559843.0,229.73760383386585,230.0169329073481
221,560095.0,561222.0,230.14016932907347,230.69923322683687
222,561621.0,562003.0,230.89523961661345,231.07220447284345
223,562156.0,562849.0,231.14668690095849,231.48584664536745
224,562855.0,563241.0,231.4888178913738,231.676996805112
226,563363.0,563995.0,231.74568690095853,232.06252396166124
227,563363.0,563995.0,231.74568690095853,232.06252396166124
228,563984.0,564603.0,232.05750798722045,232.3511182108626
229,564807.0,566279.0,232.45047923322684,233.1773162939297
230,570788.0,571114.0,235.3738019169329,235.5238019169329
231,571195.0,571628.0,235.56332268370613,235.78332268370616
232,571950.0,572768.0,235.9408722044728,236.34
233,572770.0,573111.0,236.341,236.5
234,573121.0,573545.0,236.5047923322684,236.7027156549521
235,573539.0,573679.0,236.6996805111821,236.76773162939296
236,573797.0,574058.0,236.84266134185307,236.97
237,574060.0,574525.0,236.971,237.19000000000003
238,576163.0,577154.0,237.99,238.4833226837061
239,577183.0,578269.0,238.4888178913738,239.01884984025563
240,580459.0,580683.0,240.0894568690096,240.19805111821088
241,580687.0,580790.0,240.20000000000005,240.25000000000003
242,580792.0,581033.0,240.25100000000003,240.36
243,581035.0,581857.0,240.361,240.77000000000004
244,582704.0,582868.0,241.2,241.28
245,582870.0,583345.0,241.281,241.49000000000004
246,583347.0,583471.0,241.49100000000004,241.56000000000003
247,583473.0,583839.0,241.561,241.74
248,583841.0,583946.0,241.741,241.80000000000007
249,584089.0,584556.0,241.8700000000001,242.09000000000003
250,584559.0,584720.0,242.091,242.17
251,584723.0,585030.0,242.171,242.33000000000007
252,585032.0,585234.0,242.33100000000007,242.4300000000001
253,585538.0,585952.0,242.57,242.77000000000004
254,585954.0,586766.0,242.771,243.1699999999999
255,587731.0,588466.0,243.64,244.00000000000003
256,588550.0,589548.0,244.041,244.52999999999983
257,590459.0,590970.0,244.964856230032,245.2223642172524
258,590972.0,591285.0,245.223642172524,245.385303514377
259,593279.0,593478.0,246.36,246.44000000000003
260,593562.0,594316.0,246.481,246.85
261,594318.0,595017.0,246.851,247.20000000000007
262,595441.0,595655.0,247.4,247.52000000000004
263,595657.0,595939.0,247.52100000000004,247.65000000000003
264,595941.0,596121.0,247.65100000000004,247.74000000000007
265,596102.0,596921.0,247.73100000000005,248.13000000000005
266,597026.0,597264.0,248.181,248.29000000000005
267,597924.0,598412.0,248.62,248.85
268,598414.0,599192.0,248.851,249.24
269,599194.0,599412.0,249.241,249.34000000000003
270,599414.0,600997.0,249.341,250.12000000000003
271,601134.0,602482.0,250.18693290734825,250.83846645367416
272,602689.0,602914.0,250.94,251.05
273,602916.0,603124.0,251.051,251.16
274,603126.0,603350.0,251.161,251.27000000000004
275,603352.0,603649.0,251.27100000000004,251.41000000000005
276,603944.0,604288.0,251.55345047923333,251.73
277,604369.0,605016.0,251.7693386581469,252.07651757188503
278,605302.0,606443.0,252.2241533546326,252.781821086262
279,632760.0,633085.0,265.63,265.78000000000003
280,633087.0,633495.0,265.78100000000006,265.99
281,633497.0,634418.0,265.991,266.44
282,634420.0,635313.0,266.44100000000003,266.87
283,636215.0,636526.0,267.31,267.47
284,636528.0,637055.0,267.471,267.72
285,637057.0,637178.0,267.721,267.78000000000003
286,637180.0,637406.0,267.781,267.90000000000003
287,637572.0,638345.0,267.981,268.35
288,638347.0,639183.0,268.35100000000006,268.7600000000001
289,639369.0,639598.0,268.851,268.97
290,639600.0,639783.0,268.971,269.06
291,639785.0,640613.0,269.061,269.45
292,640623.0,640786.0,269.4552715654951,269.55
293,640788.0,641299.0,269.551,269.79290734824275
294,641294.0,641465.0,269.7907124600637,269.87373801916937
295,641888.0,642480.0,270.09,270.37
296,642816.0,643848.0,270.543162939297,271.03
297,643969.0,644496.0,271.10543130990413,271.3535143769968
298,644995.0,645307.0,271.60702875399363,271.7505111821089
299,645308.0,645481.0,271.75079872204475,271.8348242811502
300,645492.0,645787.0,271.8402555910544,271.9934504792332
301,645780.0,645920.0,271.99041533546324,272.05846645367404
302,645924.0,646290.0,272.06070287539933,272.2308306709264
303,646533.0,647270.0,272.35,272.71
304,647272.0,647913.0,272.711,273.0329073482428
306,648445.0,648851.0,273.2843450479233,273.48115015974435
307,648962.0,649209.0,273.54461022364217,273.65000000000003
308,649211.0,649871.0,273.651,273.98
309,649871.0,650445.0,273.98,274.26000000000005
310,650992.0,651425.0,274.52,274.74
311,651526.0,651880.0,274.78892332268373,274.9627795527154
312,652366.0,652652.0,275.2,275.34
313,652654.0,653079.0,275.341,275.5400000000001
314,653122.0,653922.0,275.56100000000004,275.96000000000004
315,653924.0,654206.0,275.96100000000007,276.0900000000001
316,654519.0,655374.0,276.2509999999999,276.6600000000001
317,655601.0,656110.0,276.7799680511181,277.036805111821
318,656119.0,656240.0,277.041,277.1
319,656240.0,656787.0,277.1,277.36000000000007
321,656954.0,657899.0,277.441,277.90402555910526
322,658322.0,659520.0,278.09971246006376,278.6848562300319
323,659838.0,661262.0,278.8487955271566,279.5368370607029
324,661679.0,662969.0,279.74,280.37920127795525
325,677776.0,678303.0,287.6044408945686,287.8697124600637
327,678483.0,678893.0,287.941,288.15
328,679022.0,680788.0,288.2140575079872,289.0677316293928
329,683577.0,683988.0,290.4295942492013,290.64
331,683990.0,684381.0,290.641,290.8408306709265
332,684370.0,684529.0,290.83544089456865,290.9129073482427
333,684723.0,685665.0,291.00638977635776,291.450159744409
334,686159.0,686551.0,291.6996805111821,291.8996805111821
335,686551.0,687033.0,291.8996805111821,292.1263578274759
336,687919.0,688515.0,292.56869009584665,292.84329073482434
337,688607.0,689128.0,292.88817891373805,293.1509584664536
338,689231.0,689698.0,293.2012779552716,293.41948881789114
339,689827.0,690477.0,293.482428115016,293.80063897763534
340,690966.0,691624.0,294.05750798722045,294.36086261980824
341,691940.0,692677.0,294.5335463258786,294.87619808306704
342,692682.0,693116.0,294.8785942492013,295.0968051118209
343,693291.0,693799.0,295.1821086261981,295.42364217252407
344,889491.0,889695.0,390.9712460063898,391.0701277955272
345,889890.0,890010.0,391.1661341853035,391.2341853035143
346,890008.0,890205.0,391.2332268370608,391.3289137380192
347,890367.0,891375.0,391.3993610223642,391.8921725239617
348,944692.0,945002.0,417.9297124600639,418.0817891373802
350,945069.0,945791.0,418.1214057507987,418.4682108626194
351,945794.0,946982.0,418.46964856230034,419.0498402555911
352,947179.0,947451.0,419.1373801916933,419.2873801916933
353,947646.0,948079.0,419.3738019169329,419.5840894568687
354,948067.0,948970.0,419.5874440894569,420.0210862619807
355,1023018.0,1023450.0,456.1597444089457,456.3789137380189
357,1023901.0,1024293.0,456.5910543130991,456.79105431309904
358,1024650.0,1025997.0,456.964856230032,457.6321086261983
359,1030265.0,1030734.0,459.7,459.94
360,1030736.0,1031392.0,459.941,460.25
361,1031394.0,1032582.0,460.251,460.84
362,1032686.0,1033546.0,460.891,461.3284664536741
363,1034038.0,1034523.0,461.5523642172524,461.78
364,1034570.0,1035042.0,461.811,462.0400000000001
365,1035044.0,1035735.0,462.04100000000005,462.38000000000005
366,1035737.0,1036260.0,462.381,462.63000000000005
367,1036262.0,1037641.0,462.631,463.3200000000001
368,1039311.0,1040365.0,464.12,464.65124600638967
369,1040852.0,1041381.0,464.87,465.13
370,1041384.0,1042119.0,465.131,465.50000000000006
371,1042355.0,1043045.0,465.6240670926518,465.9522683706071
373,1043047.0,1043876.0,465.95370607028747,466.35
374,1044205.0,1045096.0,466.517571884984,466.9530351437701
375,1045127.0,1046764.0,466.9680511182109,467.7591054313097
376,1046760.0,1047203.0,467.75718849840257,467.9849840255593
377,1047215.0,1047729.0,467.9904153354633,468.23194888178926
378,1047949.0,1048152.0,468.33865814696486,468.447124600639
379,1054732.0,1055646.0,471.6613418530352,472.10846645367417
380,1055651.0,1057408.0,472.1107348242813,472.969041533546
381,1058390.0,1059311.0,473.4312460063897,473.89
382,1059331.0,1060564.0,473.891,474.49207667731633
383,1061541.0,1062137.0,474.97,475.27
384,1062139.0,1062937.0,475.271,475.6700000000001
385,1063059.0,1063757.0,475.721,476.0700000000001
386,1063759.0,1064079.0,476.071,476.22
388,1064081.0,1064651.0,476.22100000000006,476.49
389,1064653.0,1065639.0,476.491,476.99000000000007
390,1066435.0,1066603.0,477.37,477.46
391,1066808.0,1067173.0,477.5609999999999,477.73
392,1067175.0,1067379.0,477.7310000000001,477.83
393,1067381.0,1067783.0,477.831,478.02
394,1067785.0,1068460.0,478.021,478.36
395,1068462.0,1068587.0,478.3610000000001,478.43000000000006
396,1068809.0,1069220.0,478.521,478.73
397,1069304.0,1070168.0,478.771,479.21
398,1070170.0,1070592.0,479.211,479.4
399,1078008.0,1079102.0,483.0152715654952,483.55
400,1079104.0,1079599.0,483.551,483.80000000000007
401,1079859.0,1080701.0,483.911,484.34
402,1080703.0,1081214.0,484.341,484.6000000000001
403,1084000.0,1084343.0,485.95,486.11
404,1084345.0,1084595.0,486.111,486.24000000000007
405,1084597.0,1085044.0,486.241,486.46
406,1085450.0,1086085.0,486.65,486.9699999999999
407,1086534.0,1087256.0,487.18,487.55
409,1087258.0,1088154.0,487.551,487.98
410,1088156.0,1088504.0,487.981,488.14
411,1088506.0,1088706.0,488.1410000000001,488.24
412,1088708.0,1089427.0,488.241,488.5914057507986
413,1089907.0,1090884.0,488.8376357827475,489.3140575079873
414,1089907.0,1090884.0,488.8376357827475,489.3140575079873
415,1090957.0,1091283.0,489.35,489.5
417,1091285.0,1091937.0,489.501,489.83
418,1091939.0,1092658.0,489.831,490.17
419,1092660.0,1093495.0,490.171,490.58
420,1093771.0,1094107.0,490.7156549520767,490.8869009584663
421,1094301.0,1094720.0,490.98261980830654,491.18
422,1094729.0,1095012.0,491.1841948881789,491.3131948881789
423,1095007.0,1096080.0,491.311,491.83530351437673
424,1096480.0,1096837.0,492.04,492.2129073482427
425,1096992.0,1097298.0,492.2971246006389,492.4460063897761
426,1097413.0,1097717.0,492.4952076677316,492.6431309904153
427,1097729.0,1098004.0,492.6485623003195,492.7825878594248
428,1098005.0,1098567.0,492.78274760383385,493.05718849840247
429,1098574.0,1099264.0,493.0607028753994,493.4076677316294
430,1099351.0,1099901.0,493.45,493.71
431,1099904.0,1100190.0,493.711,493.86
432,1100192.0,1100515.0,493.861,494.01
433,1100543.0,1101310.0,494.0240255591053,494.4069648562304
434,1101302.0,1101746.0,494.4031725239616,494.6106709265173
435,1101741.0,1102134.0,494.60847603833855,494.81
436,1102136.0,1103011.0,494.811,495.23
437,1103083.0,1103382.0,495.2651757188498,495.4003194888179
438,1103382.0,1103731.0,495.4003194888179,495.5811501597442
439,1103882.0,1104536.0,495.6549520766773,495.9656549520767
440,1104528.0,1105004.0,495.961661341853,496.2031948881786
442,1105000.0,1105536.0,496.2012779552716,496.45463258785946
443,1105611.0,1105935.0,496.50798722044726,496.6579872204472
444,1105935.0,1106672.0,496.6579872204472,497.0102236421725
445,1107248.0,1107697.0,497.29,497.51
447,1107699.0,1108050.0,497.511,497.69000000000005
448,1108234.0,1109196.0,497.781,498.25
449,1109198.0,1110055.0,498.251,498.67
450,1110057.0,1110542.0,498.671,498.9
452,1110544.0,1111179.0,498.901,499.22
453,1111283.0,1111673.0,499.271,499.47
454,1111675.0,1112612.0,499.471,499.91
455,1112614.0,1113104.0,499.911,500.16
456,1113106.0,1113553.0,500.161,500.37
457,1113709.0,1114352.0,500.44728434504793,500.78674121405743
458,1114922.0,1115356.0,501.0397124600639,501.2600000000001
460,1115359.0,1116152.0,501.261,501.65
461,1116265.0,1116436.0,501.7053130990416,501.7882108626197
462,1116602.0,1117320.0,501.86,502.22
463,1117440.0,1118012.0,502.2788817891374,502.55
464,1118014.0,1118557.0,502.551,502.8147284345048
465,1118564.0,1119125.0,502.8178913738019,503.1010862619807
466,1119113.0,1119225.0,503.0952715654951,503.15
467,1119227.0,1120512.0,503.151,503.78
468,1120514.0,1121198.0,503.78100000000006,504.0966773162939
469,1121409.0,1121556.0,504.2,504.29
470,1121799.0,1122215.0,504.3993610223641,504.6100638977635
471,1122381.0,1123276.0,504.691,505.13
472,1123278.0,1123869.0,505.131,505.41
473,1123905.0,1124718.0,505.4272204472843,505.83361022364215
474,1124799.0,1125548.0,505.87287539936096,506.24
475,1125550.0,1125754.0,506.241,506.33971246006377
476,1125756.0,1126241.0,506.3407124600636,506.5697124600636
477,1126252.0,1126710.0,506.57507987220447,506.7899361022363
479,1126952.0,1127687.0,506.91651757188487,507.26734824281147
480,1128246.0,1128680.0,507.55,507.77
482,1128746.0,1129369.0,507.80204472843445,508.1068051118211
483,1129378.0,1130621.0,508.111,508.7
484,1130614.0,1130883.0,508.6964856230032,508.8464856230032
485,1131314.0,1131526.0,509.0479233226837,509.14265175718856
486,1131665.0,1132016.0,509.2108626198083,509.3905750798722
487,1132139.0,1132356.0,509.4504792332268,509.55367412140566
488,1132354.0,1132949.0,509.5527156549521,509.8389776357828
489,1132939.0,1133167.0,509.8338658146965,509.95303514377
490,1133159.0,1133930.0,509.9488817891374,510.33444089456873
491,1133941.0,1134125.0,510.34,510.42
492,1134127.0,1134638.0,510.421,510.68
493,1134820.0,1135332.0,510.77,511.00999999999976
494,1136111.0,1136699.0,511.39,511.6852715654951
495,1137541.0,1137967.0,512.09,512.29
496,1137969.0,1138731.0,512.291,512.6700000000001
497,1138894.0,1139934.0,512.741,513.25
498,1140018.0,1140652.0,513.291,513.61
499,1140654.0,1141183.0,513.611,513.8600000000001
500,1141652.0,1142126.0,514.0990415335464,514.3384984025563
501,1142126.0,1142806.0,514.3384984025565,514.661022364218
502,1143270.0,1143458.0,514.88,514.98
503,1143460.0,1143779.0,514.981,515.1200000000001
504,1143884.0,1144070.0,515.171,515.27
505,1144182.0,1145681.0,515.3418530351438,516.0646964856231
506,1145840.0,1146544.0,516.1437699680516,516.4873801916937
507,1146544.0,1147069.0,516.4873801916937,516.7373801916937
508,1147069.0,1147445.0,516.7373801916937,516.9277955271571
509,1147443.0,1147684.0,516.926517571885,517.044568690096
510,1148245.0,1149214.0,517.31,517.8
511,1149216.0,1150336.0,517.801,518.33
512,1150338.0,1150789.0,518.331,518.561373801917
513,1151494.0,1152484.0,518.9053674121407,519.3816613418531
514,1152727.0,1153746.0,519.5080511182107,520.0073482428114
515,1154155.0,1154634.0,520.1958466453676,520.44
516,1154636.0,1155072.0,520.441,520.6348562300318
518,1155068.0,1155346.0,520.6325878594249,520.7773162939297
519,1155466.0,1156298.0,520.8370607028752,521.2424920127795
520,1156551.0,1157083.0,521.3674121405751,521.6174121405751
521,1157083.0,1157419.0,521.6174121405751,521.8100638977639
522,1174343.0,1175762.0,530.0511182108626,530.7429712460063
523,1179778.0,1180886.0,532.7060702875401,533.2637380191693
524,1181386.0,1182372.0,533.482428115016,533.9816293929713
525,1182871.0,1183159.0,534.2172523961661,534.3672523961661
527,1183284.0,1183594.0,534.4281150159744,534.5888178913738
528,1183674.0,1184070.0,534.626198083067,534.8092651757189
529,1184081.0,1185144.0,534.814696485623,535.336261980831
530,1190452.0,1191720.0,537.9297124600639,538.5490415335464
532,1191857.0,1192848.0,538.6070287539936,539.0913738019175
533,1193364.0,1194333.0,539.3354632587859,539.8238019169328
535,1194341.0,1194831.0,539.8274760383387,540.05303514377
536,1195235.0,1196152.0,540.2555910543131,540.7055910543131
538,1196206.0,1196885.0,540.7311501597444,541.0717252396165
539,1197568.0,1198247.0,541.405750798722,541.7279552715652
541,1198636.0,1199124.0,541.9105431309904,542.1552715654951
542,1205173.0,1205521.0,545.111821086262,545.2821086261981
543,1205526.0,1207231.0,545.2843450479234,546.1177316293935
544,1207396.0,1208845.0,546.1980830670926,546.8963258785942
545,1209057.0,1210510.0,547.0,547.7207667731626
546,1210663.0,1211046.0,547.7955271565495,547.9731629392971
547,1211226.0,1211506.0,548.0607028753993,548.2054313099043
548,1211506.0,1211978.0,548.2054313099043,548.4277955271567
549,1212083.0,1212331.0,548.4790511182109,548.6088817891374
550,1212516.0,1213050.0,548.6993386581471,548.9501277955272
551,1213217.0,1214034.0,549.031,549.4310223642173
552,1214092.0,1217218.0,549.4595527156548,550.987444089457
553,1217316.0,1218663.0,551.0362300319485,551.7019488817891
554,1218659.0,1219393.0,551.7,552.05
555,1219395.0,1219742.0,552.051,552.2300000000001
556,1219945.0,1220785.0,552.311,552.74
557,1220908.0,1221075.0,552.8000000000001,552.8900000000001
558,1221262.0,1221832.0,552.981,553.25
559,1222157.0,1222765.0,553.3993610223642,553.6993610223642
561,1222831.0,1223015.0,553.7397124600639,553.8100000000001
562,1223017.0,1223712.0,553.811,554.1600000000001
563,1223726.0,1224289.0,554.1668051118212,554.4429392971243
564,1224449.0,1224757.0,554.5207667731629,554.6707667731629
565,1224757.0,1225628.0,554.6707667731629,555.0955271565495
566,1226021.0,1227245.0,555.297124600639,555.8773162939299
567,1228048.0,1228374.0,556.2875399361022,556.4375399361022
568,1228374.0,1228780.0,556.4375399361022,556.6365814696486
569,1228824.0,1229376.0,556.6581469648562,556.9274760383385
570,1229413.0,1231386.0,556.9456869009584,557.9100638977637
571,1231698.0,1232022.0,558.06,558.2300000000001
573,1232271.0,1232736.0,558.351,558.55
574,1232736.0,1232903.0,558.55,558.65
575,1232905.0,1233232.0,558.651,558.82
576,1233232.0,1234009.0,558.82,559.2
577,1234005.0,1235534.0,559.1980830670926,559.9356230031946
578,1238741.0,1239813.0,561.5015974440895,562.0263578274762
579,1239825.0,1240744.0,562.0319488817894,562.4809904153357
580,1242492.0,1243693.0,563.3258785942492,563.9305111821084
