original_index,est_idx,est_end_idx,start,end,context,char_in_sentence,full_word
69,785572.0,785980.0,78.06781013163143,78.26781013163144,Milk shake milk shake milk shake milk shake milk shake milk shake milk shake milk,86,milk
70,785980.0,786491.0,78.26781013163144,78.51781013163144,Milk shake milk shake milk shake milk shake milk shake milk shake milk shake milk milk,92,shake
71,786491.0,786902.0,78.51781013163144,78.71781013163144,Milk shake milk shake milk shake milk shake milk shake milk shake milk shake milk milk shake,97,milk
72,786902.0,787276.0,78.71781013163144,78.90079776625451,Milk shake milk shake milk shake milk shake milk shake milk shake milk shake milk milk shake milk,103,shake
73,787272.0,787577.0,78.89908256880734,79.04800558436376,,1,I
74,787573.0,788054.0,79.04587155963303,79.26340247307542,I,3,I
75,788053.0,788269.0,79.26286398085361,79.38466294375742,I I,9,shake
76,788268.0,788599.0,79.38412445153573,79.54740725967282,,1,I
77,788595.0,789024.0,79.54527323494217,79.7548464299961,I,6,have
78,789023.0,789562.0,79.75428799361787,80.01703230953325,I have,9,no
79,789561.0,789860.0,80.01675309134424,80.14652971679298,,4,Milk
80,789859.0,790332.0,80.14599122457128,80.37684483446355,Milk,10,shake
81,790333.0,790798.0,80.37734343837258,80.60341045073804,Milk shake,16,shake
82,790999.0,791529.0,80.70283207020346,80.97887913841247,,3,Hey
83,791531.0,792659.0,80.98,81.53,Hey,7,hey
84,792661.0,793329.0,81.531,81.84,Hey hey,11,hey
85,793331.0,793490.0,81.841,81.92,Hey hey hey,15,are
86,793492.0,793841.0,81.921,82.09,Hey hey hey are,19,you
87,793846.0,794429.0,82.09226565616265,82.37766254487437,Hey hey hey are you,27,telling
88,794428.0,794828.0,82.3770670123654,82.59,Hey hey hey are you telling,32,that
89,794830.0,795342.0,82.591,82.84,Hey hey hey are you telling that,37,milk
90,795344.0,796152.0,82.841,83.22,Hey hey hey are you telling that milk,45,shaking
91,796154.0,796643.0,83.221,83.46,Hey hey hey are you telling that milk shaking,50,joke
92,796645.0,797420.0,83.461,83.84,Hey hey hey are you telling that milk shaking joke,56,again
93,798651.0,798900.0,84.44159553250897,84.56159553250897,,4,Well
94,798899.0,799078.0,84.561,84.65,Well,6,I
95,799080.0,799714.0,84.651,84.96,Well I,10,was
96,799716.0,800610.0,84.961,85.3968807339449,Well I was,15,born
97,800606.0,800881.0,85.39489828480261,85.53,Well I was born,18,to
98,800883.0,801351.0,85.531,85.76,Well I was born to,23,make
99,801353.0,802089.0,85.761,86.12,Well I was born to make,30,people
100,802091.0,802921.0,86.121,86.52688073394489,Well I was born to make people,36,laugh
101,802927.0,803529.0,86.53,86.84,,2,No
102,803531.0,803877.0,86.841,87.01,No,6,you
103,803879.0,804525.0,87.011,87.31,No you,11,were
104,804527.0,805616.0,87.311,87.86,No you were,16,born
105,805618.0,805836.0,87.861,87.95,No you were born,19,to
106,805838.0,806426.0,87.951,88.24,No you were born to,24,give
107,806428.0,807300.0,88.241,88.68189070602314,No you were born to give,29,milk
108,807464.0,808164.0,88.74591144794576,89.0879138412445,,4,Milk
109,808173.0,808681.0,89.09054646988433,89.34054646988433,Milk,10,shake
110,808682.0,809138.0,89.3410450737934,89.56338252891905,Milk shake,15,milk
111,809140.0,809651.0,89.56441962504991,89.81441962504991,Milk shake milk,21,shake
112,809652.0,810111.0,89.81491822895892,90.03988831272436,Milk shake milk shake,26,milk
113,810116.0,810628.0,90.04228161148784,90.29228161148784,Milk shake milk shake milk,32,shake
114,815076.0,815796.0,92.4635021938572,92.83211009174305,,6,Coming
115,815802.0,816944.0,92.83526126844832,93.37564818508184,Coming,12,Maria
116,816943.0,817543.0,93.37510969286006,93.66800558436384,,5,Shake
117,817538.0,818005.0,93.66573593936978,93.89445552453137,Shake,10,milk
118,818628.0,819591.0,94.2,94.67,,4,Stop
119,819714.0,820552.0,94.73,95.14,Stop,12,milking
120,820554.0,820898.0,95.141,95.30862784204228,Stop milking,17,that
121,821067.0,821574.0,95.391,95.63923813322698,Stop milking that,22,joke
122,821680.0,821964.0,95.69129517351416,95.82879138412449,Stop milking that joke,26,and
123,822641.0,823193.0,96.16,96.43,Stop milking that joke and,30,get
124,823195.0,823847.0,96.431,96.75,Stop milking that joke and get,35,back
125,823851.0,824165.0,96.75161547666542,96.90404467491028,Stop milking that joke and get back,38,to
126,824164.0,824463.0,96.9034491424013,97.05,Stop milking that joke and get back to,42,the
127,824465.0,825259.0,97.051,97.44,Stop milking that joke and get back to the,47,farm
128,825261.0,825996.0,97.441,97.8,Stop milking that joke and get back to the farm,54,Bessie
129,825998.0,827020.0,97.801,98.3,Stop milking that joke and get back to the farm Bessie,60,Bossy
130,827286.0,828747.0,98.42840047865975,99.14162345432791,,3,Yip
131,830521.0,831425.0,100.01,100.45,,4,Okay
132,831427.0,832146.0,100.451,100.8027642600718,Okay,10,Maria
133,832143.0,832448.0,100.8009573195054,100.94990027921824,Okay Maria,15,what
134,832446.0,832998.0,100.94934184284004,101.21954527323486,Okay Maria what,20,song
135,833003.0,833204.0,101.22213402473078,101.32,Okay Maria what song,24,are
136,833207.0,833431.0,101.321,101.43,Okay Maria what song are,27,we
137,833433.0,833983.0,101.431,101.7,Okay Maria what song are we,31,gon
139,833985.0,834801.0,101.701,102.1,Okay Maria what song are we gon na,39,sing
140,834801.0,835496.0,102.1,102.44,,4,Well
141,835498.0,835886.0,102.441,102.63,Well,7,it's
143,835888.0,836049.0,102.631,102.71,Well it's,11,a
144,836051.0,837167.0,102.711,103.24,Well it's a,19,Spanish
145,837171.0,838177.0,103.24226565616272,103.75,Well it's a Spanish,28,counting
146,838179.0,839078.0,103.751,104.19,Well it's a Spanish counting,33,song
147,840784.0,841076.0,105.02353410450738,105.16501794974069,,2,Oh
148,841077.0,841684.0,105.16553649780612,105.46392102114072,Oh,6,boy
149,842329.0,842674.0,105.77760550458724,105.94586358197049,,3,Hey
150,843386.0,843588.0,106.29415636218584,106.39287594734748,Hey,5,I
151,843583.0,844005.0,106.39068488232952,106.58,Hey I,8,don't
153,844004.0,844214.0,106.57940446749105,106.69840446749105,Hey I don't,16,know
154,844220.0,844455.0,106.701,106.7997766254487,Hey I don't know,19,if
155,844457.0,844702.0,106.8007766254488,106.93741922616675,Hey I don't know if,21,I
156,844704.0,845042.0,106.93841922616672,107.08708416433991,Hey I don't know if I,25,can
157,845044.0,845563.0,107.0880841643398,107.34045871559633,Hey I don't know if I can,30,sing
158,845562.0,845833.0,107.34,107.49,Hey I don't know if I can sing,35,this
159,845835.0,846426.0,107.491,107.77986836856796,Hey I don't know if I can sing this,40,song
160,846424.0,846981.0,107.7789429597128,108.05,Hey I don't know if I can sing this song,47,though
161,847347.0,847548.0,108.23,108.31,,1,I
162,847550.0,847820.0,108.311,108.46,I,4,don't
164,847822.0,848311.0,108.461,108.70096529716795,I don't,16,remember
165,848314.0,848779.0,108.70204228161155,108.93,I don't remember,20,all
166,848781.0,849069.0,108.931,109.07,I don't remember all,23,my
167,849071.0,849887.0,109.071,109.47,I don't remember all my,31,numbers
168,849889.0,850091.0,109.471,109.57,I don't remember all my numbers,34,in
169,850088.0,851479.0,109.56851615476668,110.23003191065013,I don't remember all my numbers in,42,Spanish
170,851479.0,852010.0,110.23003191065015,110.50733944954118,,4,Well
171,852015.0,852513.0,110.50993498205035,110.73561228560042,Well,9,that's
173,852518.0,852805.0,110.73793378540093,110.87836059034706,Well that's,15,all
174,852801.0,853228.0,110.87674511368172,111.1028121260471,Well that's all,21,right
175,853322.0,853736.0,111.14894295971284,111.35,Well that's all right,25,Big
176,853739.0,854085.0,111.351,111.52,Well that's all right Big,30,Bird
177,854087.0,854609.0,111.521,111.76,Well that's all right Big Bird,33,we'll
179,854612.0,855167.0,111.76146788990825,112.0492221779018,Well that's all right Big Bird we'll,41,help
180,855166.0,855579.0,112.0482927802154,112.23422816114882,Well that's all right Big Bird we'll help,45,you
181,855946.0,856521.0,112.43,112.71063023534106,,4,Just
182,856521.0,857352.0,112.71065017949743,113.1,Just,11,listen
183,857415.0,858314.0,113.13,113.57,Just listen,16,okay
184,881548.0,881717.0,124.92,125.01934982050258,,1,I
185,881716.0,882117.0,125.0187542879936,125.19816114878331,I,7,think
186,882117.0,882430.0,125.19788591942569,125.35,I think,9,I
187,882432.0,882823.0,125.351,125.56,I think I,14,need
188,882825.0,882940.0,125.561,125.6,I think I need,16,a
189,882942.0,883267.0,125.601,125.76,I think I need a,23,little
190,883269.0,883819.0,125.761,126.03,I think I need a little,28,more
191,883821.0,884331.0,126.031,126.28,I think I need a little more,33,help
192,884333.0,884461.0,126.281,126.36,I think I need a little more help,38,than
193,884463.0,884989.0,126.361,126.60061029118462,I think I need a little more help than,43,that
194,884990.0,885885.0,126.60107698444358,127.04,I think I need a little more help than that,49,Maria
195,886319.0,886851.0,127.25,127.51,,4,Well
196,886853.0,887175.0,127.511,127.67,Well,8,you
197,887177.0,887586.0,127.671,127.87,Well you,13,know
198,887588.0,888079.0,127.871,128.1107219784604,Well you know,18,what
199,888572.0,889165.0,128.35,128.64,,1,I'll
201,889167.0,889895.0,128.641,128.99708416434004,I'll,9,sing
202,889893.0,890864.0,128.99532508974858,129.47,I'll sing,15,first
203,890866.0,891354.0,129.471,129.71,I'll sing first,20,then
204,891356.0,891679.0,129.711,129.87,I'll sing first then,24,you
205,891681.0,892296.0,129.871,130.17,I'll sing first then you,29,sing
206,892298.0,893072.0,130.171,130.55,I'll sing first then you sing,35,after
207,893075.0,893462.0,130.551,130.74,I'll sing first then you sing after,38,me
208,893464.0,893846.0,130.74112485041883,130.9288791384125,,2,Oh
209,893847.0,894156.0,130.92939768647787,131.07939768647788,Oh,6,boy
210,894159.0,894646.0,131.08096529716784,131.31894295971276,,3,And
211,894652.0,895122.0,131.32153849222166,131.55,And,7,you
212,895124.0,895651.0,131.551,131.81,And you,12,sing
213,895653.0,896162.0,131.811,132.05988831272438,And you sing,16,too
214,896162.0,897250.0,132.06,132.59,And you sing too,21,okay
215,963014.0,963461.0,164.7,164.92,,3,Say
216,963463.0,964345.0,164.921,165.35,Say,9,Maria
217,964687.0,965040.0,165.51693538093332,165.69,Say Maria,13,may
218,965042.0,965254.0,165.691,165.79658556043077,Say Maria may,15,I
219,965253.0,965866.0,165.79599002792173,166.0946350219386,Say Maria may I,20,sing
220,965867.0,966530.0,166.09521340247304,166.418404467491,Say Maria may I sing,26,first
221,966535.0,967373.0,166.421,166.83,Say Maria may I sing first,30,now
222,968141.0,969335.0,167.20597526924604,167.78921818907057,,4,Sure
223,969544.0,969786.0,167.89,168.01,,2,We'll
225,969788.0,970690.0,168.011,168.45,We'll,12,follow
226,970692.0,971370.0,168.451,168.7823175109694,We'll follow,16,you
227,1015678.0,1016136.0,190.41084962106103,190.6342441164735,,3,Hey
228,1016139.0,1016791.0,190.6358197048263,190.9544276027121,Hey,7,let's
230,1016788.0,1017632.0,190.9533306741123,191.36553649780595,Hey let's,14,sing
231,1017628.0,1018245.0,191.36338252891923,191.66495811727185,Hey let's sing,18,and
232,1018348.0,1019716.0,191.7319505384922,192.38402473075425,Hey let's sing and,24,dance
233,1020443.0,1021739.0,192.73793378540088,193.3719186278421,,4,Okay
234,1066000.0,1066242.0,202.8320702034303,202.9501595532508,,3,One
235,1066239.0,1066486.0,202.9485440765856,203.07036298364577,One,8,more
236,1066488.0,1067884.0,203.07140007977665,203.7357000398884,One more,13,time
237,1088908.0,1089388.0,214.00558436378145,214.2401475867572,,3,All
238,1089391.0,1090859.0,214.24172317510968,214.95921420023927,All,9,right
239,1098761.0,1099423.0,218.82010370961308,219.1424212205825,,3,Day
240,1099422.0,1100140.0,219.14240127642609,219.49240127642605,,7,Monster
241,1100142.0,1100815.0,219.4934184284004,219.82371360191456,Monster,11,day
242,1100818.0,1101536.0,219.82528919026728,220.17528919026725,Monster da,17,Monster
243,1101535.0,1101990.0,220.1747108097329,220.3981053051458,Monster day.,19,day
244,1107508.0,1107880.0,223.07379337854007,223.2737933785401,,4,Look
245,1108083.0,1108410.0,223.37431192660569,223.532808137216,Look,6,a
246,1108411.0,1109386.0,223.5333067411249,224.01094934184297,Look a,14,monster
247,1109489.0,1110120.0,224.0614280015956,224.36832867969687,Look a monster,19,club
248,1110122.0,1111009.0,224.3693657758277,224.80285201436013,Look a monster club,25,house
249,1127942.0,1128355.0,233.0745911447946,233.27724371759084,,3,Say
250,1128357.0,1128650.0,233.2780215396889,233.40355005983272,Say,6,by
251,1128651.0,1129330.0,233.4040686078978,233.7540686078978,Say by,14,pushing
252,1129329.0,1129697.0,233.75349022736327,233.93326685281207,Say by pushing,17,me
253,1129793.0,1130237.0,233.98005584363776,234.19652971679287,Say by pushing me,20,by
254,1130931.0,1132478.0,234.5345033905065,235.2902672516953,,2,No
255,1132479.0,1133045.0,235.29078579976067,235.56683286796965,,3,Hey
256,1133045.0,1135067.0,235.56681292381333,236.5561029118468,Hey,13,everybody
257,1135067.0,1136838.0,236.55604307937764,237.40434782608688,,2,Hi
258,1147941.0,1149253.0,242.82808137215807,243.4844236138813,,7,Welcome
259,1149551.0,1150114.0,243.6322297566813,243.8901874750698,Welcome,10,to
260,1150118.0,1151736.0,243.8923015556442,244.68214998005595,Welcome to,18,Monster's
262,1151732.0,1152567.0,244.6804946150778,245.0879138412446,Welcome to Monster's,25,Club
263,1152565.0,1155326.0,245.0873554048664,246.43667730355003,Welcome to Monster's Club,31,House
264,1155591.0,1156293.0,246.58236936577583,246.92542879936204,,1,I'm
266,1156433.0,1157550.0,246.9940167530914,247.52217790187487,I'm,10,Googel
267,1158954.0,1159872.0,248.20821699242123,248.6549860390906,,1,I'm
269,1159872.0,1160567.0,248.6549660949342,248.99483446350223,I'm,8,Narf
270,1162135.0,1162965.0,249.76146788990823,250.1667530913443,,1,I'm
272,1163306.0,1164400.0,250.33426406063023,250.8688073394496,I'm,10,Phoebe
273,1166054.0,1166662.0,251.67530913442363,251.97371360191465,,6,Phoebe
274,1166662.0,1167193.0,251.97367371360195,252.2502592740328,Phoebe,11,busy
275,1169486.0,1169995.0,253.35301156761068,253.6019345831672,,3,And
276,1170061.0,1170692.0,253.63382528919027,253.94072596729185,And,8,this
277,1171063.0,1171600.0,254.12365376944555,254.3848025528521,And this,11,is
278,1171660.0,1173044.0,254.415636218588,255.09056641404072,And this is,15,Mel
279,1175520.0,1176133.0,256.3007578779417,256.60075787794176,,4,What's
281,1176133.0,1176860.0,256.60075787794176,256.9539289988035,What's,11,your
282,1176859.0,1177854.0,256.9533306741125,257.4245712006383,What's your,16,noun
283,1184504.0,1184955.0,260.69,260.91,,4,That's
285,1184957.0,1185098.0,260.911,260.98,That's,8,a
286,1185100.0,1185856.0,260.981,261.35,That's a,13,nice
287,1185861.0,1186859.0,261.352595532509,261.8403869166334,That's a nice,18,noun
288,1189044.0,1190236.0,262.9070602313522,263.4910849621062,,9,Everybody
289,1190805.0,1191117.0,263.7687195851617,263.92,,3,You
290,1191119.0,1191628.0,263.921,264.17,You,7,wan
292,1191630.0,1191893.0,264.171,264.3,You wan na,13,be
293,1191895.0,1192016.0,264.301,264.36,You wan na be,15,a
294,1192018.0,1192937.0,264.361,264.81,You wan na be a,23,monster
295,1192939.0,1193949.0,264.811,265.30068209014786,You wan na be a monster,27,too
296,1196213.0,1197018.0,266.4092540885521,266.803909054647,,4,Yeah
297,1199424.0,1199785.0,267.97846031112886,268.137495013961,,2,So
298,1200012.0,1200880.0,268.26565616274434,268.67201834862414,So,8,first
299,1201079.0,1201702.0,268.77064220183485,269.0903071400079,So first,13,mess
300,1201704.0,1202013.0,269.09134423613875,269.24399680893515,So first mess,16,up
301,1202018.0,1202480.0,269.2461108895094,269.471639409653,So first mess up,21,your
302,1202475.0,1203327.0,269.4694854407659,269.884343837256,So first mess up your,25,fur
303,1203515.0,1204301.0,269.97686477861987,270.3603510171523,So first mess up your fur,30,like
304,1204300.0,1205646.0,270.3597925807737,271.01611487834055,So first mess up your fur like,35,this
305,1205648.0,1205943.0,271.01715197447146,271.1634224172319,,2,Be
306,1210416.0,1210907.0,273.33159553250897,273.571595532509,,2,Oh
307,1210910.0,1211584.0,273.5731950538492,273.9189070602315,Oh,5,oh
308,1211804.0,1213002.0,274.01,274.61,Oh oh,9,now
309,1213145.0,1214086.0,274.68,275.12359792580787,Oh oh now,13,say
310,1214400.0,1215499.0,275.27878058563977,275.8143802647415,Oh oh now say,19,wubba
311,1215493.0,1216610.0,275.81147212194145,276.35830324909784,Oh oh now say wubba,25,wubba
312,1216617.0,1217661.0,276.3618130766145,276.8717408744487,Oh oh now say wubba wubba,31,wubba
313,1221845.0,1223770.0,278.915363016446,279.8729442438825,Oh oh now say wubba wubba wubba,37,wubba
314,1223776.0,1224416.0,279.8756518251103,280.1874448455674,,2,Oh
315,1224532.0,1224976.0,280.24468511833146,280.44468511833145,Oh,7,that
316,1224977.0,1225573.0,280.445246690734,280.736442037706,Oh that,11,was
317,1225753.0,1226480.0,280.8239069394304,281.1795427196151,Oh that was,16,good
318,1227691.0,1228301.0,281.77,282.07,,4,Time
319,1228304.0,1228776.0,282.071,282.3,Time,8,for
320,1228778.0,1229144.0,282.301,282.48,Time for,11,us
321,1229146.0,1230249.0,282.481,283.02,Time for us,20,monsters
322,1230493.0,1230862.0,283.14,283.32,Time for us monsters,23,to
323,1230864.0,1231578.0,283.321,283.67,Time for us monsters to,28,sing
324,1231580.0,1231987.0,283.671,283.87,Time for us monsters to sing,33,this
325,1231989.0,1232745.0,283.871,284.24,Time for us monsters to sing this,38,song
326,1233048.0,1233692.0,284.38865623746494,284.7032089851584,,3,You
327,1233684.0,1234300.0,284.6993955074208,285.00044925792207,You,8,sing
328,1234302.0,1234899.0,285.00144925792216,285.2916085038109,You sing,12,too
329,1234897.0,1235193.0,285.290814279984,285.4362615322905,,4,Yeah
330,1301470.0,1302390.0,317.79703168872845,318.2449057360612,,7,Monster
331,1302389.0,1302846.0,318.24468511833146,318.4687525070199,Monster,12,Club
332,1302851.0,1304646.0,318.47091857200155,319.34827517047665,Monster Club,18,House
333,1309015.0,1309699.0,321.4817488969114,321.8165262735652,,4,Narf
334,1309699.0,1310006.0,321.8162855996791,321.96628559967905,Narf,8,you
335,1310006.0,1311117.0,321.96628559967905,322.5080425190535,Narf you,13,okay
336,1313571.0,1316663.0,323.70798235058123,325.2175090252701,,5,wubba
337,1316664.0,1318823.0,325.21780986762934,326.27300441235496,,4,Narf
338,1318827.0,1319675.0,326.2751704773365,326.69043321299665,,5,wubba
339,1319686.0,1319990.0,326.6939430405134,326.84286000802206,wubba,11,wubba
340,1340099.0,1340962.0,336.6666666666667,337.0894304051347,,3,Hey
341,1342167.0,1342760.0,337.66,337.95,Hey,8,what's
343,1342762.0,1343762.0,337.951,338.44,Hey what's,16,today's
345,1343764.0,1344522.0,338.441,338.81,Hey what's today's,24,furry
346,1344527.0,1345625.0,338.81260449257894,339.35,Hey what's today's furry,30,shape
347,1348002.0,1348723.0,340.51103088648216,340.8634576815082,,4,Spin
348,1348724.0,1349652.0,340.8640192539109,341.3161853188933,Spin,10,wheel
349,1349655.0,1350593.0,341.3180906538307,341.79245888487776,Spin wheel,15,Spin
350,1350597.0,1351474.0,341.79462494985967,342.2069795427197,Spin wheel Spin,21,wheel
351,1351473.0,1352346.0,342.20656638588014,342.64999999999986,Spin wheel Spin wheel,26,Spin
352,1354299.0,1354989.0,343.5868632170076,343.9243281187323,Spin wheel Spin wheel Spin,32,wheel
353,1354984.0,1355995.0,343.92211913357386,344.4149257922181,Spin wheel Spin wheel Spin wheel,37,spin
354,1355998.0,1356941.0,344.41636582430806,344.8781588447653,Spin wheel Spin wheel Spin wheel spin,43,wheel
355,1356939.0,1357687.0,344.87685519454453,345.24211793020464,Spin wheel Spin wheel Spin wheel spin wheel,48,spin
356,1357684.0,1358658.0,345.24107501002794,345.71570397111924,Spin wheel Spin wheel Spin wheel spin wheel spin,54,wheel
357,1367406.0,1368787.0,349.9903730445246,350.6653028479743,,2,It's
359,1368792.0,1370510.0,350.66746891295605,351.5052747693546,It's,6,a
360,1370956.0,1375418.0,351.7248295226629,353.90421179301984,It's a,15,Triangle
361,1375884.0,1377772.0,354.13066305655826,355.05485359005246,,8,Triangle
362,1378022.0,1379681.0,355.17689530685925,355.98604091456093,Triangle,17,Triangle
363,1380112.0,1381909.0,356.18,357.07559967910174,Triangle Triangle,26,Triangle
364,1382182.0,1383625.0,357.2065784195748,357.91303650220635,Triangle Triangle Triangle,35,triangle
365,1383624.0,1383884.0,357.91255515443254,358.0390092258323,,5,Where
366,1383882.0,1384214.0,358.0377055756117,358.20188527878065,Where,8,is
367,1384216.0,1386158.0,358.2029683112715,359.1517047733654,Where is,17,triangle
368,1393845.0,1395545.0,362.9073405535501,363.7365623746493,,5,Furry
369,1395547.0,1397985.0,363.7376654632972,364.9286803048544,Furry,14,triangle
370,1397994.0,1400221.0,364.9330124348177,366.0042519053361,,4,Yeah
371,1402307.0,1403814.0,367.0398114721215,367.7587685519456,,5,Three
372,1404171.0,1405400.0,367.9332049739268,368.55,Three,11,furry
373,1405402.0,1407653.0,368.551,369.6508223024474,Three furry,17,sides
374,1407657.0,1408284.0,369.6526273565984,369.9593461692742,,3,Boy
375,1408580.0,1410510.0,370.0881347773768,371.03131167268384,,3,One
376,1411255.0,1412962.0,371.3934697152024,372.2277296430001,One,7,two
377,1413820.0,1415733.0,372.6475575292693,373.58225676221247,One two,13,three
378,1417939.0,1418780.0,374.66,375.07,,5,Three
379,1418976.0,1419813.0,375.16583770690335,375.5748445700444,Three,11,furry
380,1419954.0,1422206.0,375.6439241017358,376.7448930157436,Three furry,18,angles
381,1423064.0,1425303.0,377.1626968106581,378.2573879693177,,3,One
382,1425907.0,1427979.0,378.5530884134033,379.5638070246262,One,7,two
383,1428589.0,1430683.0,379.86192975373433,380.8854461041584,One two,13,three
384,1434484.0,1436027.0,382.7420266451352,383.49586192975335,,5,Furry
385,1436075.0,1437794.0,383.5178320549053,384.36,Furry,14,triangle
386,1437795.0,1439185.0,384.3604481227292,385.04,Furry triangle,20,feels
387,1439188.0,1440976.0,385.041,385.9124626564397,Furry triangle feels,25,good
388,1440978.0,1442416.0,385.91326201049776,386.6157932983456,,4,Yeah
389,1442416.0,1443526.0,386.61606782398064,387.1600322971328,Yea,7,Yeah
390,1446979.0,1448297.0,388.8453774727493,389.4894630601529,,4,Body
391,1448999.0,1449624.0,389.8319257165928,390.1386273718208,,3,Mel
392,1449626.0,1450614.0,390.1396273718202,390.622402099313,Mel,8,says
393,1450935.0,1452201.0,390.7776947920871,391.38022607993497,Mel says,13,long
394,1452205.0,1453061.0,391.38231731933786,391.818086394832,Mel says long,18,live
395,1453065.0,1455005.0,391.82,392.7656318126759,Mel says long live,28,Euclidean
396,1455004.0,1456921.0,392.7652321356488,393.70347194186513,Mel says long live Euclidean,37,geometry
397,1463634.0,1465240.0,396.9653007670576,397.75,,3,Nap
