original_index,est_idx,est_end_idx,start,end,context,char_in_sentence,full_word
82,896716.0,897554.0,80.01,80.42,Literally,16,broken
83,899235.0,899350.0,81.2499941486249,81.29744294909302,,1,I
84,899347.0,899580.0,81.29610239906376,81.41,I,5,was
85,899582.0,900049.0,81.411,81.63,I was,11,eight
86,900051.0,900746.0,81.631,81.98,I was eight,16,days
87,900748.0,901628.0,81.981,82.41,I was eight days,20,old
88,901630.0,901876.0,82.411,82.53,I was eight days old,24,and
89,901878.0,902753.0,82.531,82.96,I was eight days old and,30,still
90,902755.0,903449.0,82.961,83.3,I was eight days old and still,37,living
91,903451.0,903737.0,83.301,83.44,I was eight days old and still living,42,with
92,903739.0,904108.0,83.441,83.63,I was eight days old and still living with,45,my
93,904110.0,905390.0,83.631,84.24,I was eight days old and still living with my,53,parents
94,906725.0,907255.0,84.9,85.15,,3,How
95,907257.0,908012.0,85.151,85.53,How,7,sad
96,908014.0,908221.0,85.531,85.64,How sad,10,is
97,908223.0,909190.0,85.641,86.0961907548273,How sad is,15,that
98,911168.0,911884.0,87.07,87.42,,7,Clearly
99,911886.0,912296.0,87.421,87.62958455236985,Clearly,10,it
100,912293.0,912679.0,87.62808074897599,87.8,Clearly it,14,was
101,912681.0,913292.0,87.801,88.1,Clearly it was,19,time
102,913294.0,913476.0,88.101,88.19,Clearly it was time,22,to
103,913479.0,913912.0,88.191,88.41,Clearly it was time to,27,move
104,913914.0,914603.0,88.411,88.74,Clearly it was time to move,30,on
105,914891.0,915730.0,88.89,89.29,,4,Here
106,915732.0,916263.0,89.291,89.56,Here,7,is
107,916265.0,916692.0,89.561,89.76,Here is,12,your
108,916694.0,917839.0,89.761,90.32,Here is your,19,minion
109,918887.0,919110.0,90.85,90.95,,2,He
110,919112.0,919455.0,90.951,91.11,He,7,will
111,919458.0,919869.0,91.111,91.33,He will,12,take
112,919871.0,920436.0,91.331,91.58,He will take,17,care
113,920438.0,920647.0,91.581,91.69212990052668,He will take care,20,of
114,920642.0,920884.0,91.69,91.80830310122876,He will take care of,24,you
115,921321.0,921768.0,92.03,92.24,,3,And
116,921770.0,922199.0,92.241,92.46,And,8,here
117,922201.0,922469.0,92.461,92.59,And here,11,is
118,922471.0,922772.0,92.591,92.73,And here is,16,your
119,922905.0,923981.0,92.79461673493267,93.32080163838508,And here is your,22,binky
120,926012.0,926532.0,94.31363370392042,94.57598010532476,,3,You
121,926541.0,927082.0,94.58045640725572,94.8357811585723,You,7,are
122,927587.0,929304.0,95.09069631363376,95.93071971913407,You are,16,destined
123,929305.0,929612.0,95.93095377413692,96.08095377413692,You are destined,20,for
124,931954.0,932085.0,97.21595669982447,97.28,,1,I
125,932088.0,932396.0,97.281,97.44,I,5,didn't
127,932398.0,932804.0,97.441,97.64,I didn't,14,quite
128,932806.0,933191.0,97.641,97.82,I didn't quite,19,hear
129,933193.0,933562.0,97.821,98.01,I didn't quite hear,24,that
130,933564.0,934110.0,98.011,98.27,I didn't quite hear that,29,last
131,934112.0,934704.0,98.271,98.55148624926852,I didn't quite hear that last,34,part
132,935916.0,936240.0,99.16084844938555,99.31,I didn't quite hear that last part,38,but
133,936242.0,936383.0,99.311,99.38,I didn't quite hear that last part but,41,it
134,936385.0,937265.0,99.381,99.81,I didn't quite hear that last part but it,49,sounded
135,937267.0,938549.0,99.811,100.43,I didn't quite hear that last part but it sounded,59,important
136,940438.0,941382.0,101.36,101.8223405500292,,8,Destined
137,941379.0,942126.0,101.821,102.17703920421305,Destined,12,for
138,943156.0,943770.0,102.68,102.98,Destined for,17,what
139,948523.0,948808.0,105.31,105.45,,1,I
140,948810.0,949792.0,105.451,105.93,I,5,set
141,949794.0,950322.0,105.931,106.18,I set,9,out
142,950325.0,950588.0,106.181,106.32,I set out,12,to
143,950590.0,951613.0,106.321,106.82,I set out to,17,find
144,951615.0,952142.0,106.821,107.07,I set out to find,20,my
145,952374.0,953395.0,107.19253949678178,107.6917086015214,I set out to find my,28,destiny
146,957327.0,957882.0,109.62,109.88299005266236,,5,Turns
147,957881.0,958343.0,109.88255119953186,110.1,Turns,9,out
148,958345.0,958473.0,110.101,110.18,Turns out,11,a
149,958475.0,959105.0,110.181,110.48,Turns out a,15,kid
150,959112.0,959512.0,110.48334055002924,110.66957284961964,Turns out a kid,20,from
151,959504.0,959741.0,110.66589174956113,110.79149210064372,Turns out a kid from,24,the
152,959743.0,961099.0,110.79249210064368,111.4364189584553,Turns out a kid from the,34,Glaupunkt
153,961087.0,961807.0,111.43021064950258,111.8,Turns out a kid from the Glaupunkt,42,Quadron
154,961809.0,962253.0,111.801,112.01,Turns out a kid from the Glaupunkt Quadron,46,had
155,962255.0,962477.0,112.011,112.12,Turns out a kid from the Glaupunkt Quadron had,50,the
156,962479.0,963505.0,112.121,112.62,Turns out a kid from the Glaupunkt Quadron had the,56,exact
157,963507.0,964487.0,112.621,113.1,Turns out a kid from the Glaupunkt Quadron had the exact,61,same
158,964489.0,965571.0,113.101,113.63,Turns out a kid from the Glaupunkt Quadron had the exact same,66,idea
159,980921.0,981346.0,121.1281451141018,121.32814511410182,,4,That
160,981346.0,981819.0,121.32814511410182,121.56006436512584,That,8,was
161,981815.0,982105.0,121.5577238150966,121.7077238150966,That was,12,the
162,982101.0,982625.0,121.70574019894676,121.97,That was the,16,day
163,982627.0,982909.0,121.971,122.1,That was the day,18,I
164,982911.0,983498.0,122.101,122.38,That was the day I,22,met
165,983500.0,984380.0,122.381,122.81,That was the day I met,29,Mister
166,984382.0,985036.0,122.811,123.14,That was the day I met Mister,35,goody
167,985038.0,986596.0,123.141,123.8927911059099,That was the day I met Mister goody,39,two
169,992262.0,992855.0,126.67,126.95,That was the day I met Mister goody two shoes,49,and
170,992876.0,993817.0,126.96,127.42,That was the day I met Mister goody two shoes and,53,our
171,993905.0,995614.0,127.4628439111413,128.298186216583,That was the day I met Mister goody two shoes and our,62,glorious
172,995620.0,997090.0,128.301,129.02,That was the day I met Mister goody two shoes and our glorious,70,rivalry
173,999179.0,999957.0,130.04,130.42,That was the day I met Mister goody two shoes and our glorious rivalry,74,was
174,999959.0,1001020.0,130.421,130.93959040374511,That was the day I met Mister goody two shoes and our glorious rivalry was,79,born
175,1011706.0,1012097.0,136.15,136.34,,5,Could
176,1012098.0,1012749.0,136.34041559048583,136.66000014285586,Could,10,this
177,1012751.0,1013223.0,136.661,136.9,Could this,13,be
178,1013225.0,1013647.0,136.901,137.1,Could this be,18,what
179,1013649.0,1013893.0,137.101,137.22,Could this be what,20,I
180,1013896.0,1014264.0,137.221,137.41,Could this be what I,24,was
181,1014266.0,1015205.0,137.411,137.86,Could this be what I was,33,destined
182,1015207.0,1015781.0,137.861,138.15,Could this be what I was destined,37,for
183,1017479.0,1017726.0,138.98,139.1,Could this be what I was destined for,39,a
184,1017728.0,1018584.0,139.101,139.52,Could this be what I was destined for a,45,dream
185,1018586.0,1019299.0,139.521,139.86,Could this be what I was destined for a dream,50,life
186,1019301.0,1019855.0,139.861,140.14,Could this be what I was destined for a dream life,57,filled
187,1019857.0,1020198.0,140.141,140.3,Could this be what I was destined for a dream life filled,62,with
188,1020200.0,1021510.0,140.301,140.95,Could this be what I was destined for a dream life filled with,69,luxury
189,1026056.0,1027530.0,143.17,143.88,,10,Apparently
190,1027532.0,1028422.0,143.881,144.31725570509082,Apparently,14,not
191,1031668.0,1032308.0,145.9033879461672,146.2153130485664,,4,Even
192,1032544.0,1033220.0,146.331,146.67,Even,9,fate
193,1033516.0,1033939.0,146.80425394967816,147.00425394967814,Even fate,15,picks
194,1033936.0,1034267.0,147.0029133996489,147.18,Even fate picks,19,its
195,1034269.0,1035551.0,147.181,147.8002106495026,Even fate picks its,29,favorites
196,1038581.0,1038990.0,149.28,149.48,,2,No
197,1038992.0,1039440.0,149.481,149.7,No,6,big
198,1039442.0,1040236.0,149.701,150.08,No big,11,deal
199,1042980.0,1043107.0,151.42893504973665,151.5,,1,A
200,1043109.0,1043820.0,151.501,151.84,A,6,much
201,1043822.0,1044681.0,151.841,152.26,A much,16,different
202,1044683.0,1045412.0,152.261,152.61,A much different,21,fate
203,1045382.0,1046237.0,152.61254534815671,153.01191339964896,A much different fate,29,awaited
204,1046249.0,1046679.0,153.0175944997074,153.235541252194,A much different fate awaited,32,me
205,1064533.0,1064737.0,161.94211234640147,162.0504154476304,,1,A
206,1065007.0,1066291.0,162.1801458420952,162.8,A,6,baby
207,1067890.0,1068283.0,163.59,163.79,,3,How
208,1068722.0,1070061.0,163.98871269748378,164.65,How,14,thoughtful
209,1070778.0,1071639.0,165.00957284961962,165.43,,2,Oh
210,1071818.0,1072678.0,165.5,165.92,Oh,6,yes
211,1072680.0,1073454.0,165.921,166.3,,3,Yes
212,1073456.0,1073889.0,166.301,166.53,,1,I
213,1073905.0,1074640.0,166.5380216500878,166.87702165008778,I,5,saw
214,1074647.0,1074786.0,166.88036220011705,166.96723815096553,I saw,8,it
215,1074792.0,1075500.0,166.97015798712695,167.2990930368636,I saw it,16,thought
216,1075502.0,1075740.0,167.30017554125226,167.41655939145707,I saw it thought,19,of
217,1075740.0,1076150.0,167.4163779988296,167.62425394967815,I saw it thought of,23,you
218,1078695.0,1079435.0,168.86,169.23,,7,Luckily
219,1079437.0,1079700.0,169.231,169.35,Luckily,9,I
220,1079702.0,1080276.0,169.351,169.64,Luckily I,15,found
221,1080278.0,1080521.0,169.641,169.76,Luckily I found,17,a
222,1080523.0,1081583.0,169.761,170.28,Luckily I found a,24,lovely
223,1081585.0,1082080.0,170.281,170.53,Luckily I found a lovely,31,little
224,1082082.0,1082995.0,170.531,170.96,Luckily I found a lovely little,37,place
225,1082997.0,1083205.0,170.961,171.08,Luckily I found a lovely little place,40,to
226,1083207.0,1083956.0,171.081,171.43,Luckily I found a lovely little place to,45,call
227,1083958.0,1084715.0,171.431,171.81,Luckily I found a lovely little place to call,50,home
228,1085211.0,1085762.0,172.06,172.32,,3,Can
229,1085764.0,1086105.0,172.321,172.48,Can,6,we
230,1086107.0,1086690.0,172.481,172.7731889994148,Can we,11,keep
231,1086696.0,1087006.0,172.77652954944406,172.91871854885886,Can we keep,14,it
232,1089505.0,1089670.0,174.15,174.23,,1,A
233,1089672.0,1090364.0,174.231,174.56,A,7,place
234,1090366.0,1090532.0,174.561,174.65,A place,12,that
235,1090532.0,1091142.0,174.65020479812745,174.94,A place that,19,taught
236,1091452.0,1091875.0,175.1,175.29,A place that taught,22,me
237,1092124.0,1092371.0,175.42,175.54,A place that taught me,26,the
238,1092373.0,1093440.0,175.541,176.08,A place that taught me the,38,differences
239,1093442.0,1094395.0,176.081,176.53,A place that taught me the differences,46,between
240,1094397.0,1095280.0,176.531,176.96128145114113,A place that taught me the differences between,52,right
241,1097365.0,1097775.0,177.98,178.19,A place that taught me the differences between right,56,and
242,1097777.0,1098865.0,178.191,178.72,A place that taught me the differences between right and,62,wrong
243,1100701.0,1101519.0,179.61,180.01,,6,Mister
244,1101521.0,1102117.0,180.011,180.31,Mister,12,goody
245,1102114.0,1103390.0,180.3086594499707,180.9234230544178,Mister goody,16,two
247,1103398.0,1103688.0,180.92765944997075,181.07,Mister goody two shoes,25,on
248,1103694.0,1103874.0,181.07297834991223,181.16,Mister goody two shoes on,29,the
249,1103876.0,1104346.0,181.161,181.39,Mister goody two shoes on the,35,other
250,1104348.0,1105182.0,181.391,181.79,Mister goody two shoes on the other,40,hand
251,1105941.0,1106431.0,182.17,182.41,Mister goody two shoes on the other hand,44,had
252,1106433.0,1107105.0,182.411,182.73,Mister goody two shoes on the other hand had,49,life
253,1107107.0,1108009.0,182.731,183.18,Mister goody two shoes on the other hand had life,56,handed
254,1108012.0,1108320.0,183.181,183.34,Mister goody two shoes on the other hand had life handed,59,to
255,1108322.0,1108686.0,183.341,183.51,Mister goody two shoes on the other hand had life handed to,63,him
256,1108688.0,1108955.0,183.511,183.64,Mister goody two shoes on the other hand had life handed to him,66,on
257,1108957.0,1109039.0,183.641,183.69,Mister goody two shoes on the other hand had life handed to him on,68,a
258,1109041.0,1110094.0,183.691,184.19,Mister goody two shoes on the other hand had life handed to him on a,75,silver
259,1110096.0,1110833.0,184.191,184.56,Mister goody two shoes on the other hand had life handed to him on a silver,83,platter
260,1110833.0,1111226.0,184.5599941486248,184.76,,3,Our
261,1111228.0,1112060.0,184.761,185.16,Our,8,baby
262,1112062.0,1112550.0,185.161,185.39,Our baby,12,can
263,1112552.0,1114149.0,185.391,186.18,Our baby can,16,fly
264,1114155.0,1114742.0,186.1827618490344,186.47,,3,Yes
265,1114744.0,1115197.0,186.471,186.7,Yes,7,yes
266,1115199.0,1115705.0,186.701,186.94,Yes yes,15,nothing
267,1115707.0,1116054.0,186.941,187.11,Yes yes nothing,19,but
268,1116056.0,1116418.0,187.111,187.28,Yes yes nothing but,23,the
269,1116420.0,1117179.0,187.281,187.66,Yes yes nothing but the,28,best
270,1117181.0,1117500.0,187.661,187.81,Yes yes nothing but the best,32,for
271,1117502.0,1117797.0,187.811,187.97,Yes yes nothing but the best for,36,you
272,1117799.0,1118651.0,187.971,188.37,Yes yes nothing but the best for you,44,darling
273,1119225.0,1119470.0,188.66,188.77,,3,The
274,1119472.0,1120430.0,188.771,189.24,The,9,power
275,1120432.0,1120641.0,189.241,189.36,The power,12,of
276,1120643.0,1121781.0,189.361,189.9,The power of,19,flight
277,1122343.0,1124495.0,190.18256290228203,191.2251316559393,The power of flight,35,invulnerability
278,1125547.0,1126000.0,191.74,191.96,The power of flight invulnerability,39,and
279,1126002.0,1126898.0,191.961,192.4,The power of flight invulnerability and,45,great
280,1126902.0,1127760.0,192.401,192.82,The power of flight invulnerability and great,50,hair
281,1131710.0,1132015.0,194.75,194.9,,3,But
282,1132017.0,1132411.0,194.901,195.1,But,5,I
283,1132413.0,1132815.0,195.101,195.29,But I,9,had
284,1132817.0,1133684.0,195.291,195.73,But I had,19,something
285,1133686.0,1134882.0,195.731,196.3,But I had something,23,far
286,1134885.0,1135886.0,196.301,196.79,But I had something far,27,far
287,1135888.0,1136908.0,196.791,197.29,But I had something far far,35,greater
288,1138075.0,1138565.0,197.86,198.09,But I had something far far greater,38,my
289,1138564.0,1139845.0,198.08957284961963,198.73191339964887,But I had something far far greater my,46,amazing
290,1139847.0,1141271.0,198.73291339964888,199.42,But I had something far far greater my amazing,56,intellect
291,1141941.0,1142252.0,199.75658864833227,199.9,But I had something far far greater my amazing intellect,58,a
292,1142254.0,1143213.0,199.901,200.37,But I had something far far greater my amazing intellect a,64,knack
293,1143215.0,1143621.0,200.371,200.56,But I had something far far greater my amazing intellect a knack,68,for
294,1143623.0,1144583.0,200.561,201.03,But I had something far far greater my amazing intellect a knack for,77,building
295,1144585.0,1145894.0,201.031,201.67,But I had something far far greater my amazing intellect a knack for building,85,objects
296,1145896.0,1146120.0,201.671,201.79,But I had something far far greater my amazing intellect a knack for building objects,88,of
297,1146365.0,1147271.0,201.9098888238736,202.35266237565847,But I had something far far greater my amazing intellect a knack for building objects of,95,mayhem
298,1160873.0,1161511.0,208.99707431246344,209.3079286132242,,5,After
299,1161503.0,1161638.0,209.3038267992978,209.37,After,7,a
300,1161640.0,1162105.0,209.371,209.59,After a,11,few
301,1162107.0,1163105.0,209.591,210.07,After a few,17,years
302,1163107.0,1163416.0,210.071,210.23,After a few years,21,and
303,1163418.0,1163742.0,210.231,210.38,After a few years and,26,with
304,1163744.0,1236252.0,210.381,210.56,After a few years and with,31,some
305,1236254.0,1236947.0,210.561,210.89,After a few years and with some,36,time
306,1236949.0,1237357.0,210.891,211.1,After a few years and with some time,40,off
307,1237359.0,1237622.0,211.101,211.23,After a few years and with some time off,44,for
308,1237624.0,1238029.0,211.231,211.42,After a few years and with some time off for,49,good
309,1238031.0,1239152.0,211.421,211.9685078993563,After a few years and with some time off for good,58,behavior
310,1240973.0,1241163.0,212.85,212.95,After a few years and with some time off for good behavior,60,I
311,1241165.0,1241532.0,212.951,213.14,After a few years and with some time off for good behavior I,64,was
312,1241534.0,1242186.0,213.141,213.45,After a few years and with some time off for good behavior I was,70,given
313,1242188.0,1242450.0,213.451,213.58,After a few years and with some time off for good behavior I was given,73,an
314,1242452.0,1243927.0,213.581,214.31,After a few years and with some time off for good behavior I was given an,85,opportunity
315,1244172.0,1244498.0,214.42,214.58,After a few years and with some time off for good behavior I was given an opportunity,88,to
316,1244500.0,1245054.0,214.581,214.86,After a few years and with some time off for good behavior I was given an opportunity to,95,better
317,1245056.0,1246176.0,214.861,215.4,After a few years and with some time off for good behavior I was given an opportunity to better,102,myself
318,1246178.0,1246533.0,215.401,215.59,After a few years and with some time off for good behavior I was given an opportunity to better myself,110,through
319,1246586.0,1247470.0,215.591,216.05,After a few years and with some time off for good behavior I was given an opportunity to better myself through,119,learning
320,1249540.0,1249806.0,217.06,217.18,After a few years and with some time off for good behavior I was given an opportunity to better myself through learning,122,at
321,1249808.0,1249939.0,217.181,217.23,After a few years and with some time off for good behavior I was given an opportunity to better myself through learning at,124,a
322,1249941.0,1251458.0,217.231,217.98,After a few years and with some time off for good behavior I was given an opportunity to better myself through learning at a,132,strange
323,1251460.0,1252298.0,217.981,218.39,After a few years and with some time off for good behavior I was given an opportunity to better myself through learning at a strange,138,place
324,1252300.0,1252934.0,218.391,218.71,After a few years and with some time off for good behavior I was given an opportunity to better myself through learning at a strange place,145,called
325,1253038.0,1254115.0,218.76,219.27,After a few years and with some time off for good behavior I was given an opportunity to better myself through learning at a strange place called,151,shool
326,1257246.0,1257442.0,220.8,220.92,,2,It
327,1257444.0,1257761.0,220.921,221.06,It,6,was
328,1257763.0,1258544.0,221.061,221.44,It was,12,there
329,1258546.0,1258846.0,221.441,221.59,It was there,17,that
330,1258849.0,1259070.0,221.591,221.69,It was there that,19,I
331,1259688.0,1260525.0,222.001,222.41,It was there that I,25,again
332,1260527.0,1260957.0,222.411,222.62,It was there that I again,29,ran
333,1260959.0,1261363.0,222.621,222.81,It was there that I again ran,34,into
334,1261365.0,1262323.0,222.811,223.28,It was there that I again ran into,41,Mister
335,1262325.0,1262983.0,223.281,223.61,It was there that I again ran into Mister,47,goody
336,1262985.0,1264531.0,223.611,224.3585371562319,It was there that I again ran into Mister goody,51,two
338,1265537.0,1265848.0,224.85,225.01,,2,He
339,1265850.0,1266032.0,225.011,225.1,He,6,had
340,1266033.0,1266687.0,225.101,225.42,He had,14,already
341,1266689.0,1267593.0,225.421,225.87,He had already,22,amassed
342,1267595.0,1267734.0,225.871,225.93,He had already amassed,24,a
343,1267736.0,1269000.0,225.931,226.55,He had already amassed a,33,gigantic
344,1269002.0,1269819.0,226.551,226.95,He had already amassed a gigantic,38,army
345,1269821.0,1270085.0,226.951,227.08,He had already amassed a gigantic army,41,of
346,1270087.0,1271464.0,227.081,227.7621416032769,He had already amassed a gigantic army of,46,soft
348,1271459.0,1272562.0,227.76,228.29765944997075,He had already amassed a gigantic army of soft-headed,62,groupies
349,1286027.0,1286276.0,234.86,234.99,,2,He
350,1286278.0,1286888.0,234.991,235.28,He,9,bought
351,1286890.0,1287299.0,235.281,235.49,He bought,15,their
352,1287301.0,1288522.0,235.491,236.07,He bought their,26,affections
353,1288524.0,1288789.0,236.071,236.21,He bought their affections,31,with
354,1288791.0,1290426.0,236.211,237.0,He bought their affections with,43,showmanship
355,1290428.0,1290881.0,237.001,237.2312873025161,He bought their affections with showmanship,47,and
356,1290888.0,1292536.0,237.23466354593333,238.03,He bought their affections with showmanship and,59,extravagant
357,1292538.0,1293375.0,238.031,238.45,He bought their affections with showmanship and extravagant,65,gifts
358,1293377.0,1293742.0,238.451,238.62,He bought their affections with showmanship and extravagant gifts,68,of
359,1293744.0,1295541.0,238.621,239.5,He bought their affections with showmanship and extravagant gifts of,82,deliciousness
360,1300703.0,1301031.0,242.02,242.18,,2,So
361,1301033.0,1301461.0,242.181,242.4,So,4,I
362,1301463.0,1302030.0,242.401,242.67,So I,8,too
363,1302034.0,1302466.0,242.6719075482738,242.89,So I too,14,would
364,1302468.0,1302939.0,242.891,243.13,So I too would,19,make
365,1302942.0,1303407.0,243.131,243.35,So I too would make,24,this
366,1303409.0,1304301.0,243.351,243.77766530134585,So I too would make this,31,popped
367,1304306.0,1305247.0,243.78,244.24,So I too would make this popped,36,corn
368,1305249.0,1305556.0,244.241,244.4,So I too would make this popped corn,40,and
369,1305558.0,1306005.0,244.401,244.61,So I too would make this popped corn and,44,win
370,1306007.0,1306480.0,244.611,244.85,So I too would make this popped corn and win,49,over
371,1306482.0,1307056.0,244.851,245.14,So I too would make this popped corn and win over,55,those
372,1307058.0,1308580.0,245.141,245.86,So I too would make this popped corn and win over those,64,mindless
373,1308582.0,1310098.0,245.861,246.61,So I too would make this popped corn and win over those mindless,71,drones
374,1310201.0,1310963.0,246.66,247.04,,6,Lights
375,1310968.0,1311606.0,247.04255119953183,247.33873610298448,Lights,10,out
376,1349658.0,1350134.0,265.9267992978348,266.16,,4,That's
378,1350136.0,1350482.0,266.161,266.32,That's,11,when
379,1350484.0,1350687.0,266.321,266.43,That's when,13,I
380,1350689.0,1351446.0,266.431,266.81,That's when I,21,learned
381,1351448.0,1351528.0,266.811,266.85,That's when I learned,23,a
382,1351530.0,1352268.0,266.851,267.21,That's when I learned a,28,very
383,1352270.0,1352776.0,267.211,267.45,That's when I learned a very,33,hard
384,1352778.0,1353535.0,267.451,267.83,That's when I learned a very hard,40,lesson
385,1354355.0,1354883.0,268.23,268.48,,4,Good
386,1354885.0,1355949.0,268.481,269.0,Good,13,receives
387,1356019.0,1356620.0,269.05,269.32,Good receives,17,all
388,1356622.0,1356891.0,269.321,269.46,Good receives all,21,the
389,1356893.0,1358013.0,269.461,270.01,Good receives all the,28,praise
390,1358356.0,1359865.0,270.176161497952,270.92,Good receives all the praise,38,adulation
391,1359867.0,1360271.0,270.9212755997659,271.1112755997659,Good receives all the praise adulation,44,while
392,1360800.0,1361758.0,271.37957284961965,271.83,Good receives all the praise adulation while,49,evil
393,1361760.0,1361990.0,271.831,271.96,Good receives all the praise adulation while evil,52,is
394,1361992.0,1362515.0,271.961,272.2,Good receives all the praise adulation while evil is,57,sent
395,1362517.0,1362740.0,272.201,272.31,Good receives all the praise adulation while evil is sent,60,to
396,1362742.0,1363626.0,272.311,272.76,Good receives all the praise adulation while evil is sent to,66,quiet
397,1363628.0,1364258.0,272.761,273.06,Good receives all the praise adulation while evil is sent to quiet,71,time
398,1364260.0,1364484.0,273.061,273.17,Good receives all the praise adulation while evil is sent to quiet time,74,in
399,1364486.0,1364683.0,273.171,273.26,Good receives all the praise adulation while evil is sent to quiet time in,78,the
400,1364685.0,1365667.0,273.261,273.74,Good receives all the praise adulation while evil is sent to quiet time in the,85,corner
401,1369541.0,1369949.0,275.64,275.83,Good receives all the praise adulation while evil is sent to quiet time in the corner,88,so
402,1369951.0,1370704.0,275.831,276.2,Good receives all the praise adulation while evil is sent to quiet time in the corner so,96,fitting
